mmsi,hour,date,hour_of_day,region,a_region,hour_str,representative_region,alignment,n_regions,quality
000001050,2018-01-11 20:00:00,2018-01-11,20,core,core,2018-01-11 20:00:00,,no_representative_state,1,normal
000001050,2018-01-11 23:00:00,2018-01-11,23,core,core,2018-01-11 23:00:00,,multi_a_region,2,normal
000001050,2018-01-11 23:00:00,2018-01-11,23,near,near,2018-01-11 23:00:00,,multi_a_region,2,normal
000001050,2018-01-12 00:00:00,2018-01-12,0,core,core,2018-01-12 00:00:00,,multi_a_region,2,reduced
000001050,2018-01-12 00:00:00,2018-01-12,0,near,near,2018-01-12 00:00:00,,multi_a_region,2,reduced
000001050,2018-01-12 03:00:00,2018-01-12,3,core,core,2018-01-12 03:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 04:00:00,2018-01-12,4,core,core,2018-01-12 04:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 05:00:00,2018-01-12,5,core,core,2018-01-12 05:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 06:00:00,2018-01-12,6,core,core,2018-01-12 06:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 07:00:00,2018-01-12,7,near,near,2018-01-12 07:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 09:00:00,2018-01-12,9,core,core,2018-01-12 09:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 10:00:00,2018-01-12,10,near,near,2018-01-12 10:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 11:00:00,2018-01-12,11,core,core,2018-01-12 11:00:00,,multi_a_region,2,reduced
000001050,2018-01-12 11:00:00,2018-01-12,11,near,near,2018-01-12 11:00:00,,multi_a_region,2,reduced
000001050,2018-01-12 12:00:00,2018-01-12,12,core,core,2018-01-12 12:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 14:00:00,2018-01-12,14,core,core,2018-01-12 14:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 15:00:00,2018-01-12,15,core,core,2018-01-12 15:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 20:00:00,2018-01-12,20,core,core,2018-01-12 20:00:00,,multi_a_region,2,reduced
000001050,2018-01-12 20:00:00,2018-01-12,20,near,near,2018-01-12 20:00:00,,multi_a_region,2,reduced
000001050,2018-01-12 22:00:00,2018-01-12,22,core,core,2018-01-12 22:00:00,,no_representative_state,1,reduced
000001050,2018-01-12 23:00:00,2018-01-12,23,core,core,2018-01-12 23:00:00,,multi_a_region,2,reduced
000001050,2018-01-12 23:00:00,2018-01-12,23,near,near,2018-01-12 23:00:00,,multi_a_region,2,reduced
000001050,2018-01-13 07:00:00,2018-01-13,7,core,core,2018-01-13 07:00:00,,multi_a_region,2,outage
000001050,2018-01-13 07:00:00,2018-01-13,7,near,near,2018-01-13 07:00:00,,multi_a_region,2,outage
000001050,2018-01-13 11:00:00,2018-01-13,11,core,core,2018-01-13 11:00:00,,multi_a_region,2,outage
000001050,2018-01-13 11:00:00,2018-01-13,11,near,near,2018-01-13 11:00:00,,multi_a_region,2,outage
000001050,2018-01-13 14:00:00,2018-01-13,14,core,core,2018-01-13 14:00:00,,no_representative_state,1,outage
000001050,2018-01-13 15:00:00,2018-01-13,15,near,near,2018-01-13 15:00:00,,no_representative_state,1,outage
000001050,2018-01-13 16:00:00,2018-01-13,16,core,core,2018-01-13 16:00:00,,no_representative_state,1,outage
000001050,2018-01-13 18:00:00,2018-01-13,18,core,core,2018-01-13 18:00:00,,no_representative_state,1,outage
000001050,2018-01-13 23:00:00,2018-01-13,23,near,near,2018-01-13 23:00:00,,no_representative_state,1,outage
000001050,2018-01-14 07:00:00,2018-01-14,7,core,core,2018-01-14 07:00:00,,no_representative_state,1,outage
000001050,2018-01-14 09:00:00,2018-01-14,9,near,near,2018-01-14 09:00:00,,no_representative_state,1,outage
000001050,2018-01-14 10:00:00,2018-01-14,10,core,core,2018-01-14 10:00:00,,multi_a_region,2,outage
000001050,2018-01-14 10:00:00,2018-01-14,10,near,near,2018-01-14 10:00:00,,multi_a_region,2,outage
000001050,2018-01-14 11:00:00,2018-01-14,11,core,core,2018-01-14 11:00:00,,no_representative_state,1,outage
000001050,2018-01-14 12:00:00,2018-01-14,12,core,core,2018-01-14 12:00:00,,no_representative_state,1,outage
000001050,2018-01-15 10:00:00,2018-01-15,10,core,core,2018-01-15 10:00:00,,multi_a_region,2,outage
000001050,2018-01-15 10:00:00,2018-01-15,10,near,near,2018-01-15 10:00:00,,multi_a_region,2,outage
000001050,2018-01-15 12:00:00,2018-01-15,12,near,near,2018-01-15 12:00:00,,no_representative_state,1,outage
000001050,2018-01-15 16:00:00,2018-01-15,16,core,core,2018-01-15 16:00:00,,no_representative_state,1,outage
000001050,2018-01-15 18:00:00,2018-01-15,18,core,core,2018-01-15 18:00:00,,no_representative_state,1,outage
000001050,2018-01-15 19:00:00,2018-01-15,19,core,core,2018-01-15 19:00:00,,no_representative_state,1,outage
000001050,2018-01-16 01:00:00,2018-01-16,1,core,core,2018-01-16 01:00:00,,no_representative_state,1,outage
000001050,2018-01-16 02:00:00,2018-01-16,2,core,core,2018-01-16 02:00:00,,no_representative_state,1,outage
000001050,2018-01-16 06:00:00,2018-01-16,6,core,core,2018-01-16 06:00:00,,no_representative_state,1,outage
000001050,2018-01-16 07:00:00,2018-01-16,7,near,near,2018-01-16 07:00:00,,no_representative_state,1,outage
000001050,2018-01-16 08:00:00,2018-01-16,8,core,core,2018-01-16 08:00:00,,multi_a_region,2,outage
000001050,2018-01-16 08:00:00,2018-01-16,8,near,near,2018-01-16 08:00:00,,multi_a_region,2,outage
000001050,2018-01-16 11:00:00,2018-01-16,11,near,near,2018-01-16 11:00:00,,no_representative_state,1,outage
000001050,2018-01-16 14:00:00,2018-01-16,14,near,near,2018-01-16 14:00:00,,no_representative_state,1,outage
000001050,2018-01-16 15:00:00,2018-01-16,15,core,core,2018-01-16 15:00:00,,no_representative_state,1,outage
000001050,2018-01-16 19:00:00,2018-01-16,19,core,core,2018-01-16 19:00:00,,no_representative_state,1,outage
000001050,2018-01-17 02:00:00,2018-01-17,2,core,core,2018-01-17 02:00:00,,no_representative_state,1,severe
000001050,2018-01-17 10:00:00,2018-01-17,10,core,core,2018-01-17 10:00:00,,multi_a_region,2,severe
000001050,2018-01-17 10:00:00,2018-01-17,10,near,near,2018-01-17 10:00:00,,multi_a_region,2,severe
000001050,2018-01-17 13:00:00,2018-01-17,13,core,core,2018-01-17 13:00:00,,no_representative_state,1,severe
000001050,2018-01-17 14:00:00,2018-01-17,14,near,near,2018-01-17 14:00:00,,no_representative_state,1,severe
000001050,2018-01-17 16:00:00,2018-01-17,16,near,near,2018-01-17 16:00:00,,no_representative_state,1,severe
000001050,2018-01-17 23:00:00,2018-01-17,23,near,near,2018-01-17 23:00:00,,no_representative_state,1,severe
000001050,2018-01-18 00:00:00,2018-01-18,0,core,core,2018-01-18 00:00:00,,multi_a_region,2,severe
000001050,2018-01-18 00:00:00,2018-01-18,0,near,near,2018-01-18 00:00:00,,multi_a_region,2,severe
000001050,2018-01-18 01:00:00,2018-01-18,1,core,core,2018-01-18 01:00:00,,no_representative_state,1,severe
000001050,2018-01-18 03:00:00,2018-01-18,3,core,core,2018-01-18 03:00:00,,no_representative_state,1,severe
000001050,2018-01-18 04:00:00,2018-01-18,4,core,core,2018-01-18 04:00:00,,no_representative_state,1,severe
000001050,2018-01-18 10:00:00,2018-01-18,10,core,core,2018-01-18 10:00:00,,no_representative_state,1,severe
000001050,2018-01-18 14:00:00,2018-01-18,14,near,near,2018-01-18 14:00:00,,no_representative_state,1,severe
000001050,2018-01-18 16:00:00,2018-01-18,16,near,near,2018-01-18 16:00:00,,no_representative_state,1,severe
000001050,2018-01-18 18:00:00,2018-01-18,18,core,core,2018-01-18 18:00:00,,no_representative_state,1,severe
000001050,2018-01-18 19:00:00,2018-01-18,19,core,core,2018-01-18 19:00:00,,no_representative_state,1,severe
000001050,2018-01-19 10:00:00,2018-01-19,10,core,core,2018-01-19 10:00:00,,multi_a_region,2,normal
000001050,2018-01-19 10:00:00,2018-01-19,10,near,near,2018-01-19 10:00:00,,multi_a_region,2,normal
000001050,2018-01-19 11:00:00,2018-01-19,11,core,core,2018-01-19 11:00:00,,no_representative_state,1,normal
000001050,2018-01-19 13:00:00,2018-01-19,13,core,core,2018-01-19 13:00:00,,no_representative_state,1,normal
000001050,2018-01-19 14:00:00,2018-01-19,14,core,core,2018-01-19 14:00:00,,multi_a_region,2,normal
000001050,2018-01-19 14:00:00,2018-01-19,14,near,near,2018-01-19 14:00:00,,multi_a_region,2,normal
000001050,2018-01-19 15:00:00,2018-01-19,15,core,core,2018-01-19 15:00:00,,no_representative_state,1,normal
000001050,2018-01-19 16:00:00,2018-01-19,16,core,core,2018-01-19 16:00:00,,no_representative_state,1,normal
000001050,2018-01-19 18:00:00,2018-01-19,18,core,core,2018-01-19 18:00:00,,no_representative_state,1,normal
000001050,2018-01-19 19:00:00,2018-01-19,19,core,core,2018-01-19 19:00:00,,no_representative_state,1,normal
000001050,2018-01-19 21:00:00,2018-01-19,21,core,core,2018-01-19 21:00:00,,no_representative_state,1,normal
000001050,2018-01-19 22:00:00,2018-01-19,22,core,core,2018-01-19 22:00:00,,multi_a_region,2,normal
000001050,2018-01-19 22:00:00,2018-01-19,22,near,near,2018-01-19 22:00:00,,multi_a_region,2,normal
000001050,2018-01-19 23:00:00,2018-01-19,23,core,core,2018-01-19 23:00:00,,multi_a_region,2,normal
000001050,2018-01-19 23:00:00,2018-01-19,23,near,near,2018-01-19 23:00:00,,multi_a_region,2,normal
000001050,2018-01-20 03:00:00,2018-01-20,3,core,core,2018-01-20 03:00:00,,multi_a_region,2,normal
000001050,2018-01-20 03:00:00,2018-01-20,3,near,near,2018-01-20 03:00:00,,multi_a_region,2,normal
000001050,2018-01-20 04:00:00,2018-01-20,4,core,core,2018-01-20 04:00:00,,multi_a_region,2,normal
000001050,2018-01-20 04:00:00,2018-01-20,4,near,near,2018-01-20 04:00:00,,multi_a_region,2,normal
000001050,2018-01-20 06:00:00,2018-01-20,6,core,core,2018-01-20 06:00:00,,no_representative_state,1,normal
000001050,2018-01-20 07:00:00,2018-01-20,7,core,core,2018-01-20 07:00:00,,multi_a_region,2,normal
000001050,2018-01-20 07:00:00,2018-01-20,7,near,near,2018-01-20 07:00:00,,multi_a_region,2,normal
000001050,2018-01-20 09:00:00,2018-01-20,9,near,near,2018-01-20 09:00:00,,no_representative_state,1,normal
000001050,2018-01-20 10:00:00,2018-01-20,10,core,core,2018-01-20 10:00:00,,multi_a_region,2,normal
000001050,2018-01-20 10:00:00,2018-01-20,10,near,near,2018-01-20 10:00:00,,multi_a_region,2,normal
000001050,2018-01-20 11:00:00,2018-01-20,11,core,core,2018-01-20 11:00:00,,multi_a_region,2,normal
000001050,2018-01-20 11:00:00,2018-01-20,11,near,near,2018-01-20 11:00:00,,multi_a_region,2,normal
000001050,2018-01-20 14:00:00,2018-01-20,14,core,core,2018-01-20 14:00:00,,no_representative_state,1,normal
000001050,2018-01-20 15:00:00,2018-01-20,15,core,core,2018-01-20 15:00:00,,multi_a_region,2,normal
000001050,2018-01-20 15:00:00,2018-01-20,15,near,near,2018-01-20 15:00:00,,multi_a_region,2,normal
000001050,2018-01-20 16:00:00,2018-01-20,16,near,near,2018-01-20 16:00:00,,no_representative_state,1,normal
000001050,2018-01-20 18:00:00,2018-01-20,18,near,near,2018-01-20 18:00:00,,no_representative_state,1,normal
000001050,2018-01-20 19:00:00,2018-01-20,19,core,core,2018-01-20 19:00:00,,multi_a_region,2,normal
000001050,2018-01-20 19:00:00,2018-01-20,19,near,near,2018-01-20 19:00:00,,multi_a_region,2,normal
000001050,2018-01-20 20:00:00,2018-01-20,20,core,core,2018-01-20 20:00:00,,no_representative_state,1,normal
000001050,2018-01-20 22:00:00,2018-01-20,22,core,core,2018-01-20 22:00:00,,no_representative_state,1,normal
000001050,2018-01-20 23:00:00,2018-01-20,23,core,core,2018-01-20 23:00:00,,no_representative_state,1,normal
000001050,2018-01-21 00:00:00,2018-01-21,0,core,core,2018-01-21 00:00:00,,multi_a_region,2,normal
000001050,2018-01-21 00:00:00,2018-01-21,0,near,near,2018-01-21 00:00:00,,multi_a_region,2,normal
000001050,2018-01-21 03:00:00,2018-01-21,3,core,core,2018-01-21 03:00:00,,multi_a_region,2,normal
000001050,2018-01-21 03:00:00,2018-01-21,3,near,near,2018-01-21 03:00:00,,multi_a_region,2,normal
000001050,2018-01-21 04:00:00,2018-01-21,4,core,core,2018-01-21 04:00:00,,multi_a_region,2,normal
000001050,2018-01-21 04:00:00,2018-01-21,4,near,near,2018-01-21 04:00:00,,multi_a_region,2,normal
000001050,2018-01-21 13:00:00,2018-01-21,13,core,core,2018-01-21 13:00:00,,multi_a_region,2,normal
000001050,2018-01-21 13:00:00,2018-01-21,13,near,near,2018-01-21 13:00:00,,multi_a_region,2,normal
000001050,2018-01-21 14:00:00,2018-01-21,14,core,core,2018-01-21 14:00:00,,multi_a_region,2,normal
000001050,2018-01-21 14:00:00,2018-01-21,14,near,near,2018-01-21 14:00:00,,multi_a_region,2,normal
000001050,2018-01-21 15:00:00,2018-01-21,15,near,near,2018-01-21 15:00:00,,no_representative_state,1,normal
000001050,2018-01-21 16:00:00,2018-01-21,16,core,core,2018-01-21 16:00:00,,multi_a_region,2,normal
000001050,2018-01-21 16:00:00,2018-01-21,16,near,near,2018-01-21 16:00:00,,multi_a_region,2,normal
000001050,2018-01-21 17:00:00,2018-01-21,17,core,core,2018-01-21 17:00:00,,multi_a_region,2,normal
000001050,2018-01-21 17:00:00,2018-01-21,17,near,near,2018-01-21 17:00:00,,multi_a_region,2,normal
000001050,2018-01-21 18:00:00,2018-01-21,18,core,core,2018-01-21 18:00:00,,multi_a_region,2,normal
000001050,2018-01-21 18:00:00,2018-01-21,18,near,near,2018-01-21 18:00:00,,multi_a_region,2,normal
000001050,2018-01-21 19:00:00,2018-01-21,19,core,core,2018-01-21 19:00:00,,multi_a_region,2,normal
000001050,2018-01-21 19:00:00,2018-01-21,19,near,near,2018-01-21 19:00:00,,multi_a_region,2,normal
000001050,2018-01-21 20:00:00,2018-01-21,20,core,core,2018-01-21 20:00:00,,no_representative_state,1,normal
000001050,2018-01-21 22:00:00,2018-01-21,22,core,core,2018-01-21 22:00:00,,no_representative_state,1,normal
000001050,2018-01-21 23:00:00,2018-01-21,23,core,core,2018-01-21 23:00:00,,no_representative_state,1,normal
000001050,2018-01-22 03:00:00,2018-01-22,3,core,core,2018-01-22 03:00:00,,no_representative_state,1,normal
000001050,2018-01-22 04:00:00,2018-01-22,4,core,core,2018-01-22 04:00:00,,no_representative_state,1,normal
000001050,2018-01-22 06:00:00,2018-01-22,6,core,core,2018-01-22 06:00:00,,no_representative_state,1,normal
000001050,2018-01-22 07:00:00,2018-01-22,7,core,core,2018-01-22 07:00:00,,multi_a_region,2,normal
000001050,2018-01-22 07:00:00,2018-01-22,7,near,near,2018-01-22 07:00:00,,multi_a_region,2,normal
000001050,2018-01-22 08:00:00,2018-01-22,8,near,near,2018-01-22 08:00:00,,no_representative_state,1,normal
000001050,2018-01-22 12:00:00,2018-01-22,12,near,near,2018-01-22 12:00:00,,no_representative_state,1,normal
000001050,2018-01-22 13:00:00,2018-01-22,13,near,near,2018-01-22 13:00:00,,no_representative_state,1,normal
000001050,2018-01-22 17:00:00,2018-01-22,17,core,core,2018-01-22 17:00:00,,multi_a_region,2,normal
000001050,2018-01-22 17:00:00,2018-01-22,17,near,near,2018-01-22 17:00:00,,multi_a_region,2,normal
000001050,2018-01-22 18:00:00,2018-01-22,18,near,near,2018-01-22 18:00:00,,no_representative_state,1,normal
000001050,2018-01-22 19:00:00,2018-01-22,19,core,core,2018-01-22 19:00:00,,no_representative_state,1,normal
000001050,2018-01-22 21:00:00,2018-01-22,21,core,core,2018-01-22 21:00:00,,no_representative_state,1,normal
000001050,2018-01-22 22:00:00,2018-01-22,22,core,core,2018-01-22 22:00:00,,multi_a_region,2,normal
000001050,2018-01-22 22:00:00,2018-01-22,22,near,near,2018-01-22 22:00:00,,multi_a_region,2,normal
000001050,2018-01-23 00:00:00,2018-01-23,0,core,core,2018-01-23 00:00:00,,no_representative_state,1,normal
000001050,2018-01-23 07:00:00,2018-01-23,7,core,core,2018-01-23 07:00:00,,multi_a_region,2,normal
000001050,2018-01-23 07:00:00,2018-01-23,7,near,near,2018-01-23 07:00:00,,multi_a_region,2,normal
000001050,2018-01-23 11:00:00,2018-01-23,11,near,near,2018-01-23 11:00:00,,no_representative_state,1,normal
000001050,2018-01-23 12:00:00,2018-01-23,12,near,near,2018-01-23 12:00:00,,no_representative_state,1,normal
000001050,2018-01-23 14:00:00,2018-01-23,14,near,near,2018-01-23 14:00:00,,no_representative_state,1,normal
000001050,2018-01-23 15:00:00,2018-01-23,15,near,near,2018-01-23 15:00:00,,no_representative_state,1,normal
000001050,2018-01-23 18:00:00,2018-01-23,18,core,core,2018-01-23 18:00:00,,multi_a_region,2,normal
000001050,2018-01-23 18:00:00,2018-01-23,18,near,near,2018-01-23 18:00:00,,multi_a_region,2,normal
000001050,2018-01-23 19:00:00,2018-01-23,19,core,core,2018-01-23 19:00:00,,no_representative_state,1,normal
000001050,2018-01-23 20:00:00,2018-01-23,20,core,core,2018-01-23 20:00:00,,no_representative_state,1,normal
000001050,2018-01-23 21:00:00,2018-01-23,21,core,core,2018-01-23 21:00:00,,no_representative_state,1,normal
000001050,2018-01-23 22:00:00,2018-01-23,22,core,core,2018-01-23 22:00:00,,no_representative_state,1,normal
000001050,2018-01-23 23:00:00,2018-01-23,23,core,core,2018-01-23 23:00:00,,no_representative_state,1,normal
000001050,2018-01-24 00:00:00,2018-01-24,0,core,core,2018-01-24 00:00:00,,no_representative_state,1,normal
000001050,2018-01-24 04:00:00,2018-01-24,4,core,core,2018-01-24 04:00:00,,no_representative_state,1,normal
000001050,2018-01-24 05:00:00,2018-01-24,5,core,core,2018-01-24 05:00:00,,no_representative_state,1,normal
000001050,2018-01-24 07:00:00,2018-01-24,7,core,core,2018-01-24 07:00:00,,multi_a_region,2,normal
000001050,2018-01-24 07:00:00,2018-01-24,7,near,near,2018-01-24 07:00:00,,multi_a_region,2,normal
000001050,2018-01-24 08:00:00,2018-01-24,8,core,core,2018-01-24 08:00:00,,multi_a_region,2,normal
000001050,2018-01-24 08:00:00,2018-01-24,8,near,near,2018-01-24 08:00:00,,multi_a_region,2,normal
000001050,2018-01-24 09:00:00,2018-01-24,9,core,core,2018-01-24 09:00:00,,no_representative_state,1,normal
000001050,2018-01-24 10:00:00,2018-01-24,10,core,core,2018-01-24 10:00:00,,multi_a_region,2,normal
000001050,2018-01-24 10:00:00,2018-01-24,10,near,near,2018-01-24 10:00:00,,multi_a_region,2,normal
000001050,2018-01-24 11:00:00,2018-01-24,11,core,core,2018-01-24 11:00:00,,multi_a_region,2,normal
000001050,2018-01-24 11:00:00,2018-01-24,11,near,near,2018-01-24 11:00:00,,multi_a_region,2,normal
000001050,2018-01-24 13:00:00,2018-01-24,13,core,core,2018-01-24 13:00:00,,no_representative_state,1,normal
000001050,2018-01-24 14:00:00,2018-01-24,14,core,core,2018-01-24 14:00:00,,no_representative_state,1,normal
000001050,2018-01-24 15:00:00,2018-01-24,15,core,core,2018-01-24 15:00:00,,multi_a_region,2,normal
000001050,2018-01-24 15:00:00,2018-01-24,15,near,near,2018-01-24 15:00:00,,multi_a_region,2,normal
000001050,2018-01-24 16:00:00,2018-01-24,16,core,core,2018-01-24 16:00:00,,multi_a_region,2,normal
000001050,2018-01-24 16:00:00,2018-01-24,16,near,near,2018-01-24 16:00:00,,multi_a_region,2,normal
000001050,2018-01-24 18:00:00,2018-01-24,18,core,core,2018-01-24 18:00:00,,multi_a_region,2,normal
000001050,2018-01-24 18:00:00,2018-01-24,18,near,near,2018-01-24 18:00:00,,multi_a_region,2,normal
000001050,2018-01-24 19:00:00,2018-01-24,19,core,core,2018-01-24 19:00:00,,multi_a_region,2,normal
000001050,2018-01-24 19:00:00,2018-01-24,19,near,near,2018-01-24 19:00:00,,multi_a_region,2,normal
000001050,2018-01-24 21:00:00,2018-01-24,21,core,core,2018-01-24 21:00:00,,multi_a_region,2,normal
000001050,2018-01-24 21:00:00,2018-01-24,21,near,near,2018-01-24 21:00:00,,multi_a_region,2,normal
000001050,2018-01-24 22:00:00,2018-01-24,22,core,core,2018-01-24 22:00:00,,multi_a_region,2,normal
000001050,2018-01-24 22:00:00,2018-01-24,22,near,near,2018-01-24 22:00:00,,multi_a_region,2,normal
000001050,2018-01-24 23:00:00,2018-01-24,23,core,core,2018-01-24 23:00:00,,multi_a_region,2,normal
000001050,2018-01-24 23:00:00,2018-01-24,23,near,near,2018-01-24 23:00:00,,multi_a_region,2,normal
000001051,2018-01-01 01:00:00,2018-01-01,1,near,near,2018-01-01 01:00:00,,no_representative_state,1,normal
000001051,2018-01-01 02:00:00,2018-01-01,2,near,near,2018-01-01 02:00:00,,no_representative_state,1,normal
000001051,2018-01-01 03:00:00,2018-01-01,3,core,core,2018-01-01 03:00:00,,multi_a_region,2,normal
000001051,2018-01-01 03:00:00,2018-01-01,3,near,near,2018-01-01 03:00:00,,multi_a_region,2,normal
000001051,2018-01-01 07:00:00,2018-01-01,7,core,core,2018-01-01 07:00:00,,no_representative_state,1,normal
000001051,2018-01-01 11:00:00,2018-01-01,11,core,core,2018-01-01 11:00:00,,no_representative_state,1,normal
000001051,2018-01-01 12:00:00,2018-01-01,12,core,core,2018-01-01 12:00:00,,no_representative_state,1,normal
000001051,2018-01-01 15:00:00,2018-01-01,15,core,core,2018-01-01 15:00:00,,multi_a_region,2,normal
000001051,2018-01-01 15:00:00,2018-01-01,15,near,near,2018-01-01 15:00:00,,multi_a_region,2,normal
000001051,2018-01-01 16:00:00,2018-01-01,16,core,core,2018-01-01 16:00:00,,no_representative_state,1,normal
000001051,2018-01-01 18:00:00,2018-01-01,18,core,core,2018-01-01 18:00:00,,multi_a_region,2,normal
000001051,2018-01-01 18:00:00,2018-01-01,18,near,near,2018-01-01 18:00:00,,multi_a_region,2,normal
000001051,2018-01-01 19:00:00,2018-01-01,19,core,core,2018-01-01 19:00:00,,multi_a_region,2,normal
000001051,2018-01-01 19:00:00,2018-01-01,19,near,near,2018-01-01 19:00:00,,multi_a_region,2,normal
000001051,2018-01-01 23:00:00,2018-01-01,23,core,core,2018-01-01 23:00:00,,no_representative_state,1,normal
000001051,2018-01-02 03:00:00,2018-01-02,3,core,core,2018-01-02 03:00:00,,no_representative_state,1,normal
000001051,2018-01-02 04:00:00,2018-01-02,4,core,core,2018-01-02 04:00:00,,no_representative_state,1,normal
000001051,2018-01-02 06:00:00,2018-01-02,6,core,core,2018-01-02 06:00:00,,no_representative_state,1,normal
000001051,2018-01-02 07:00:00,2018-01-02,7,core,core,2018-01-02 07:00:00,,multi_a_region,2,normal
000001051,2018-01-02 07:00:00,2018-01-02,7,near,near,2018-01-02 07:00:00,,multi_a_region,2,normal
000001051,2018-01-02 08:00:00,2018-01-02,8,core,core,2018-01-02 08:00:00,,multi_a_region,2,normal
000001051,2018-01-02 08:00:00,2018-01-02,8,near,near,2018-01-02 08:00:00,,multi_a_region,2,normal
000001051,2018-01-02 10:00:00,2018-01-02,10,core,core,2018-01-02 10:00:00,,no_representative_state,1,normal
000001051,2018-01-02 11:00:00,2018-01-02,11,core,core,2018-01-02 11:00:00,,multi_a_region,2,normal
000001051,2018-01-02 11:00:00,2018-01-02,11,near,near,2018-01-02 11:00:00,,multi_a_region,2,normal
000001051,2018-01-02 13:00:00,2018-01-02,13,core,core,2018-01-02 13:00:00,,no_representative_state,1,normal
000001051,2018-01-02 14:00:00,2018-01-02,14,core,core,2018-01-02 14:00:00,,no_representative_state,1,normal
000001051,2018-01-02 15:00:00,2018-01-02,15,core,core,2018-01-02 15:00:00,,multi_a_region,2,normal
000001051,2018-01-02 15:00:00,2018-01-02,15,near,near,2018-01-02 15:00:00,,multi_a_region,2,normal
000001051,2018-01-02 16:00:00,2018-01-02,16,core,core,2018-01-02 16:00:00,,multi_a_region,2,normal
000001051,2018-01-02 16:00:00,2018-01-02,16,near,near,2018-01-02 16:00:00,,multi_a_region,2,normal
000001051,2018-01-02 19:00:00,2018-01-02,19,core,core,2018-01-02 19:00:00,,no_representative_state,1,normal
000001051,2018-01-03 01:00:00,2018-01-03,1,core,core,2018-01-03 01:00:00,,multi_a_region,2,normal
000001051,2018-01-03 01:00:00,2018-01-03,1,near,near,2018-01-03 01:00:00,,multi_a_region,2,normal
000001051,2018-01-03 02:00:00,2018-01-03,2,core,core,2018-01-03 02:00:00,,multi_a_region,2,normal
000001051,2018-01-03 02:00:00,2018-01-03,2,near,near,2018-01-03 02:00:00,,multi_a_region,2,normal
000001051,2018-01-03 03:00:00,2018-01-03,3,core,core,2018-01-03 03:00:00,,no_representative_state,1,normal
000001051,2018-01-03 06:00:00,2018-01-03,6,core,core,2018-01-03 06:00:00,,no_representative_state,1,normal
000001051,2018-01-03 07:00:00,2018-01-03,7,core,core,2018-01-03 07:00:00,,no_representative_state,1,normal
000001051,2018-01-03 09:00:00,2018-01-03,9,core,core,2018-01-03 09:00:00,,no_representative_state,1,normal
000001051,2018-01-03 10:00:00,2018-01-03,10,core,core,2018-01-03 10:00:00,,multi_a_region,2,normal
000001051,2018-01-03 10:00:00,2018-01-03,10,near,near,2018-01-03 10:00:00,,multi_a_region,2,normal
000001051,2018-01-03 11:00:00,2018-01-03,11,near,near,2018-01-03 11:00:00,,no_representative_state,1,normal
000001051,2018-01-03 12:00:00,2018-01-03,12,near,near,2018-01-03 12:00:00,,no_representative_state,1,normal
000001051,2018-01-03 13:00:00,2018-01-03,13,core,core,2018-01-03 13:00:00,,multi_a_region,2,normal
000001051,2018-01-03 13:00:00,2018-01-03,13,near,near,2018-01-03 13:00:00,,multi_a_region,2,normal
000001051,2018-01-03 14:00:00,2018-01-03,14,core,core,2018-01-03 14:00:00,,multi_a_region,2,normal
000001051,2018-01-03 14:00:00,2018-01-03,14,near,near,2018-01-03 14:00:00,,multi_a_region,2,normal
000001051,2018-01-03 15:00:00,2018-01-03,15,core,core,2018-01-03 15:00:00,,multi_a_region,2,normal
000001051,2018-01-03 15:00:00,2018-01-03,15,near,near,2018-01-03 15:00:00,,multi_a_region,2,normal
000001051,2018-01-03 16:00:00,2018-01-03,16,core,core,2018-01-03 16:00:00,,no_representative_state,1,normal
000001051,2018-01-03 17:00:00,2018-01-03,17,core,core,2018-01-03 17:00:00,,no_representative_state,1,normal
000001051,2018-01-03 18:00:00,2018-01-03,18,core,core,2018-01-03 18:00:00,,multi_a_region,2,normal
000001051,2018-01-03 18:00:00,2018-01-03,18,near,near,2018-01-03 18:00:00,,multi_a_region,2,normal
000001051,2018-01-03 19:00:00,2018-01-03,19,core,core,2018-01-03 19:00:00,,multi_a_region,2,normal
000001051,2018-01-03 19:00:00,2018-01-03,19,near,near,2018-01-03 19:00:00,,multi_a_region,2,normal
000001051,2018-01-03 22:00:00,2018-01-03,22,core,core,2018-01-03 22:00:00,,no_representative_state,1,normal
000001051,2018-01-03 23:00:00,2018-01-03,23,core,core,2018-01-03 23:00:00,,multi_a_region,2,normal
000001051,2018-01-03 23:00:00,2018-01-03,23,near,near,2018-01-03 23:00:00,,multi_a_region,2,normal
000001051,2018-01-04 04:00:00,2018-01-04,4,core,core,2018-01-04 04:00:00,,no_representative_state,1,normal
000001051,2018-01-04 05:00:00,2018-01-04,5,core,core,2018-01-04 05:00:00,,no_representative_state,1,normal
000001051,2018-01-04 06:00:00,2018-01-04,6,core,core,2018-01-04 06:00:00,,no_representative_state,1,normal
