date,hour,region,stock_now,stock_next,stay,inflow,outflow,exit,entry,reconstructed_next,difference,passed
2018-01-07,13,outer,9,8,7,1,1,1,0,8,0,True
2018-01-07,14,core,15,14,14,0,1,0,0,14,0,True
2018-01-07,14,near,23,22,22,0,1,0,0,22,0,True
2018-01-07,14,outer,8,9,7,2,0,1,0,9,0,True
2018-01-07,15,core,14,13,13,0,1,0,0,13,0,True
2018-01-07,15,near,22,24,22,2,0,0,0,24,0,True
2018-01-07,15,outer,9,8,7,0,1,1,1,8,0,True
2018-01-07,16,core,13,11,10,1,3,0,0,11,0,True
2018-01-07,16,near,24,25,22,3,1,1,0,25,0,True
2018-01-07,16,outer,8,9,8,0,0,0,1,9,0,True
2018-01-07,17,core,11,11,10,1,1,0,0,11,0,True
2018-01-07,17,near,25,27,24,3,1,0,0,27,0,True
2018-01-07,17,outer,9,7,7,0,2,0,0,7,0,True
2018-01-07,18,core,11,11,11,0,0,0,0,11,0,True
2018-01-07,18,near,27,27,27,0,0,0,0,27,0,True
2018-01-07,18,outer,7,7,7,0,0,0,0,7,0,True
2018-01-07,19,core,11,13,11,2,0,0,0,13,0,True
2018-01-07,19,near,27,23,23,0,4,0,0,23,0,True
2018-01-07,19,outer,7,9,7,2,0,0,0,9,0,True
2018-01-07,20,core,13,16,13,3,0,0,0,16,0,True
2018-01-07,20,near,23,20,20,0,3,0,0,20,0,True
2018-01-07,20,outer,9,8,8,0,0,1,0,8,0,True
2018-01-07,21,core,16,15,14,1,2,0,0,15,0,True
2018-01-07,21,near,20,22,20,2,0,0,0,22,0,True
2018-01-07,21,outer,8,6,6,0,1,1,0,6,0,True
2018-01-07,22,core,15,11,11,0,4,0,0,11,0,True
2018-01-07,22,near,22,27,22,4,0,0,1,27,0,True
2018-01-07,22,outer,6,7,6,0,0,0,1,7,0,True
2018-01-07,23,core,11,13,11,2,0,0,0,13,0,True
2018-01-07,23,near,27,25,25,0,2,0,0,25,0,True
2018-01-07,23,outer,7,7,7,0,0,0,0,7,0,True
2018-01-08,0,core,13,13,13,0,0,0,0,13,0,True
2018-01-08,0,near,25,26,25,0,0,0,1,26,0,True
2018-01-08,0,outer,7,7,7,0,0,0,0,7,0,True
2018-01-08,1,core,13,13,13,0,0,0,0,13,0,True
2018-01-08,1,near,26,25,25,0,0,1,0,25,0,True
2018-01-08,1,outer,7,7,7,0,0,0,0,7,0,True
2018-01-08,2,core,13,14,13,1,0,0,0,14,0,True
2018-01-08,2,near,25,25,25,0,0,0,0,25,0,True
2018-01-08,2,outer,7,8,6,0,1,0,2,8,0,True
2018-01-08,3,core,14,14,14,0,0,0,0,14,0,True
2018-01-08,3,near,25,25,25,0,0,0,0,25,0,True
2018-01-08,3,outer,8,9,8,0,0,0,1,9,0,True
2018-01-08,4,core,14,15,14,1,0,0,0,15,0,True
2018-01-08,4,near,25,26,24,2,1,0,0,26,0,True
2018-01-08,4,outer,9,7,7,0,2,0,0,7,0,True
2018-01-08,5,core,15,14,14,0,1,0,0,14,0,True
2018-01-08,5,near,26,29,26,3,0,0,0,29,0,True
2018-01-08,5,outer,7,4,4,0,2,1,0,4,0,True
2018-01-08,6,core,14,12,12,0,2,0,0,12,0,True
2018-01-08,6,near,29,31,28,2,1,0,1,31,0,True
2018-01-08,6,outer,4,5,4,1,0,0,0,5,0,True
2018-01-08,7,core,12,11,10,1,2,0,0,11,0,True
2018-01-08,7,near,31,31,29,0,1,1,2,31,0,True
2018-01-08,7,outer,5,7,4,2,0,1,1,7,0,True
2018-01-08,8,core,11,11,10,1,1,0,0,11,0,True
2018-01-08,8,near,31,31,30,0,1,0,1,31,0,True
2018-01-08,8,outer,7,10,7,1,0,0,2,10,0,True
2018-01-08,9,core,11,11,10,1,1,0,0,11,0,True
2018-01-08,9,near,31,31,29,2,1,1,0,31,0,True
2018-01-08,9,outer,10,8,8,0,1,1,0,8,0,True
2018-01-08,10,core,11,17,11,6,0,0,0,17,0,True
2018-01-08,10,near,31,27,27,0,4,0,0,27,0,True
2018-01-08,10,outer,8,7,6,0,2,0,1,7,0,True
2018-01-08,11,core,17,15,14,1,3,0,0,15,0,True
2018-01-08,11,near,27,27,25,2,1,1,0,27,0,True
2018-01-08,11,outer,7,7,6,1,0,1,0,7,0,True
2018-01-08,12,core,15,15,14,1,1,0,0,15,0,True
2018-01-08,12,near,27,26,26,0,1,0,0,26,0,True
2018-01-08,12,outer,7,9,7,1,0,0,1,9,0,True
2018-01-08,13,core,15,15,14,1,0,1,0,15,0,True
2018-01-08,13,near,26,27,24,3,2,0,0,27,0,True
2018-01-08,13,outer,9,7,6,1,3,0,0,7,0,True
2018-01-08,14,core,15,15,14,1,1,0,0,15,0,True
2018-01-08,14,near,27,27,25,2,1,1,0,27,0,True
2018-01-08,14,outer,7,5,5,0,1,1,0,5,0,True
2018-01-08,15,core,15,12,11,1,4,0,0,12,0,True
2018-01-08,15,near,27,31,26,4,1,0,1,31,0,True
2018-01-08,15,outer,5,5,5,0,0,0,0,5,0,True
2018-01-08,16,core,12,14,12,2,0,0,0,14,0,True
2018-01-08,16,near,31,27,27,0,4,0,0,27,0,True
2018-01-08,16,outer,5,7,5,2,0,0,0,7,0,True
2018-01-08,17,core,14,14,14,0,0,0,0,14,0,True
2018-01-08,17,near,27,28,27,0,0,0,1,28,0,True
2018-01-08,17,outer,7,7,7,0,0,0,0,7,0,True
2018-01-08,18,core,14,13,12,1,2,0,0,13,0,True
2018-01-08,18,near,28,29,26,3,0,2,0,29,0,True
2018-01-08,18,outer,7,4,4,0,2,1,0,4,0,True
2018-01-08,19,core,13,13,11,2,2,0,0,13,0,True
2018-01-08,19,near,29,31,27,2,2,0,2,31,0,True
2018-01-08,19,outer,4,4,4,0,0,0,0,4,0,True
2018-01-08,20,core,13,14,13,1,0,0,0,14,0,True
2018-01-08,20,near,31,28,28,0,2,1,0,28,0,True
2018-01-08,20,outer,4,5,4,1,0,0,0,5,0,True
2018-01-08,21,core,14,14,14,0,0,0,0,14,0,True
2018-01-08,21,near,28,28,28,0,0,0,0,28,0,True
2018-01-08,21,outer,5,6,5,0,0,0,1,6,0,True
2018-01-08,22,core,14,14,14,0,0,0,0,14,0,True
2018-01-08,22,near,28,28,28,0,0,0,0,28,0,True
2018-01-08,22,outer,6,5,5,0,0,1,0,5,0,True
2018-01-08,23,core,14,11,10,1,4,0,0,11,0,True
2018-01-08,23,near,28,32,28,4,0,0,0,32,0,True
2018-01-08,23,outer,5,4,4,0,1,0,0,4,0,True
2018-01-09,0,core,11,14,10,4,1,0,0,14,0,True
2018-01-09,0,near,32,28,28,0,4,0,0,28,0,True
2018-01-09,0,outer,4,5,4,1,0,0,0,5,0,True
2018-01-09,1,core,14,14,14,0,0,0,0,14,0,True
2018-01-09,1,near,28,25,25,0,3,0,0,25,0,True
2018-01-09,1,outer,5,8,5,3,0,0,0,8,0,True
2018-01-09,2,core,14,14,14,0,0,0,0,14,0,True
2018-01-09,2,near,25,25,25,0,0,0,0,25,0,True
2018-01-09,2,outer,8,8,8,0,0,0,0,8,0,True
2018-01-09,3,core,14,14,12,2,2,0,0,14,0,True
2018-01-09,3,near,25,26,24,1,1,0,1,26,0,True
2018-01-09,3,outer,8,5,4,1,1,3,0,5,0,True
2018-01-09,4,core,14,9,8,1,6,0,0,9,0,True
2018-01-09,4,near,26,28,23,5,1,2,0,28,0,True
2018-01-09,4,outer,5,6,5,1,0,0,0,6,0,True
2018-01-09,5,core,9,13,9,4,0,0,0,13,0,True
2018-01-09,5,near,28,25,24,0,4,0,1,25,0,True
2018-01-09,5,outer,6,5,5,0,0,1,0,5,0,True
2018-01-09,6,core,13,10,10,0,3,0,0,10,0,True
2018-01-09,6,near,25,23,22,0,1,2,1,23,0,True
2018-01-09,6,outer,5,10,5,4,0,0,1,10,0,True
2018-01-09,7,core,10,8,7,1,3,0,0,8,0,True
2018-01-09,7,near,23,31,21,7,0,2,3,31,0,True
2018-01-09,7,outer,10,5,4,1,6,0,0,5,0,True
2018-01-09,8,core,8,12,7,5,1,0,0,12,0,True
2018-01-09,8,near,31,23,23,0,8,0,0,23,0,True
2018-01-09,8,outer,5,10,5,4,0,0,1,10,0,True
2018-01-09,9,core,12,12,12,0,0,0,0,12,0,True
2018-01-09,9,near,23,25,22,2,0,1,1,25,0,True
2018-01-09,9,outer,10,7,7,0,2,1,0,7,0,True
2018-01-09,10,core,12,11,9,2,3,0,0,11,0,True
2018-01-09,10,near,25,27,23,3,1,1,1,27,0,True
2018-01-09,10,outer,7,6,6,0,1,0,0,6,0,True
2018-01-09,11,core,11,12,8,4,2,1,0,12,0,True
2018-01-09,11,near,27,25,23,1,4,0,1,25,0,True
2018-01-09,11,outer,6,7,5,2,1,0,0,7,0,True
2018-01-09,12,core,12,12,11,1,1,0,0,12,0,True
2018-01-09,12,near,25,25,23,2,1,1,0,25,0,True
2018-01-09,12,outer,7,6,6,0,1,0,0,6,0,True
2018-01-09,13,core,12,13,12,1,0,0,0,13,0,True
2018-01-09,13,near,25,26,24,1,1,0,1,26,0,True
2018-01-09,13,outer,6,5,5,0,1,0,0,5,0,True
2018-01-09,14,core,13,9,9,0,4,0,0,9,0,True
2018-01-09,14,near,26,30,25,5,0,1,0,30,0,True
2018-01-09,14,outer,5,4,4,0,1,0,0,4,0,True
2018-01-09,15,core,9,8,8,0,1,0,0,8,0,True
2018-01-09,15,near,30,28,28,0,2,0,0,28,0,True
2018-01-09,15,outer,4,7,4,3,0,0,0,7,0,True
2018-01-09,16,core,8,11,8,3,0,0,0,11,0,True
2018-01-09,16,near,28,26,25,0,3,0,1,26,0,True
2018-01-09,16,outer,7,7,7,0,0,0,0,7,0,True
2018-01-09,17,core,11,11,11,0,0,0,0,11,0,True
2018-01-09,17,near,26,26,25,0,0,1,1,26,0,True
2018-01-09,17,outer,7,7,7,0,0,0,0,7,0,True
2018-01-09,18,core,11,8,8,0,3,0,0,8,0,True
2018-01-09,18,near,26,31,26,5,0,0,0,31,0,True
2018-01-09,18,outer,7,5,5,0,2,0,0,5,0,True
2018-01-09,19,core,8,11,8,3,0,0,0,11,0,True
2018-01-09,19,near,31,28,28,0,3,0,0,28,0,True
2018-01-09,19,outer,5,6,5,0,0,0,1,6,0,True
2018-01-09,20,core,11,12,10,2,1,0,0,12,0,True
2018-01-09,20,near,28,26,24,1,3,1,1,26,0,True
2018-01-09,20,outer,6,6,5,1,0,1,0,6,0,True
2018-01-09,21,core,12,13,12,1,0,0,0,13,0,True
2018-01-09,21,near,26,25,25,0,0,1,0,25,0,True
2018-01-09,21,outer,6,5,5,0,1,0,0,5,0,True
2018-01-09,22,core,13,13,13,0,0,0,0,13,0,True
2018-01-09,22,near,25,25,25,0,0,0,0,25,0,True
2018-01-09,22,outer,5,5,5,0,0,0,0,5,0,True
2018-01-09,23,core,13,15,13,2,0,0,0,15,0,True
2018-01-09,23,near,25,25,24,0,1,0,1,25,0,True
2018-01-09,23,outer,5,4,4,0,1,0,0,4,0,True
2018-01-10,0,core,15,15,15,0,0,0,0,15,0,True
2018-01-10,0,near,25,25,24,0,0,1,1,25,0,True
2018-01-10,0,outer,4,4,4,0,0,0,0,4,0,True
2018-01-10,1,core,15,15,15,0,0,0,0,15,0,True
2018-01-10,1,near,25,24,24,0,0,1,0,24,0,True
2018-01-10,1,outer,4,4,4,0,0,0,0,4,0,True
2018-01-10,2,core,15,13,13,0,2,0,0,13,0,True
2018-01-10,2,near,24,27,24,2,0,0,1,27,0,True
2018-01-10,2,outer,4,4,4,0,0,0,0,4,0,True
2018-01-10,3,core,13,12,8,4,5,0,0,12,0,True
2018-01-10,3,near,27,26,22,3,4,1,1,26,0,True
2018-01-10,3,outer,4,6,4,2,0,0,0,6,0,True
2018-01-10,4,core,12,13,10,3,2,0,0,13,0,True
2018-01-10,4,near,26,25,21,2,3,2,2,25,0,True
2018-01-10,4,outer,6,6,6,0,0,0,0,6,0,True
2018-01-10,5,core,13,14,13,1,0,0,0,14,0,True
2018-01-10,5,near,25,22,22,0,1,2,0,22,0,True
2018-01-10,5,outer,6,6,6,0,0,0,0,6,0,True
2018-01-10,6,core,14,12,12,0,2,0,0,12,0,True
2018-01-10,6,near,22,24,21,2,0,1,1,24,0,True
2018-01-10,6,outer,6,8,6,0,0,0,2,8,0,True
2018-01-10,7,core,12,7,7,0,5,0,0,7,0,True
2018-01-10,7,near,24,30,23,7,0,1,0,30,0,True
2018-01-10,7,outer,8,6,6,0,2,0,0,6,0,True
2018-01-10,8,core,7,6,5,1,2,0,0,6,0,True
2018-01-10,8,near,30,32,28,1,1,1,3,32,0,True
2018-01-10,8,outer,6,7,6,1,0,0,0,7,0,True
2018-01-10,9,core,6,8,6,2,0,0,0,8,0,True
2018-01-10,9,near,32,31,30,0,2,0,1,31,0,True
2018-01-10,9,outer,7,7,7,0,0,0,0,7,0,True
2018-01-10,10,core,8,13,8,5,0,0,0,13,0,True
2018-01-10,10,near,31,25,25,0,6,0,0,25,0,True
2018-01-10,10,outer,7,8,7,1,0,0,0,8,0,True
2018-01-10,11,core,13,10,9,1,4,0,0,10,0,True
2018-01-10,11,near,25,30,25,4,0,0,1,30,0,True
2018-01-10,11,outer,8,7,7,0,1,0,0,7,0,True
2018-01-10,12,core,10,13,9,4,1,0,0,13,0,True
2018-01-10,12,near,30,28,26,2,4,0,0,28,0,True
2018-01-10,12,outer,7,6,5,1,2,0,0,6,0,True
2018-01-10,13,core,13,13,12,1,1,0,0,13,0,True
2018-01-10,13,near,28,28,26,2,1,1,0,28,0,True
2018-01-10,13,outer,6,6,5,0,1,0,1,6,0,True
2018-01-10,14,core,13,12,12,0,1,0,0,12,0,True
2018-01-10,14,near,28,28,26,1,0,2,1,28,0,True
2018-01-10,14,outer,6,5,5,0,0,1,0,5,0,True
2018-01-10,15,core,12,12,9,3,3,0,0,12,0,True
2018-01-10,15,near,28,27,24,2,4,0,1,27,0,True
2018-01-10,15,outer,5,8,5,2,0,0,1,8,0,True
2018-01-10,16,core,12,13,11,2,0,1,0,13,0,True
2018-01-10,16,near,27,26,25,0,2,0,1,26,0,True
2018-01-10,16,outer,8,7,7,0,0,1,0,7,0,True
2018-01-10,17,core,13,14,13,0,0,0,1,14,0,True
2018-01-10,17,near,26,24,24,0,0,2,0,24,0,True
2018-01-10,17,outer,7,6,6,0,0,1,0,6,0,True
2018-01-10,18,core,14,12,10,2,3,1,0,12,0,True
2018-01-10,18,near,24,26,22,3,2,0,1,26,0,True
2018-01-10,18,outer,6,6,6,0,0,0,0,6,0,True
2018-01-10,19,core,12,10,9,1,3,0,0,10,0,True
2018-01-10,19,near,26,26,25,1,1,0,0,26,0,True
2018-01-10,19,outer,6,8,6,2,0,0,0,8,0,True
2018-01-10,20,core,10,12,10,2,0,0,0,12,0,True
2018-01-10,20,near,26,24,23,0,3,0,1,24,0,True
2018-01-10,20,outer,8,8,7,1,0,1,0,8,0,True
2018-01-10,21,core,12,11,11,0,1,0,0,11,0,True
2018-01-10,21,near,24,24,23,1,0,1,0,24,0,True
2018-01-10,21,outer,8,8,7,0,0,1,1,8,0,True
2018-01-10,22,core,11,10,9,1,2,0,0,10,0,True
2018-01-10,22,near,24,25,23,2,0,1,0,25,0,True
2018-01-10,22,outer,8,6,6,0,1,1,0,6,0,True
2018-01-10,23,core,10,11,9,2,1,0,0,11,0,True
2018-01-10,23,near,25,26,23,2,2,0,1,26,0,True
2018-01-10,23,outer,6,5,5,0,1,0,0,5,0,True
2018-01-11,0,core,11,13,11,2,0,0,0,13,0,True
2018-01-11,0,near,26,24,23,0,3,0,1,24,0,True
2018-01-11,0,outer,5,6,5,1,0,0,0,6,0,True
2018-01-11,1,core,13,13,13,0,0,0,0,13,0,True
2018-01-11,1,near,24,23,23,0,0,1,0,23,0,True
2018-01-11,1,outer,6,6,6,0,0,0,0,6,0,True
2018-01-11,2,core,13,13,13,0,0,0,0,13,0,True
2018-01-11,2,near,23,24,23,1,0,0,0,24,0,True
2018-01-11,2,outer,6,5,5,0,1,0,0,5,0,True
2018-01-11,3,core,13,13,12,1,1,0,0,13,0,True
2018-01-11,3,near,24,24,23,1,1,0,0,24,0,True
2018-01-11,3,outer,5,5,5,0,0,0,0,5,0,True
2018-01-11,4,core,13,13,13,0,0,0,0,13,0,True
2018-01-11,4,near,24,24,24,0,0,0,0,24,0,True
2018-01-11,4,outer,5,5,5,0,0,0,0,5,0,True
2018-01-11,5,core,13,11,11,0,2,0,0,11,0,True
2018-01-11,5,near,24,26,24,1,0,0,1,26,0,True
2018-01-11,5,outer,5,6,5,1,0,0,0,6,0,True
2018-01-11,6,core,11,8,8,0,3,0,0,8,0,True
2018-01-11,6,near,26,28,25,3,0,1,0,28,0,True
2018-01-11,6,outer,6,6,6,0,0,0,0,6,0,True
2018-01-11,7,core,8,8,6,2,2,0,0,8,0,True
2018-01-11,7,near,28,22,22,0,4,2,0,22,0,True
2018-01-11,7,outer,6,9,5,4,0,1,0,9,0,True
2018-01-11,8,core,8,7,7,0,1,0,0,7,0,True
2018-01-11,8,near,22,25,21,1,0,1,3,25,0,True
2018-01-11,8,outer,9,10,9,0,0,0,1,10,0,True
2018-01-11,9,core,7,8,7,1,0,0,0,8,0,True
2018-01-11,9,near,25,26,23,0,1,1,3,26,0,True
2018-01-11,9,outer,10,10,10,0,0,0,0,10,0,True
2018-01-11,10,core,8,6,5,1,3,0,0,6,0,True
2018-01-11,10,near,26,28,22,5,2,2,1,28,0,True
2018-01-11,10,outer,10,9,7,2,3,0,0,9,0,True
2018-01-11,11,core,6,3,1,2,5,0,0,3,0,True
2018-01-11,11,near,28,31,26,5,2,0,0,31,0,True
2018-01-11,11,outer,9,10,9,0,0,0,1,10,0,True
2018-01-11,12,core,3,8,2,6,1,0,0,8,0,True
2018-01-11,12,near,31,23,23,0,8,0,0,23,0,True
2018-01-11,12,outer,10,12,9,3,0,1,0,12,0,True
2018-01-11,13,core,8,11,8,3,0,0,0,11,0,True
2018-01-11,13,near,23,27,21,3,2,0,3,27,0,True
2018-01-11,13,outer,12,8,7,1,5,0,0,8,0,True
2018-01-11,14,core,11,12,10,2,1,0,0,12,0,True
2018-01-11,14,near,27,25,24,1,2,1,0,25,0,True
2018-01-11,14,outer,8,8,7,0,0,1,1,8,0,True
2018-01-11,15,core,12,8,7,1,5,0,0,8,0,True
2018-01-11,15,near,25,31,23,6,1,1,2,31,0,True
2018-01-11,15,outer,8,7,7,0,1,0,0,7,0,True
2018-01-11,16,core,8,8,7,1,1,0,0,8,0,True
2018-01-11,16,near,31,32,29,2,1,1,1,32,0,True
2018-01-11,16,outer,7,6,6,0,1,0,0,6,0,True
2018-01-11,17,core,8,10,8,2,0,0,0,10,0,True
2018-01-11,17,near,32,27,26,1,5,1,0,27,0,True
2018-01-11,17,outer,6,8,5,3,1,0,0,8,0,True
2018-01-11,18,core,10,9,7,2,3,0,0,9,0,True
2018-01-11,18,near,27,28,25,3,0,2,0,28,0,True
2018-01-11,18,outer,8,6,5,1,3,0,0,6,0,True
2018-01-11,19,core,9,12,8,4,1,0,0,12,0,True
2018-01-11,19,near,28,27,25,1,3,0,1,27,0,True
2018-01-11,19,outer,6,6,5,0,1,0,1,6,0,True
2018-01-11,20,core,12,13,12,1,0,0,0,13,0,True
2018-01-11,20,near,27,27,25,0,2,0,2,27,0,True
2018-01-11,20,outer,6,7,6,1,0,0,0,7,0,True
2018-01-11,21,core,13,13,13,0,0,0,0,13,0,True
2018-01-11,21,near,27,24,24,0,0,3,0,24,0,True
2018-01-11,21,outer,7,6,6,0,0,1,0,6,0,True
2018-01-11,22,core,13,14,12,2,1,0,0,14,0,True
2018-01-11,22,near,24,24,23,1,1,0,0,24,0,True
2018-01-11,22,outer,6,4,4,0,1,1,0,4,0,True
2018-01-11,23,core,14,11,11,0,3,0,0,11,0,True
2018-01-11,23,near,24,28,24,3,0,0,1,28,0,True
2018-01-11,23,outer,4,4,4,0,0,0,0,4,0,True
2018-01-12,0,core,11,15,11,4,0,0,0,15,0,True
2018-01-12,0,near,28,22,22,0,5,1,0,22,0,True
2018-01-12,0,outer,4,6,4,1,0,0,1,6,0,True
2018-01-12,1,core,15,15,15,0,0,0,0,15,0,True
2018-01-12,1,near,22,22,22,0,0,0,0,22,0,True
2018-01-12,1,outer,6,5,5,0,0,1,0,5,0,True
2018-01-12,2,core,15,13,13,0,2,0,0,13,0,True
2018-01-12,2,near,22,27,21,4,0,1,2,27,0,True
2018-01-12,2,outer,5,5,3,0,2,0,2,5,0,True
2018-01-12,3,core,13,12,10,2,2,1,0,12,0,True
2018-01-12,3,near,27,24,23,1,3,1,0,24,0,True
2018-01-12,3,outer,5,7,5,2,0,0,0,7,0,True
2018-01-12,4,core,12,13,12,1,0,0,0,13,0,True
2018-01-12,4,near,24,24,23,0,1,0,1,24,0,True
2018-01-12,4,outer,7,7,7,0,0,0,0,7,0,True
2018-01-12,5,core,13,13,13,0,0,0,0,13,0,True
2018-01-12,5,near,24,26,23,3,0,1,0,26,0,True
2018-01-12,5,outer,7,4,4,0,3,0,0,4,0,True
2018-01-12,6,core,13,12,11,1,2,0,0,12,0,True
2018-01-12,6,near,26,26,23,1,1,2,2,26,0,True
2018-01-12,6,outer,4,7,4,1,0,0,2,7,0,True
2018-01-12,7,core,12,11,11,0,1,0,0,11,0,True
2018-01-12,7,near,26,25,23,0,2,1,2,25,0,True
2018-01-12,7,outer,7,13,7,3,0,0,3,13,0,True
2018-01-12,8,core,11,13,11,2,0,0,0,13,0,True
2018-01-12,8,near,25,22,22,0,1,2,0,22,0,True
2018-01-12,8,outer,13,11,10,0,1,2,1,11,0,True
2018-01-12,9,core,13,13,11,2,2,0,0,13,0,True
2018-01-12,9,near,22,23,21,2,0,1,0,23,0,True
2018-01-12,9,outer,11,8,6,0,2,3,2,8,0,True
2018-01-12,10,core,13,14,11,2,2,0,1,14,0,True
2018-01-12,10,near,23,25,21,2,2,0,2,25,0,True
2018-01-12,10,outer,8,7,7,0,0,1,0,7,0,True
2018-01-12,11,core,14,15,12,3,2,0,0,15,0,True
2018-01-12,11,near,25,21,19,1,5,1,1,21,0,True
2018-01-12,11,outer,7,9,5,4,1,1,0,9,0,True
2018-01-12,12,core,15,14,14,0,0,1,0,14,0,True
2018-01-12,12,near,21,21,21,0,0,0,0,21,0,True
2018-01-12,12,outer,9,9,8,0,0,1,1,9,0,True
2018-01-12,13,core,14,15,12,2,2,0,1,15,0,True
2018-01-12,13,near,21,22,18,3,2,1,1,22,0,True
2018-01-12,13,outer,9,6,6,0,1,2,0,6,0,True
2018-01-12,14,core,15,9,9,0,6,0,0,9,0,True
2018-01-12,14,near,22,29,21,7,0,1,1,29,0,True
2018-01-12,14,outer,6,6,5,0,1,0,1,6,0,True
2018-01-12,15,core,9,13,7,6,2,0,0,13,0,True
2018-01-12,15,near,29,26,23,3,6,0,0,26,0,True
2018-01-12,15,outer,6,4,4,0,1,1,0,4,0,True
2018-01-12,16,core,13,13,12,1,1,0,0,13,0,True
2018-01-12,16,near,26,23,23,0,1,2,0,23,0,True
2018-01-12,16,outer,4,5,4,1,0,0,0,5,0,True
2018-01-12,17,core,13,16,13,2,0,0,1,16,0,True
2018-01-12,17,near,23,23,21,1,2,0,1,23,0,True
2018-01-12,17,outer,5,4,3,0,1,1,1,4,0,True
2018-01-12,18,core,16,14,13,0,3,0,1,14,0,True
2018-01-12,18,near,23,24,21,3,0,2,0,24,0,True
2018-01-12,18,outer,4,4,4,0,0,0,0,4,0,True
2018-01-12,19,core,14,12,12,0,2,0,0,12,0,True
2018-01-12,19,near,24,25,23,0,1,0,2,25,0,True
2018-01-12,19,outer,4,7,4,3,0,0,0,7,0,True
2018-01-12,20,core,12,12,11,1,0,1,0,12,0,True
2018-01-12,20,near,25,25,24,0,1,0,1,25,0,True
2018-01-12,20,outer,7,7,7,0,0,0,0,7,0,True
2018-01-12,21,core,12,12,11,1,1,0,0,12,0,True
2018-01-12,21,near,25,26,24,1,0,1,1,26,0,True
2018-01-12,21,outer,7,5,5,0,1,1,0,5,0,True
2018-01-12,22,core,12,14,11,3,1,0,0,14,0,True
2018-01-12,22,near,26,24,23,1,3,0,0,24,0,True
2018-01-12,22,outer,5,5,5,0,0,0,0,5,0,True
2018-01-12,23,core,14,13,11,2,3,0,0,13,0,True
2018-01-12,23,near,24,25,22,3,2,0,0,25,0,True
2018-01-12,23,outer,5,5,5,0,0,0,0,5,0,True
2018-01-13,0,core,13,15,13,2,0,0,0,15,0,True
2018-01-13,0,near,25,22,22,0,2,1,0,22,0,True
2018-01-13,0,outer,5,5,5,0,0,0,0,5,0,True
2018-01-13,1,core,15,14,13,1,2,0,0,14,0,True
2018-01-13,1,near,22,27,22,2,0,0,3,27,0,True
2018-01-13,1,outer,5,4,4,0,1,0,0,4,0,True
2018-01-13,2,core,14,13,13,0,1,0,0,13,0,True
2018-01-13,2,near,27,25,24,1,0,3,0,25,0,True
2018-01-13,2,outer,4,4,4,0,0,0,0,4,0,True
2018-01-13,3,core,13,12,12,0,1,0,0,12,0,True
2018-01-13,3,near,25,27,25,1,0,0,1,27,0,True
2018-01-13,3,outer,4,4,4,0,0,0,0,4,0,True
2018-01-13,4,core,12,10,10,0,2,0,0,10,0,True
2018-01-13,4,near,27,28,26,1,1,0,1,28,0,True
2018-01-13,4,outer,4,6,4,2,0,0,0,6,0,True
2018-01-13,5,core,10,10,10,0,0,0,0,10,0,True
2018-01-13,5,near,28,27,27,0,0,1,0,27,0,True
2018-01-13,5,outer,6,6,6,0,0,0,0,6,0,True
2018-01-13,6,core,10,7,5,2,5,0,0,7,0,True
2018-01-13,6,near,27,26,24,2,2,1,0,26,0,True
2018-01-13,6,outer,6,10,6,3,0,0,1,10,0,True
2018-01-13,7,core,7,9,7,1,0,0,1,9,0,True
2018-01-13,7,near,26,29,24,3,1,1,2,29,0,True
2018-01-13,7,outer,10,6,6,0,3,1,0,6,0,True
2018-01-13,8,core,9,11,8,3,1,0,0,11,0,True
2018-01-13,8,near,29,20,19,1,9,1,0,20,0,True
2018-01-13,8,outer,6,13,6,6,0,0,1,13,0,True
2018-01-13,9,core,11,13,11,2,0,0,0,13,0,True
2018-01-13,9,near,20,21,20,1,0,0,0,21,0,True
2018-01-13,9,outer,13,10,10,0,3,0,0,10,0,True
2018-01-13,10,core,13,11,10,1,3,0,0,11,0,True
2018-01-13,10,near,21,24,20,4,1,0,0,24,0,True
2018-01-13,10,outer,10,7,7,0,1,2,0,7,0,True
2018-01-13,11,core,11,12,9,3,2,0,0,12,0,True
2018-01-13,11,near,24,22,20,1,3,1,1,22,0,True
2018-01-13,11,outer,7,9,7,1,0,0,1,9,0,True
2018-01-13,12,core,12,11,10,1,2,0,0,11,0,True
2018-01-13,12,near,22,23,20,2,1,1,1,23,0,True
2018-01-13,12,outer,9,10,9,0,0,0,1,10,0,True
2018-01-13,13,core,11,12,11,1,0,0,0,12,0,True
2018-01-13,13,near,23,21,21,0,1,1,0,21,0,True
2018-01-13,13,outer,10,8,8,0,0,2,0,8,0,True
2018-01-13,14,core,12,7,6,1,6,0,0,7,0,True
2018-01-13,14,near,21,29,20,8,0,1,1,29,0,True
2018-01-13,14,outer,8,6,5,0,3,0,1,6,0,True
2018-01-13,15,core,7,12,7,4,0,0,1,12,0,True
2018-01-13,15,near,29,24,24,0,5,0,0,24,0,True
2018-01-13,15,outer,6,8,6,1,0,0,1,8,0,True
2018-01-13,16,core,12,15,12,3,0,0,0,15,0,True
2018-01-13,16,near,24,23,21,1,3,0,1,23,0,True
2018-01-13,16,outer,8,7,7,0,1,0,0,7,0,True
2018-01-13,17,core,15,12,11,1,4,0,0,12,0,True
2018-01-13,17,near,23,26,21,4,1,1,1,26,0,True
2018-01-13,17,outer,7,7,6,1,1,0,0,7,0,True
