evaluation_id,region,hour_of_day,n_days,mean_residual,median_residual,residual_std,positive_count,negative_count,zero_count,baseline_sse,plus_one_sse,minus_one_sse,plus_one_delta_sse,minus_one_delta_sse
fold_05,outer,8,7,-0.14285714285714285,-1.0,1.864454471471609,2,5,0,21.0,30.0,26.0,9.0,5.0
fold_05,outer,9,7,0.14285714285714285,0.0,1.864454471471609,3,3,1,21.0,26.0,30.0,5.0,9.0
fold_05,outer,10,7,-0.8571428571428571,-2.0,1.5735915849388862,1,4,2,20.0,39.0,15.0,19.0,-5.0
fold_05,outer,11,7,-0.42857142857142855,-1.0,1.2724180205607034,1,4,2,11.0,24.0,12.0,13.0,1.0
fold_05,outer,12,7,-2.142857142857143,-2.0,1.7728105208558367,1,6,0,51.0,88.0,28.0,37.0,-23.0
fold_05,outer,13,7,-2.2857142857142856,-3.0,1.799470821684875,1,6,0,56.0,95.0,31.0,39.0,-25.0
fold_05,outer,14,7,-0.2857142857142857,-1.0,1.2535663410560174,3,4,0,10.0,21.0,13.0,11.0,3.0
fold_05,outer,15,7,0.0,-1.0,2.0,2,4,1,24.0,31.0,31.0,7.0,7.0
fold_05,outer,16,7,0.7142857142857143,0.0,2.984084768360628,3,3,1,57.0,54.0,74.0,-3.0,17.0
fold_05,outer,17,7,-0.14285714285714285,0.0,1.6761634196950514,2,3,2,17.0,26.0,22.0,9.0,5.0
fold_05,outer,18,7,0.8571428571428571,0.0,1.7728105208558365,3,2,2,24.0,19.0,43.0,-5.0,19.0
fold_05,outer,19,7,0.14285714285714285,0.0,1.0690449676496976,2,2,3,7.0,12.0,16.0,5.0,9.0
fold_05,outer,20,7,-0.5714285714285714,-1.0,0.9759000729485331,1,4,2,8.0,23.0,7.0,15.0,-1.0
fold_05,outer,21,7,-0.8571428571428571,-1.0,1.6761634196950514,1,4,2,22.0,41.0,17.0,19.0,-5.0
fold_05,outer,22,7,0.0,0.0,1.0,3,3,1,6.0,13.0,13.0,7.0,7.0
fold_05,outer,23,7,-0.42857142857142855,-1.0,0.7867957924694432,1,4,2,5.0,18.0,6.0,13.0,1.0
