group,source_region,target_region,task_key,hour,n_days,n_days_with_positive_daily_flow,mean_hourly_flow,median_hourly_flow,std_hourly_flow,zero_rate,mean_daily_profile_share,median_daily_profile_share,mean_pair_rate_among_linkable,median_pair_rate_among_linkable
normal_pre_outage,near,core,near->core,2,11,5,0.6363636363636364,0.0,0.8090398349558906,0.5454545454545454,0.02137072697417525,0.0,0.02745791245791246,0.0
normal_pre_outage,near,core,near->core,3,11,6,1.3636363636363635,1.0,1.9632996344280857,0.45454545454545453,0.04831214443283409,0.03333333333333333,0.049895104895104896,0.03333333333333333
normal_pre_outage,near,core,near->core,4,11,5,0.8181818181818182,0.0,1.0787197799411874,0.5454545454545454,0.030239898989898987,0.0,0.03578392621870883,0.0
normal_pre_outage,near,core,near->core,5,11,3,0.9090909090909091,0.0,1.8140862964338522,0.7272727272727273,0.031195887445887447,0.0,0.03317334839073969,0.0
normal_pre_outage,near,core,near->core,6,11,3,0.45454545454545453,0.0,0.8201995322647243,0.7272727272727273,0.016686259143155694,0.0,0.017794612794612794,0.0
normal_pre_outage,near,core,near->core,7,11,9,2.0,1.0,2.280350850198276,0.18181818181818182,0.08301995737340565,0.05555555555555555,0.07082875729934553,0.04
normal_pre_outage,near,core,near->core,8,11,8,1.8181818181818181,1.0,1.8340219092574561,0.2727272727272727,0.06296306662685973,0.03571428571428571,0.064474683835377,0.034482758620689655
normal_pre_outage,near,core,near->core,9,11,7,0.9090909090909091,1.0,0.8312094145936334,0.36363636363636365,0.03963672024016852,0.037037037037037035,0.03190796925122944,0.038461538461538464
normal_pre_outage,near,core,near->core,10,11,6,1.2727272727272727,1.0,1.7372915179041826,0.45454545454545453,0.050327681577681575,0.03333333333333333,0.04457478005865102,0.041666666666666664
normal_pre_outage,near,core,near->core,11,11,7,1.7272727272727273,1.0,1.9540168418367887,0.36363636363636365,0.06319143819143819,0.05555555555555555,0.0608826819970515,0.038461538461538464
normal_pre_outage,near,core,near->core,12,11,7,1.3636363636363635,1.0,1.8040358795061298,0.36363636363636365,0.05530831716176543,0.034482758620689655,0.046709568806343006,0.037037037037037035
normal_pre_outage,near,core,near->core,13,11,9,1.2727272727272727,1.0,1.1037127426019047,0.18181818181818182,0.04582141198520509,0.037037037037037035,0.0494818645768977,0.04
normal_pre_outage,near,core,near->core,14,11,7,1.0,1.0,1.0,0.36363636363636365,0.037271524771524775,0.03571428571428571,0.037198077012051606,0.037037037037037035
normal_pre_outage,near,core,near->core,15,11,9,1.4545454545454546,1.0,1.0357254813546264,0.18181818181818182,0.057930495430495436,0.05555555555555555,0.05172216068955198,0.043478260869565216
normal_pre_outage,near,core,near->core,16,11,11,1.8181818181818181,2.0,0.873862897505303,0.0,0.0700930694465177,0.06666666666666667,0.06430218535939868,0.06451612903225806
normal_pre_outage,near,core,near->core,17,11,3,0.45454545454545453,0.0,0.8201995322647243,0.7272727272727273,0.017444560548008824,0.0,0.016494473268666817,0.0
normal_pre_outage,near,core,near->core,18,11,5,0.9090909090909091,0.0,1.2210278829367864,0.5454545454545454,0.033062770562770565,0.0,0.03392733703078531,0.0
normal_pre_outage,near,core,near->core,19,11,11,2.5454545454545454,3.0,1.0357254813546264,0.0,0.09554628800318454,0.10714285714285714,0.08559587530666507,0.0967741935483871
normal_pre_outage,near,core,near->core,20,11,8,1.3636363636363635,1.0,1.2862913567871996,0.2727272727272727,0.05058704864739347,0.05555555555555555,0.05353084918302309,0.037037037037037035
normal_pre_outage,near,core,near->core,21,11,3,0.45454545454545453,0.0,0.8201995322647243,0.7272727272727273,0.01628787878787879,0.0,0.019613127320637202,0.0
normal_pre_outage,near,core,near->core,22,11,3,0.2727272727272727,0.0,0.46709936649691375,0.7272727272727273,0.009454665704665704,0.0,0.01098720120459251,0.0
normal_pre_outage,near,core,near->core,23,11,6,1.0909090909090908,1.0,1.300349603340998,0.45454545454545453,0.03889946260635915,0.03333333333333333,0.039810585327826706,0.034482758620689655
normal_pre_outage,near,outer,near->outer,0,11,1,0.09090909090909091,0.0,0.30151134457776363,0.9090909090909091,0.008264462809917356,0.0,0.0034965034965034965,0.0
normal_pre_outage,near,outer,near->outer,1,11,1,0.2727272727272727,0.0,0.9045340337332909,0.9090909090909091,0.024793388429752063,0.0,0.00974025974025974,0.0
normal_pre_outage,near,outer,near->outer,2,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,near,outer,near->outer,3,11,5,0.45454545454545453,0.0,0.5222329678670934,0.5454545454545454,0.04714452214452214,0.0,0.01908009056334415,0.0
normal_pre_outage,near,outer,near->outer,4,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.012987012987012986,0.0,0.003134796238244514,0.0
normal_pre_outage,near,outer,near->outer,5,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,near,outer,near->outer,6,11,2,0.18181818181818182,0.0,0.4045199174779452,0.8181818181818182,0.026446280991735537,0.0,0.007087365408204988,0.0
normal_pre_outage,near,outer,near->outer,7,11,6,0.7272727272727273,1.0,0.7862453931068965,0.45454545454545453,0.07882496291587202,0.06666666666666667,0.02656398068162774,0.029411764705882353
normal_pre_outage,near,outer,near->outer,8,11,4,0.5454545454545454,0.0,0.9341987329938275,0.6363636363636364,0.06429555293191656,0.0,0.018459256723995322,0.0
normal_pre_outage,near,outer,near->outer,9,11,6,0.5454545454545454,1.0,0.5222329678670935,0.45454545454545453,0.06013153513153513,0.06666666666666667,0.020802109401350452,0.030303030303030304
normal_pre_outage,near,outer,near->outer,10,11,2,0.18181818181818182,0.0,0.40451991747794525,0.8181818181818182,0.030991735537190087,0.0,0.006720430107526881,0.0
normal_pre_outage,near,outer,near->outer,11,11,5,0.9090909090909091,0.0,1.513574937328539,0.5454545454545454,0.08402203856749312,0.0,0.028966708433793075,0.0
normal_pre_outage,near,outer,near->outer,12,11,5,0.6363636363636364,0.0,0.8090398349558906,0.5454545454545454,0.07975736384827294,0.0,0.021959378733572284,0.0
normal_pre_outage,near,outer,near->outer,13,11,3,0.2727272727272727,0.0,0.46709936649691375,0.7272727272727273,0.03943329397874853,0.0,0.011085436302827607,0.0
normal_pre_outage,near,outer,near->outer,14,11,3,0.36363636363636365,0.0,0.6741998624632419,0.7272727272727273,0.0351981351981352,0.0,0.013356957884694017,0.0
normal_pre_outage,near,outer,near->outer,15,11,5,0.5454545454545454,0.0,0.6875516509523286,0.5454545454545454,0.06897647806738716,0.0,0.019657234874626176,0.0
normal_pre_outage,near,outer,near->outer,16,11,2,0.2727272727272727,0.0,0.6466697906828633,0.8181818181818182,0.04335664335664336,0.0,0.0089998988775407,0.0
normal_pre_outage,near,outer,near->outer,17,11,2,0.36363636363636365,0.0,0.9244162777371754,0.8181818181818182,0.03615702479338843,0.0,0.012044407205697528,0.0
normal_pre_outage,near,outer,near->outer,18,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.006060606060606061,0.0,0.002840909090909091,0.0
normal_pre_outage,near,outer,near->outer,19,11,7,1.0909090909090908,1.0,1.044465935734187,0.36363636363636365,0.13476523476523478,0.125,0.036561761478335446,0.03225806451612903
normal_pre_outage,near,outer,near->outer,20,11,4,0.36363636363636365,0.0,0.504524979109513,0.6363636363636364,0.05743801652892562,0.0,0.01326081326081326,0.0
normal_pre_outage,near,outer,near->outer,21,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,near,outer,near->outer,22,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,near,outer,near->outer,23,11,4,0.7272727272727273,0.0,1.2720777563426766,0.6363636363636364,0.06095571095571096,0.0,0.027381970171938826,0.0
normal_pre_outage,outer,core,outer->core,0,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,outer,core,outer->core,1,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.022727272727272728,0.0,0.018181818181818184,0.0
normal_pre_outage,outer,core,outer->core,2,11,4,0.45454545454545453,0.0,0.6875516509523286,0.6363636363636364,0.10909090909090909,0.0,0.07965367965367966,0.0
normal_pre_outage,outer,core,outer->core,3,11,2,0.18181818181818182,0.0,0.4045199174779452,0.8181818181818182,0.03787878787878787,0.0,0.03116883116883117,0.0
normal_pre_outage,outer,core,outer->core,4,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,outer,core,outer->core,5,11,2,0.18181818181818182,0.0,0.4045199174779452,0.8181818181818182,0.07575757575757575,0.0,0.06363636363636363,0.0
normal_pre_outage,outer,core,outer->core,6,11,2,0.18181818181818182,0.0,0.4045199174779452,0.8181818181818182,0.03409090909090909,0.0,0.04090909090909091,0.0
normal_pre_outage,outer,core,outer->core,7,11,1,0.09090909090909091,0.0,0.30151134457776363,0.9090909090909091,0.01515151515151515,0.0,0.009090909090909092,0.0
normal_pre_outage,outer,core,outer->core,8,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.0303030303030303,0.0,0.018181818181818184,0.0
normal_pre_outage,outer,core,outer->core,9,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.045454545454545456,0.0,0.01515151515151515,0.0
normal_pre_outage,outer,core,outer->core,10,11,5,0.5454545454545454,0.0,0.6875516509523286,0.5454545454545454,0.13484848484848486,0.0,0.07900432900432901,0.0
normal_pre_outage,outer,core,outer->core,11,11,2,0.18181818181818182,0.0,0.40451991747794525,0.8181818181818182,0.045454545454545456,0.0,0.026515151515151512,0.0
normal_pre_outage,outer,core,outer->core,12,11,3,0.45454545454545453,0.0,0.9341987329938275,0.7272727272727273,0.12878787878787878,0.0,0.05627705627705628,0.0
normal_pre_outage,outer,core,outer->core,13,11,2,0.36363636363636365,0.0,0.8090398349558905,0.8181818181818182,0.053030303030303025,0.0,0.04112554112554112,0.0
normal_pre_outage,outer,core,outer->core,14,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,outer,core,outer->core,15,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.0303030303030303,0.0,0.018181818181818184,0.0
normal_pre_outage,outer,core,outer->core,16,11,1,0.18181818181818182,0.0,0.6030226891555271,0.9090909090909091,0.022727272727272728,0.0,0.022727272727272728,0.0
normal_pre_outage,outer,core,outer->core,17,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,outer,core,outer->core,18,11,3,0.36363636363636365,0.0,0.674199862463242,0.7272727272727273,0.059848484848484845,0.0,0.053030303030303025,0.0
normal_pre_outage,outer,core,outer->core,19,11,1,0.09090909090909091,0.0,0.30151134457776363,0.9090909090909091,0.01515151515151515,0.0,0.01515151515151515,0.0
normal_pre_outage,outer,core,outer->core,20,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,outer,core,outer->core,21,11,2,0.18181818181818182,0.0,0.4045199174779452,0.8181818181818182,0.0606060606060606,0.0,0.02813852813852814,0.0
normal_pre_outage,outer,core,outer->core,22,11,2,0.18181818181818182,0.0,0.40451991747794525,0.8181818181818182,0.045454545454545456,0.0,0.03116883116883117,0.0
normal_pre_outage,outer,core,outer->core,23,11,2,0.18181818181818182,0.0,0.4045199174779452,0.8181818181818182,0.03333333333333333,0.0,0.03636363636363637,0.0
normal_pre_outage,outer,near,outer->near,0,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,outer,near,outer->near,1,11,4,0.36363636363636365,0.0,0.504524979109513,0.6363636363636364,0.036983471074380166,0.0,0.09696969696969697,0.0
normal_pre_outage,outer,near,outer->near,2,11,1,0.09090909090909091,0.0,0.30151134457776363,0.9090909090909091,0.008264462809917356,0.0,0.01515151515151515,0.0
normal_pre_outage,outer,near,outer->near,3,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.008264462809917356,0.0,0.012987012987012986,0.0
normal_pre_outage,outer,near,outer->near,4,11,3,0.36363636363636365,0.0,0.6741998624632419,0.7272727272727273,0.036038961038961044,0.0,0.050505050505050504,0.0
normal_pre_outage,outer,near,outer->near,5,11,6,0.9090909090909091,1.0,0.9438798074485388,0.45454545454545453,0.08727863046044865,0.07142857142857142,0.17575757575757575,0.2
normal_pre_outage,outer,near,outer->near,6,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,outer,near,outer->near,7,11,4,1.0,0.0,1.6733200530681511,0.6363636363636364,0.10730027548209366,0.0,0.13787878787878788,0.0
normal_pre_outage,outer,near,outer->near,8,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.011363636363636364,0.0,0.01515151515151515,0.0
normal_pre_outage,outer,near,outer->near,9,11,5,0.8181818181818182,0.0,1.0787197799411872,0.5454545454545454,0.0720582447855175,0.0,0.11515151515151514,0.0
normal_pre_outage,outer,near,outer->near,10,11,6,1.0,1.0,1.3416407864998738,0.45454545454545453,0.09002361275088548,0.09090909090909091,0.1274891774891775,0.14285714285714285
normal_pre_outage,outer,near,outer->near,11,11,1,0.09090909090909091,0.0,0.3015113445777636,0.9090909090909091,0.008264462809917356,0.0,0.018181818181818184,0.0
normal_pre_outage,outer,near,outer->near,12,11,6,0.5454545454545454,1.0,0.5222329678670935,0.45454545454545453,0.060970090515545056,0.07142857142857142,0.07557720057720058,0.1111111111111111
normal_pre_outage,outer,near,outer->near,13,11,10,1.4545454545454546,1.0,0.9341987329938275,0.09090909090909091,0.15229240456513182,0.125,0.18755411255411258,0.16666666666666666
normal_pre_outage,outer,near,outer->near,14,11,4,0.36363636363636365,0.0,0.504524979109513,0.6363636363636364,0.036294765840220386,0.0,0.06969696969696969,0.0
normal_pre_outage,outer,near,outer->near,15,11,5,0.5454545454545454,0.0,0.6875516509523286,0.5454545454545454,0.054338842975206615,0.0,0.09545454545454546,0.0
normal_pre_outage,outer,near,outer->near,16,11,3,0.36363636363636365,0.0,0.674199862463242,0.7272727272727273,0.03128689492325856,0.0,0.05465367965367965,0.0
normal_pre_outage,outer,near,outer->near,17,11,6,0.6363636363636364,1.0,0.674199862463242,0.45454545454545453,0.06310507674144038,0.07142857142857142,0.11868686868686869,0.16666666666666666
normal_pre_outage,outer,near,outer->near,18,11,7,0.7272727272727273,1.0,0.6466697906828633,0.36363636363636365,0.06689295552931916,0.09090909090909091,0.13885281385281384,0.16666666666666666
normal_pre_outage,outer,near,outer->near,19,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,outer,near,outer->near,20,11,2,0.18181818181818182,0.0,0.4045199174779452,0.8181818181818182,0.017355371900826446,0.0,0.03333333333333333,0.0
normal_pre_outage,outer,near,outer->near,21,11,3,0.36363636363636365,0.0,0.6741998624632419,0.7272727272727273,0.033441558441558446,0.0,0.07272727272727274,0.0
normal_pre_outage,outer,near,outer->near,22,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_pre_outage,outer,near,outer->near,23,11,1,0.09090909090909091,0.0,0.30151134457776363,0.9090909090909091,0.018181818181818184,0.0,0.01515151515151515,0.0
normal_post_recovery,core,near,core->near,0,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_post_recovery,core,near,core->near,1,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_post_recovery,core,near,core->near,2,6,3,1.0,0.5,1.2649110640673518,0.5,0.03592824799721351,0.022727272727272728,0.0672348484848485,0.045454545454545456
normal_post_recovery,core,near,core->near,3,6,2,0.5,0.0,0.8366600265340756,0.6666666666666666,0.020053475935828877,0.0,0.0354449472096531,0.0
normal_post_recovery,core,near,core->near,4,6,2,0.5,0.0,0.8366600265340756,0.6666666666666666,0.017379679144385027,0.0,0.03598484848484849,0.0
normal_post_recovery,core,near,core->near,5,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_post_recovery,core,near,core->near,6,6,4,1.5,1.5,1.51657508881031,0.3333333333333333,0.06002554278416348,0.06111111111111111,0.10099206349206351,0.09821428571428571
normal_post_recovery,core,near,core->near,7,6,4,1.1666666666666667,1.0,1.1690451944500122,0.3333333333333333,0.054901960784313725,0.03137254901960784,0.08690476190476192,0.07738095238095238
normal_post_recovery,core,near,core->near,8,6,2,0.6666666666666666,0.0,1.0327955589886446,0.6666666666666666,0.02664576802507837,0.0,0.05252525252525253,0.0
normal_post_recovery,core,near,core->near,9,6,4,1.0,1.0,0.8944271909999159,0.3333333333333333,0.039793472247833306,0.039968652037617555,0.07735042735042735,0.08846153846153847
normal_post_recovery,core,near,core->near,10,6,6,2.3333333333333335,1.5,1.7511900715418263,0.0,0.08916992781090144,0.07777777777777778,0.18369963369963369,0.11538461538461539
normal_post_recovery,core,near,core->near,11,6,5,1.3333333333333333,1.0,1.0327955589886444,0.16666666666666666,0.05969994058229352,0.04772727272727273,0.1081679894179894,0.075
normal_post_recovery,core,near,core->near,12,6,3,0.5,0.5,0.5477225575051661,0.5,0.019908346480354593,0.014705882352941176,0.044444444444444446,0.03333333333333333
normal_post_recovery,core,near,core->near,13,6,1,0.6666666666666666,0.0,1.632993161855452,0.8333333333333334,0.03333333333333333,0.0,0.047619047619047616,0.0
normal_post_recovery,core,near,core->near,14,6,5,2.1666666666666665,1.5,2.4832774042918904,0.16666666666666666,0.07484838240416335,0.059482758620689656,0.1704545454545455,0.13636363636363635
normal_post_recovery,core,near,core->near,15,6,4,1.0,1.0,0.8944271909999159,0.3333333333333333,0.03423791669227775,0.039968652037617555,0.10133477633477633,0.11309523809523808
normal_post_recovery,core,near,core->near,16,6,5,1.6666666666666667,2.0,1.0327955589886444,0.16666666666666666,0.06776282090683715,0.06274509803921569,0.14856902356902355,0.17424242424242425
normal_post_recovery,core,near,core->near,17,6,2,0.5,0.0,0.8366600265340756,0.6666666666666666,0.015359477124183007,0.0,0.03896103896103896,0.0
normal_post_recovery,core,near,core->near,18,6,4,1.6666666666666667,1.5,1.632993161855452,0.3333333333333333,0.06443542934415146,0.05114942528735632,0.13714063714063715,0.13257575757575757
normal_post_recovery,core,near,core->near,19,6,4,2.6666666666666665,3.0,2.3380903889000244,0.3333333333333333,0.09362284098592416,0.10172413793103449,0.21977813852813852,0.23660714285714285
normal_post_recovery,core,near,core->near,20,6,2,0.6666666666666666,0.0,1.2110601416389968,0.6666666666666666,0.02828282828282828,0.0,0.06190476190476191,0.0
normal_post_recovery,core,near,core->near,21,6,2,0.8333333333333334,0.0,1.3291601358251257,0.6666666666666666,0.03333333333333333,0.0,0.06068376068376069,0.0
normal_post_recovery,core,near,core->near,22,6,5,1.8333333333333333,2.0,1.329160135825126,0.16666666666666666,0.07500187814589437,0.06274509803921569,0.1478021978021978,0.15384615384615385
normal_post_recovery,core,near,core->near,23,6,4,1.3333333333333333,2.0,1.0327955589886446,0.3333333333333333,0.056275397654707994,0.067816091954023,0.11039562289562288,0.12916666666666665
normal_post_recovery,core,outer,core->outer,0,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
normal_post_recovery,core,outer,core->outer,1,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
