source_region,target_region,task_key,date_i,date_j,daily_total_i,daily_total_j,period_i,period_j,period_pair,day_type_i,day_type_j,same_day_type,pearson_profile,cosine_similarity,l1_distance,rmse_profile
core,outer,core->outer,2018-01-01,2018-01-03,3.0,7.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.029247769028706228,0.19245008972987526,1.7142857142857144,0.13256581816261956
core,outer,core->outer,2018-01-01,2018-01-04,3.0,4.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.10101525445522097,0.0,2.0,0.19982631347136331
core,outer,core->outer,2018-01-01,2018-01-05,3.0,3.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.23809523809523792,0.3333333333333333,1.3333333333333333,0.13608276348795434
core,outer,core->outer,2018-01-01,2018-01-06,3.0,3.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,-0.10762440050012621,0.0,2.0,0.19245008972987526
core,outer,core->outer,2018-01-01,2018-01-07,3.0,4.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.1690308509457033,0.28867513459481287,1.5,0.13176156917368245
core,outer,core->outer,2018-01-01,2018-01-08,3.0,5.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.3476767476825575,0.4364357804719848,1.2,0.12018504251546631
core,outer,core->outer,2018-01-01,2018-01-09,3.0,10.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.1345683912048771,0.28867513459481287,1.5999999999999999,0.1224744871391589
core,outer,core->outer,2018-01-01,2018-01-10,3.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.05292561240249635,0.18257418583505536,1.6666666666666667,0.14433756729740643
core,outer,core->outer,2018-01-01,2018-01-11,3.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.18156825980064073,0.0,2.0,0.15214515486254615
core,outer,core->outer,2018-01-01,2018-01-19,3.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.1690308509457033,0.0,2.0,0.15590239111558088
core,outer,core->outer,2018-01-01,2018-01-20,3.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.16314401485114016,0.0,1.9999999999999998,0.1579345138264476
core,outer,core->outer,2018-01-01,2018-01-21,3.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.16314401485114016,0.0,1.9999999999999998,0.1579345138264476
core,outer,core->outer,2018-01-01,2018-01-22,3.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.36369648372665386,0.4714045207910318,1.3333333333333333,0.10758287072798381
core,outer,core->outer,2018-01-01,2018-01-23,3.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.01951800145897064,0.13245323570650439,1.7777777777777777,0.14344382763731173
core,outer,core->outer,2018-01-01,2018-01-24,3.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3418817293789138,0.408248290463863,1.3333333333333333,0.14433756729740643
core,outer,core->outer,2018-01-02,2018-01-03,5.0,7.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.07118138449009845,0.1259881576697424,1.7142857142857142,0.13014905113063285
core,outer,core->outer,2018-01-02,2018-01-04,5.0,4.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.8269317890951966,0.8366600265340755,0.8,0.0924211375534118
core,outer,core->outer,2018-01-02,2018-01-05,5.0,3.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.15803488531025348,0.0,2.0,0.15986105077709065
core,outer,core->outer,2018-01-02,2018-01-06,5.0,3.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.8334120796914897,0.8451542547285165,0.7999999999999998,0.08388704928078611
core,outer,core->outer,2018-01-02,2018-01-07,5.0,4.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.0373978796003383,0.1889822365046136,1.6,0.13385315336840845
core,outer,core->outer,2018-01-02,2018-01-08,5.0,5.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.3286713286713285,0.4285714285714286,1.2,0.11547005383792516
core,outer,core->outer,2018-01-02,2018-01-09,5.0,10.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.7046300422941788,0.7559289460184545,1.0,0.07071067811865477
core,outer,core->outer,2018-01-02,2018-01-10,5.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.035129190961214446,0.11952286093343935,1.6666666666666667,0.14304881321759705
core,outer,core->outer,2018-01-02,2018-01-11,5.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.2812023673130505,0.4008918628686366,1.2666666666666666,0.11221672153735643
core,outer,core->outer,2018-01-02,2018-01-19,5.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.2617851572023677,0.3779644730092272,1.5,0.11726039399558576
core,outer,core->outer,2018-01-02,2018-01-20,5.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.6858130549830422,0.7337993857053429,0.9142857142857143,0.07781016494461043
core,outer,core->outer,2018-01-02,2018-01-21,5.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.1804771197323796,0.0,2.0,0.15073515991756584
core,outer,core->outer,2018-01-02,2018-01-22,5.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.04828045495852677,0.1543033499620919,1.6666666666666665,0.12583057392117916
core,outer,core->outer,2018-01-02,2018-01-23,5.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.6347952701186697,0.693687975619296,0.9333333333333333,0.08139726287346634
core,outer,core->outer,2018-01-02,2018-01-24,5.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.12606822641482482,0.0,2.0,0.18027756377319948
core,outer,core->outer,2018-01-03,2018-01-04,7.0,4.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.02068129581477601,0.10540925533894596,1.7142857142857142,0.17526704600399354
core,outer,core->outer,2018-01-03,2018-01-05,7.0,3.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.20473438320094328,0.0,2.0,0.1467717619754518
core,outer,core->outer,2018-01-03,2018-01-06,7.0,3.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,-0.15424090677635238,0.0,2.0,0.1755027332340951
core,outer,core->outer,2018-01-03,2018-01-07,7.0,4.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,-0.242244989072094,0.0,2.0,0.13442368798376447
core,outer,core->outer,2018-01-03,2018-01-08,7.0,5.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.08412345439738912,0.2519763153394848,1.7142857142857142,0.12065580437447551
core,outer,core->outer,2018-01-03,2018-01-09,7.0,10.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.10101951409613705,0.16666666666666666,1.5999999999999999,0.10926470386270253
core,outer,core->outer,2018-01-03,2018-01-10,7.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.29256370049044655,0.42163702135578385,1.4285714285714284,0.10625736380155462
core,outer,core->outer,2018-01-03,2018-01-11,7.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.3345593911123751,0.4714045207910317,1.380952380952381,0.09474076497074065
core,outer,core->outer,2018-01-03,2018-01-19,7.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.034606427010299166,0.16666666666666666,1.7142857142857142,0.12285575857470413
core,outer,core->outer,2018-01-03,2018-01-20,7.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.22426512784475222,0.36980013081681945,1.1428571428571428,0.10910894511799618
core,outer,core->outer,2018-01-03,2018-01-21,7.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.22426512784475222,0.36980013081681945,1.1428571428571428,0.10910894511799618
core,outer,core->outer,2018-01-03,2018-01-22,7.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.044676705160877114,0.2721655269759087,1.4285714285714284,0.10309826235529031
core,outer,core->outer,2018-01-03,2018-01-23,7.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.035964053910157216,0.22941573387056177,1.492063492063492,0.1160106452342894
core,outer,core->outer,2018-01-03,2018-01-24,7.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.1166582416534396,0.2357022603955158,1.7142857142857142,0.15011333586807726
core,outer,core->outer,2018-01-04,2018-01-05,4.0,3.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.10101525445522097,0.0,2.0,0.19982631347136331
core,outer,core->outer,2018-01-04,2018-01-06,4.0,3.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.8371213775625367,0.848528137423857,0.6666666666666667,0.08673608331108887
core,outer,core->outer,2018-01-04,2018-01-07,4.0,4.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,-0.11952286093343922,0.0,2.0,0.19094065395649334
core,outer,core->outer,2018-01-04,2018-01-08,4.0,5.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.1564465546936859,0.2390457218668787,1.5,0.1713913650100261
core,outer,core->outer,2018-01-04,2018-01-09,4.0,10.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.7929518496194387,0.7905694150420945,1.2,0.10897247358851685
core,outer,core->outer,2018-01-04,2018-01-10,4.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.11227217828476789,0.0,1.9999999999999998,0.19394777838567975
core,outer,core->outer,2018-01-04,2018-01-11,4.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.12838814775327378,0.22360679774997896,1.4999999999999998,0.16839382851364085
core,outer,core->outer,2018-01-04,2018-01-19,4.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.4183300132670374,0.4743416490252569,1.5,0.14433756729740643
core,outer,core->outer,2018-01-04,2018-01-20,4.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.8734418111708168,0.8770580193070291,0.8571428571428571,0.08563984863058428
core,outer,core->outer,2018-01-04,2018-01-21,4.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.11536023921123992,0.0,2.0,0.19260344865908852
core,outer,core->outer,2018-01-04,2018-01-22,4.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.15430334996209183,0.0,2.0,0.18162078931419473
core,outer,core->outer,2018-01-04,2018-01-23,4.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.7866747376502832,0.7980238751210128,0.888888888888889,0.10174657859183292
core,outer,core->outer,2018-01-04,2018-01-24,4.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.08058229640253797,0.0,2.0,0.21650635094610965
core,outer,core->outer,2018-01-05,2018-01-06,3.0,3.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,-0.10762440050012621,0.0,2.0,0.19245008972987526
core,outer,core->outer,2018-01-05,2018-01-07,3.0,4.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,-0.1690308509457033,0.0,1.9999999999999998,0.15590239111558088
core,outer,core->outer,2018-01-05,2018-01-08,3.0,5.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.09482093118615215,0.2182178902359924,1.6,0.1414213562373095
core,outer,core->outer,2018-01-05,2018-01-09,3.0,10.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.1345683912048771,0.28867513459481287,1.6,0.1224744871391589
core,outer,core->outer,2018-01-05,2018-01-10,3.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.05292561240249634,0.18257418583505536,1.6666666666666667,0.14433756729740643
core,outer,core->outer,2018-01-05,2018-01-11,3.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.1815682598006407,0.0,2.0,0.15214515486254615
core,outer,core->outer,2018-01-05,2018-01-19,3.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.1690308509457034,0.28867513459481287,1.5,0.13176156917368245
core,outer,core->outer,2018-01-05,2018-01-20,3.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.16314401485114016,0.0,1.9999999999999998,0.1579345138264476
core,outer,core->outer,2018-01-05,2018-01-21,3.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.16314401485114016,0.0,1.9999999999999998,0.1579345138264476
core,outer,core->outer,2018-01-05,2018-01-22,3.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.07273929674533079,0.2357022603955159,1.6666666666666665,0.1272937693043289
core,outer,core->outer,2018-01-05,2018-01-23,3.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.2927700218845599,0.39735970711951313,1.3333333333333333,0.12001371663718259
core,outer,core->outer,2018-01-05,2018-01-24,3.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.34188172937891387,0.408248290463863,1.3333333333333333,0.14433756729740643
core,outer,core->outer,2018-01-06,2018-01-07,3.0,4.0,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekend,True,-0.12734290799340256,0.0,2.0,0.183207027198235
core,outer,core->outer,2018-01-06,2018-01-08,3.0,5.0,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,-0.11905886852735564,0.0,2.0,0.1865872847082963
core,outer,core->outer,2018-01-06,2018-01-09,3.0,10.0,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.6420726810496498,0.6708203932499368,1.4,0.11466537466972386
core,outer,core->outer,2018-01-06,2018-01-10,3.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,-0.11961783342433496,0.0,1.9999999999999998,0.18633899812498245
core,outer,core->outer,2018-01-06,2018-01-11,3.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.04559607525875528,0.15811388300841894,1.6666666666666665,0.16666666666666669
core,outer,core->outer,2018-01-06,2018-01-19,3.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.38202872398020765,0.4472135954999579,1.5,0.14027090192169553
core,outer,core->outer,2018-01-06,2018-01-20,3.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,0.7198893485350435,0.7442084075352507,1.1428571428571428,0.1019462903068661
core,outer,core->outer,2018-01-06,2018-01-21,3.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,-0.12290793755476356,0.0,2.0,0.18493936821795307
core,outer,core->outer,2018-01-06,2018-01-22,3.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,-0.16439898730535724,0.0,2.0,0.17347216662217774
core,outer,core->outer,2018-01-06,2018-01-23,3.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.5734674052331697,0.6155870112510924,1.333333333333333,0.12001371663718259
core,outer,core->outer,2018-01-06,2018-01-24,3.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,-0.08585457105482133,0.0,2.0,0.20971762320196527
core,outer,core->outer,2018-01-07,2018-01-08,4.0,5.0,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.26178515720236817,0.3779644730092272,1.2,0.11726039399558576
core,outer,core->outer,2018-01-07,2018-01-09,4.0,10.0,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,-0.10614897848685506,0.125,1.8,0.1224744871391589
core,outer,core->outer,2018-01-07,2018-01-10,4.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,7.38701665701193e-18,0.15811388300841894,1.6666666666666665,0.13608276348795434
core,outer,core->outer,2018-01-07,2018-01-11,4.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,2.1863798589465865e-17,0.17677669529663687,1.6666666666666665,0.1272937693043289
core,outer,core->outer,2018-01-07,2018-01-19,4.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,-0.19999999999999998,0.0,2.0,0.14433756729740643
core,outer,core->outer,2018-01-07,2018-01-20,4.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,-0.027576371656986703,0.1386750490563073,1.7142857142857144,0.13599594831899836
core,outer,core->outer,2018-01-07,2018-01-21,4.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,0.4687983181687735,0.5547001962252291,1.2142857142857144,0.09780759955449395
core,outer,core->outer,2018-01-07,2018-01-22,4.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.25819888974716126,0.4082482904638631,1.3333333333333335,0.10206207261596575
core,outer,core->outer,2018-01-07,2018-01-23,4.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,-0.20784609690826525,0.0,2.0,0.14209267827058153
core,outer,core->outer,2018-01-07,2018-01-24,4.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,-0.13483997249264845,0.0,2.0,0.1767766952966369
core,outer,core->outer,2018-01-08,2018-01-09,5.0,10.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.22826043623614276,0.37796447300922725,1.4,0.10801234497346433
core,outer,core->outer,2018-01-08,2018-01-10,5.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.035129190961214425,0.11952286093343935,1.6666666666666665,0.14304881321759705
core,outer,core->outer,2018-01-08,2018-01-11,5.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.6025765013851078,0.6681531047810609,1.0,0.08388704928078612
core,outer,core->outer,2018-01-08,2018-01-19,5.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.18698939800169143,0.0,2.0,0.14860462083439174
core,outer,core->outer,2018-01-08,2018-01-20,5.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.19079009800280142,0.3144854510165755,1.4285714285714286,0.1248127849722015
core,outer,core->outer,2018-01-08,2018-01-21,5.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.18047711973237962,0.0,2.0,0.15073515991756584
core,outer,core->outer,2018-01-08,2018-01-22,5.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.33796318470968745,0.46291004988627577,1.0,0.10137937550497034
core,outer,core->outer,2018-01-08,2018-01-23,5.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.32387513781564786,0.43355498476206,1.3333333333333335,0.11036788463519512
core,outer,core->outer,2018-01-08,2018-01-24,5.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.17649551698075472,0.26726124191242434,1.6,0.15545631755148026
core,outer,core->outer,2018-01-09,2018-01-10,10.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.14956440480527322,0.3162277660168379,1.4,0.11262852740396273
core,outer,core->outer,2018-01-09,2018-01-11,10.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.057011146768896584,0.1767766952966369,1.8,0.11466537466972386
core,outer,core->outer,2018-01-09,2018-01-19,10.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3715214247039927,0.5,1.3,0.09354143466934854
core,outer,core->outer,2018-01-09,2018-01-20,10.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.622030782374637,0.6933752452815364,1.2,0.0762648446573665
core,outer,core->outer,2018-01-09,2018-01-21,10.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.16831421170137245,0.06933752452815364,1.7999999999999998,0.1285714285714286
core,outer,core->outer,2018-01-09,2018-01-22,10.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.06851887098275321,0.20412414523193154,1.6,0.10408329997330663
core,outer,core->outer,2018-01-09,2018-01-23,10.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.8273494075984589,0.8603090020146065,0.6,0.05051178406291058
core,outer,core->outer,2018-01-09,2018-01-24,10.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.0357828133482257,0.17677669529663687,1.7999999999999998,0.15275252316519466
core,outer,core->outer,2018-01-10,2018-01-11,6.0,6.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.20180183819889377,0.0,2.0,0.14433756729740643
core,outer,core->outer,2018-01-10,2018-01-19,6.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-5.648895090656183e-18,0.15811388300841894,1.6666666666666665,0.13608276348795434
core,outer,core->outer,2018-01-10,2018-01-20,6.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.02590349068739569,0.17541160386140583,1.714285714285714,0.13660249585760717
core,outer,core->outer,2018-01-10,2018-01-21,6.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.23313141618656089,0.35082320772281167,1.4285714285714284,0.12121051070874017
core,outer,core->outer,2018-01-10,2018-01-22,6.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.242535625036333,0.3872983346207417,1.3333333333333333,0.10758287072798381
core,outer,core->outer,2018-01-10,2018-01-23,6.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.15185132047305944,0.29019050004400465,1.4444444444444444,0.12318643236713028
core,outer,core->outer,2018-01-10,2018-01-24,6.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3799802978286742,0.44721359549995787,1.3333333333333335,0.13608276348795434
core,outer,core->outer,2018-01-11,2018-01-19,6.0,4.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.2148344622118298,0.0,1.9999999999999998,0.14027090192169553
core,outer,core->outer,2018-01-11,2018-01-20,6.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.2665959738607028,0.3922322702763681,1.1428571428571428,0.11125274419743005
core,outer,core->outer,2018-01-11,2018-01-21,6.0,7.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.08886532462023422,0.09805806756909202,1.7142857142857144,0.135386683406603
core,outer,core->outer,2018-01-11,2018-01-22,6.0,6.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.09245003270420488,0.14433756729740646,1.6666666666666665,0.11785113019775792
core,outer,core->outer,2018-01-11,2018-01-23,6.0,9.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.17364862842489193,0.3244428422615251,1.5555555555555556,0.11340230290662862
core,outer,core->outer,2018-01-11,2018-01-24,6.0,2.0,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.1448413648755803,0.0,2.0,0.17347216662217774
core,outer,core->outer,2018-01-19,2018-01-20,4.0,7.0,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekend,False,0.3033400882268534,0.41602514716892186,1.5,0.11199337929896892
core,outer,core->outer,2018-01-19,2018-01-21,4.0,7.0,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekend,False,-0.19303460159890679,0.0,2.0,0.14653016220346632
core,outer,core->outer,2018-01-19,2018-01-22,4.0,6.0,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,2.1499376424746295e-17,0.20412414523193154,1.6666666666666665,0.11785113019775792
core,outer,core->outer,2018-01-19,2018-01-23,4.0,9.0,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.48497422611928553,0.5735393346764045,1.0555555555555554,0.09282378544334918
core,outer,core->outer,2018-01-19,2018-01-24,4.0,2.0,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,-0.13483997249264845,0.0,2.0,0.1767766952966369
core,outer,core->outer,2018-01-20,2018-01-21,7.0,7.0,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekend,True,-0.0038022813688212485,0.15384615384615385,1.4285714285714284,0.13677530110804828
core,outer,core->outer,2018-01-20,2018-01-22,7.0,6.0,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.03560094272544522,0.2264554068289192,1.4285714285714286,0.1184508853698357
core,outer,core->outer,2018-01-20,2018-01-23,7.0,9.0,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.6400332690972638,0.6999132392733556,1.0476190476190474,0.07923269381942823
core,outer,core->outer,2018-01-20,2018-01-24,7.0,2.0,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.09295992989187842,0.19611613513818402,1.7142857142857142,0.16104463402938907
core,outer,core->outer,2018-01-21,2018-01-22,7.0,6.0,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,-0.10680282817633563,0.1132277034144596,1.7142857142857144,0.12654935491350772
core,outer,core->outer,2018-01-21,2018-01-23,7.0,9.0,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,-0.12418555967558856,0.06362847629757779,1.7777777777777777,0.13966149432609007
core,outer,core->outer,2018-01-21,2018-01-24,7.0,2.0,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.0929599298918784,0.19611613513818402,1.7142857142857142,0.1610446340293891
core,outer,core->outer,2018-01-22,2018-01-23,6.0,9.0,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,-0.14907119849998596,0.09365858115816941,1.7777777777777777,0.12318643236713028
core,outer,core->outer,2018-01-22,2018-01-24,6.0,2.0,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.5222329678670935,0.5773502691896257,1.3333333333333333,0.11785113019775792
core,outer,core->outer,2018-01-23,2018-01-24,9.0,2.0,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.046709936649691405,0.16222142113076252,1.7777777777777777,0.16117495542156676
near,core,near->core,2018-01-01,2018-01-02,30.0,24.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.17063815351746744,0.4892748924933745,1.0499999999999998,0.06880258931389353
near,core,near->core,2018-01-01,2018-01-03,30.0,32.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.1312416294476747,0.46977617561176277,1.0999999999999999,0.06975538028499094
near,core,near->core,2018-01-01,2018-01-04,30.0,28.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.18735282232523698,0.45967228110485514,1.1095238095238096,0.07486129779656064
near,core,near->core,2018-01-01,2018-01-05,30.0,28.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.2848158311705556,0.5629716863888062,1.038095238095238,0.06343499419314391
near,core,near->core,2018-01-01,2018-01-06,30.0,15.0,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.5631071035631152,0.6949962976228786,1.0666666666666669,0.05931710140017396
