date,hour,source_region,source_outflow,destination_1,destination_1_count,destination_2,destination_2_count,destination_1_share,present_stock,linkable_stock,present_outflow_rate,linkable_outflow_rate,is_complete_label,is_normal_date,hour_of_day
2018-01-12,2018-01-12 22:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,False,22
2018-01-12,2018-01-12 23:00:00,core,3.0,near,3.0,outer,0.0,1.0,14.0,14.0,0.21428571428571427,0.21428571428571427,True,False,23
2018-01-12,2018-01-12 23:00:00,near,2.0,core,2.0,outer,0.0,1.0,24.0,24.0,0.08333333333333333,0.08333333333333333,True,False,23
2018-01-12,2018-01-12 23:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,False,23
2018-01-13,2018-01-13 00:00:00,core,0.0,near,0.0,outer,0.0,,13.0,13.0,0.0,0.0,True,False,0
2018-01-13,2018-01-13 00:00:00,near,2.0,core,2.0,outer,0.0,1.0,25.0,24.0,0.08,0.08333333333333333,True,False,0
2018-01-13,2018-01-13 00:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,False,0
2018-01-13,2018-01-13 01:00:00,core,2.0,near,2.0,outer,0.0,1.0,15.0,15.0,0.13333333333333333,0.13333333333333333,True,False,1
2018-01-13,2018-01-13 01:00:00,near,0.0,core,0.0,outer,0.0,,22.0,22.0,0.0,0.0,True,False,1
2018-01-13,2018-01-13 01:00:00,outer,1.0,core,1.0,near,0.0,1.0,5.0,5.0,0.2,0.2,True,False,1
2018-01-13,2018-01-13 02:00:00,core,1.0,near,1.0,outer,0.0,1.0,14.0,14.0,0.07142857142857142,0.07142857142857142,True,False,2
2018-01-13,2018-01-13 02:00:00,near,0.0,core,0.0,outer,0.0,,27.0,24.0,0.0,0.0,True,False,2
2018-01-13,2018-01-13 02:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,False,2
2018-01-13,2018-01-13 03:00:00,core,1.0,near,1.0,outer,0.0,1.0,13.0,13.0,0.07692307692307693,0.07692307692307693,True,False,3
2018-01-13,2018-01-13 03:00:00,near,0.0,core,0.0,outer,0.0,,25.0,25.0,0.0,0.0,True,False,3
2018-01-13,2018-01-13 03:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,False,3
2018-01-13,2018-01-13 04:00:00,core,2.0,near,1.0,outer,1.0,0.5,12.0,12.0,0.16666666666666666,0.16666666666666666,True,False,4
2018-01-13,2018-01-13 04:00:00,near,1.0,core,0.0,outer,1.0,0.0,27.0,27.0,0.037037037037037035,0.037037037037037035,True,False,4
2018-01-13,2018-01-13 04:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,False,4
2018-01-13,2018-01-13 05:00:00,core,0.0,near,0.0,outer,0.0,,10.0,10.0,0.0,0.0,True,False,5
2018-01-13,2018-01-13 05:00:00,near,0.0,core,0.0,outer,0.0,,28.0,27.0,0.0,0.0,True,False,5
2018-01-13,2018-01-13 05:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,False,5
2018-01-13,2018-01-13 06:00:00,core,5.0,near,2.0,outer,3.0,0.4,10.0,10.0,0.5,0.5,True,False,6
2018-01-13,2018-01-13 06:00:00,near,2.0,core,2.0,outer,0.0,1.0,27.0,26.0,0.07407407407407407,0.07692307692307693,True,False,6
2018-01-13,2018-01-13 06:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,False,6
2018-01-13,2018-01-13 07:00:00,core,0.0,near,0.0,outer,0.0,,7.0,7.0,0.0,0.0,True,False,7
2018-01-13,2018-01-13 07:00:00,near,1.0,core,1.0,outer,0.0,1.0,26.0,25.0,0.038461538461538464,0.04,True,False,7
2018-01-13,2018-01-13 07:00:00,outer,3.0,core,0.0,near,3.0,0.0,10.0,9.0,0.3,0.3333333333333333,True,False,7
2018-01-13,2018-01-13 08:00:00,core,1.0,near,1.0,outer,0.0,1.0,9.0,9.0,0.1111111111111111,0.1111111111111111,True,False,8
2018-01-13,2018-01-13 08:00:00,near,9.0,core,3.0,outer,6.0,0.3333333333333333,29.0,28.0,0.3103448275862069,0.32142857142857145,True,False,8
2018-01-13,2018-01-13 08:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,False,8
2018-01-13,2018-01-13 09:00:00,core,0.0,near,0.0,outer,0.0,,11.0,11.0,0.0,0.0,True,False,9
2018-01-13,2018-01-13 09:00:00,near,0.0,core,0.0,outer,0.0,,20.0,20.0,0.0,0.0,True,False,9
2018-01-13,2018-01-13 09:00:00,outer,3.0,core,2.0,near,1.0,0.6666666666666666,13.0,13.0,0.23076923076923078,0.23076923076923078,True,False,9
2018-01-13,2018-01-13 10:00:00,core,3.0,near,3.0,outer,0.0,1.0,13.0,13.0,0.23076923076923078,0.23076923076923078,True,False,10
2018-01-13,2018-01-13 10:00:00,near,1.0,core,1.0,outer,0.0,1.0,21.0,21.0,0.047619047619047616,0.047619047619047616,True,False,10
2018-01-13,2018-01-13 10:00:00,outer,1.0,core,0.0,near,1.0,0.0,10.0,8.0,0.1,0.125,True,False,10
2018-01-13,2018-01-13 11:00:00,core,2.0,near,1.0,outer,1.0,0.5,11.0,11.0,0.18181818181818182,0.18181818181818182,True,False,11
2018-01-13,2018-01-13 11:00:00,near,3.0,core,3.0,outer,0.0,1.0,24.0,23.0,0.125,0.13043478260869565,True,False,11
2018-01-13,2018-01-13 11:00:00,outer,0.0,core,0.0,near,0.0,,7.0,7.0,0.0,0.0,True,False,11
2018-01-13,2018-01-13 12:00:00,core,2.0,near,2.0,outer,0.0,1.0,12.0,12.0,0.16666666666666666,0.16666666666666666,True,False,12
2018-01-13,2018-01-13 12:00:00,near,1.0,core,1.0,outer,0.0,1.0,22.0,21.0,0.045454545454545456,0.047619047619047616,True,False,12
2018-01-13,2018-01-13 12:00:00,outer,0.0,core,0.0,near,0.0,,9.0,9.0,0.0,0.0,True,False,12
2018-01-13,2018-01-13 13:00:00,core,0.0,near,0.0,outer,0.0,,11.0,11.0,0.0,0.0,True,False,13
2018-01-13,2018-01-13 13:00:00,near,1.0,core,1.0,outer,0.0,1.0,23.0,22.0,0.043478260869565216,0.045454545454545456,True,False,13
2018-01-13,2018-01-13 13:00:00,outer,0.0,core,0.0,near,0.0,,10.0,8.0,0.0,0.0,True,False,13
2018-01-13,2018-01-13 14:00:00,core,6.0,near,6.0,outer,0.0,1.0,12.0,12.0,0.5,0.5,True,False,14
2018-01-13,2018-01-13 14:00:00,near,0.0,core,0.0,outer,0.0,,21.0,20.0,0.0,0.0,True,False,14
2018-01-13,2018-01-13 14:00:00,outer,3.0,core,1.0,near,2.0,0.3333333333333333,8.0,8.0,0.375,0.375,True,False,14
2018-01-13,2018-01-13 15:00:00,core,0.0,near,0.0,outer,0.0,,7.0,7.0,0.0,0.0,True,False,15
2018-01-13,2018-01-13 15:00:00,near,5.0,core,4.0,outer,1.0,0.8,29.0,29.0,0.1724137931034483,0.1724137931034483,True,False,15
2018-01-13,2018-01-13 15:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,False,15
2018-01-13,2018-01-13 16:00:00,core,0.0,near,0.0,outer,0.0,,12.0,12.0,0.0,0.0,True,False,16
2018-01-13,2018-01-13 16:00:00,near,3.0,core,3.0,outer,0.0,1.0,24.0,24.0,0.125,0.125,True,False,16
2018-01-13,2018-01-13 16:00:00,outer,1.0,core,0.0,near,1.0,0.0,8.0,8.0,0.125,0.125,True,False,16
2018-01-13,2018-01-13 17:00:00,core,4.0,near,3.0,outer,1.0,0.75,15.0,15.0,0.26666666666666666,0.26666666666666666,True,False,17
2018-01-13,2018-01-13 17:00:00,near,1.0,core,1.0,outer,0.0,1.0,23.0,22.0,0.043478260869565216,0.045454545454545456,True,False,17
2018-01-13,2018-01-13 17:00:00,outer,1.0,core,0.0,near,1.0,0.0,7.0,7.0,0.14285714285714285,0.14285714285714285,True,False,17
2018-01-13,2018-01-13 18:00:00,core,1.0,near,1.0,outer,0.0,1.0,12.0,12.0,0.08333333333333333,0.08333333333333333,True,False,18
2018-01-13,2018-01-13 18:00:00,near,3.0,core,3.0,outer,0.0,1.0,26.0,25.0,0.11538461538461539,0.12,True,False,18
2018-01-13,2018-01-13 18:00:00,outer,1.0,core,0.0,near,1.0,0.0,7.0,7.0,0.14285714285714285,0.14285714285714285,True,False,18
2018-01-13,2018-01-13 19:00:00,core,1.0,near,0.0,outer,1.0,0.0,14.0,13.0,0.07142857142857142,0.07692307692307693,True,False,19
2018-01-13,2018-01-13 19:00:00,near,1.0,core,0.0,outer,1.0,0.0,25.0,25.0,0.04,0.04,True,False,19
2018-01-13,2018-01-13 19:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,False,19
2018-01-13,2018-01-13 20:00:00,core,0.0,near,0.0,outer,0.0,,12.0,12.0,0.0,0.0,True,False,20
2018-01-13,2018-01-13 20:00:00,near,0.0,core,0.0,outer,0.0,,24.0,24.0,0.0,0.0,True,False,20
2018-01-13,2018-01-13 20:00:00,outer,1.0,core,0.0,near,1.0,0.0,9.0,9.0,0.1111111111111111,0.1111111111111111,True,False,20
2018-01-13,2018-01-13 21:00:00,core,1.0,near,1.0,outer,0.0,1.0,13.0,13.0,0.07692307692307693,0.07692307692307693,True,False,21
2018-01-13,2018-01-13 21:00:00,near,0.0,core,0.0,outer,0.0,,26.0,25.0,0.0,0.0,True,False,21
2018-01-13,2018-01-13 21:00:00,outer,0.0,core,0.0,near,0.0,,8.0,7.0,0.0,0.0,True,False,21
2018-01-13,2018-01-13 22:00:00,core,2.0,near,2.0,outer,0.0,1.0,12.0,12.0,0.16666666666666666,0.16666666666666666,True,False,22
2018-01-13,2018-01-13 22:00:00,near,1.0,core,1.0,outer,0.0,1.0,26.0,26.0,0.038461538461538464,0.038461538461538464,True,False,22
2018-01-13,2018-01-13 22:00:00,outer,0.0,core,0.0,near,0.0,,7.0,7.0,0.0,0.0,True,False,22
2018-01-13,2018-01-13 23:00:00,core,2.0,near,0.0,outer,2.0,0.0,11.0,11.0,0.18181818181818182,0.18181818181818182,True,False,23
2018-01-13,2018-01-13 23:00:00,near,2.0,core,2.0,outer,0.0,1.0,27.0,27.0,0.07407407407407407,0.07407407407407407,True,False,23
2018-01-13,2018-01-13 23:00:00,outer,0.0,core,0.0,near,0.0,,9.0,9.0,0.0,0.0,True,False,23
2018-01-14,2018-01-14 00:00:00,core,0.0,near,0.0,outer,0.0,,11.0,11.0,0.0,0.0,True,False,0
2018-01-14,2018-01-14 00:00:00,near,0.0,core,0.0,outer,0.0,,25.0,25.0,0.0,0.0,True,False,0
2018-01-14,2018-01-14 00:00:00,outer,2.0,core,0.0,near,2.0,0.0,11.0,10.0,0.18181818181818182,0.2,True,False,0
2018-01-14,2018-01-14 01:00:00,core,0.0,near,0.0,outer,0.0,,11.0,11.0,0.0,0.0,True,False,1
2018-01-14,2018-01-14 01:00:00,near,1.0,core,1.0,outer,0.0,1.0,28.0,27.0,0.03571428571428571,0.037037037037037035,True,False,1
2018-01-14,2018-01-14 01:00:00,outer,1.0,core,1.0,near,0.0,1.0,8.0,8.0,0.125,0.125,True,False,1
2018-01-14,2018-01-14 02:00:00,core,2.0,near,2.0,outer,0.0,1.0,13.0,13.0,0.15384615384615385,0.15384615384615385,True,False,2
2018-01-14,2018-01-14 02:00:00,near,0.0,core,0.0,outer,0.0,,26.0,26.0,0.0,0.0,True,False,2
2018-01-14,2018-01-14 02:00:00,outer,2.0,core,1.0,near,1.0,0.5,7.0,7.0,0.2857142857142857,0.2857142857142857,True,False,2
2018-01-14,2018-01-14 03:00:00,core,0.0,near,0.0,outer,0.0,,12.0,12.0,0.0,0.0,True,False,3
2018-01-14,2018-01-14 03:00:00,near,1.0,core,1.0,outer,0.0,1.0,29.0,29.0,0.034482758620689655,0.034482758620689655,True,False,3
2018-01-14,2018-01-14 03:00:00,outer,1.0,core,0.0,near,1.0,0.0,6.0,6.0,0.16666666666666666,0.16666666666666666,True,False,3
2018-01-14,2018-01-14 04:00:00,core,0.0,near,0.0,outer,0.0,,13.0,13.0,0.0,0.0,True,False,4
2018-01-14,2018-01-14 04:00:00,near,2.0,core,2.0,outer,0.0,1.0,30.0,29.0,0.06666666666666667,0.06896551724137931,True,False,4
2018-01-14,2018-01-14 04:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,False,4
2018-01-14,2018-01-14 05:00:00,core,1.0,near,0.0,outer,1.0,0.0,15.0,15.0,0.06666666666666667,0.06666666666666667,True,False,5
2018-01-14,2018-01-14 05:00:00,near,1.0,core,0.0,outer,1.0,0.0,27.0,27.0,0.037037037037037035,0.037037037037037035,True,False,5
2018-01-14,2018-01-14 05:00:00,outer,0.0,core,0.0,near,0.0,,7.0,7.0,0.0,0.0,True,False,5
2018-01-14,2018-01-14 06:00:00,core,1.0,near,1.0,outer,0.0,1.0,14.0,14.0,0.07142857142857142,0.07142857142857142,True,False,6
2018-01-14,2018-01-14 06:00:00,near,0.0,core,0.0,outer,0.0,,26.0,26.0,0.0,0.0,True,False,6
2018-01-14,2018-01-14 06:00:00,outer,0.0,core,0.0,near,0.0,,9.0,9.0,0.0,0.0,True,False,6
2018-01-14,2018-01-14 07:00:00,core,8.0,near,6.0,outer,2.0,0.75,13.0,13.0,0.6153846153846154,0.6153846153846154,True,False,7
2018-01-14,2018-01-14 07:00:00,near,1.0,core,0.0,outer,1.0,0.0,28.0,27.0,0.03571428571428571,0.037037037037037035,True,False,7
2018-01-14,2018-01-14 07:00:00,outer,1.0,core,0.0,near,1.0,0.0,10.0,10.0,0.1,0.1,True,False,7
2018-01-14,2018-01-14 08:00:00,core,0.0,near,0.0,outer,0.0,,5.0,5.0,0.0,0.0,True,False,8
2018-01-14,2018-01-14 08:00:00,near,2.0,core,2.0,outer,0.0,1.0,34.0,33.0,0.058823529411764705,0.06060606060606061,True,False,8
2018-01-14,2018-01-14 08:00:00,outer,2.0,core,0.0,near,2.0,0.0,12.0,11.0,0.16666666666666666,0.18181818181818182,True,False,8
2018-01-14,2018-01-14 09:00:00,core,0.0,near,0.0,outer,0.0,,7.0,7.0,0.0,0.0,True,False,9
2018-01-14,2018-01-14 09:00:00,near,4.0,core,1.0,outer,3.0,0.25,33.0,33.0,0.12121212121212122,0.12121212121212122,True,False,9
2018-01-14,2018-01-14 09:00:00,outer,1.0,core,0.0,near,1.0,0.0,9.0,9.0,0.1111111111111111,0.1111111111111111,True,False,9
2018-01-14,2018-01-14 10:00:00,core,2.0,near,2.0,outer,0.0,1.0,8.0,8.0,0.25,0.25,True,False,10
2018-01-14,2018-01-14 10:00:00,near,6.0,core,4.0,outer,2.0,0.6666666666666666,30.0,30.0,0.2,0.2,True,False,10
2018-01-14,2018-01-14 10:00:00,outer,1.0,core,1.0,near,0.0,1.0,11.0,10.0,0.09090909090909091,0.1,True,False,10
2018-01-14,2018-01-14 11:00:00,core,4.0,near,4.0,outer,0.0,1.0,11.0,11.0,0.36363636363636365,0.36363636363636365,True,False,11
2018-01-14,2018-01-14 11:00:00,near,2.0,core,1.0,outer,1.0,0.5,28.0,27.0,0.07142857142857142,0.07407407407407407,True,False,11
2018-01-14,2018-01-14 11:00:00,outer,2.0,core,2.0,near,0.0,1.0,12.0,11.0,0.16666666666666666,0.18181818181818182,True,False,11
2018-01-14,2018-01-14 12:00:00,core,3.0,near,3.0,outer,0.0,1.0,10.0,10.0,0.3,0.3,True,False,12
2018-01-14,2018-01-14 12:00:00,near,1.0,core,1.0,outer,0.0,1.0,29.0,23.0,0.034482758620689655,0.043478260869565216,True,False,12
2018-01-14,2018-01-14 12:00:00,outer,1.0,core,0.0,near,1.0,0.0,11.0,10.0,0.09090909090909091,0.1,True,False,12
2018-01-14,2018-01-14 13:00:00,core,0.0,near,0.0,outer,0.0,,8.0,0.0,0.0,,True,False,13
2018-01-14,2018-01-14 13:00:00,near,0.0,core,0.0,outer,0.0,,26.0,0.0,0.0,,True,False,13
2018-01-14,2018-01-14 13:00:00,outer,0.0,core,0.0,near,0.0,,10.0,0.0,0.0,,True,False,13
2018-01-14,2018-01-14 14:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,14
2018-01-14,2018-01-14 14:00:00,near,0.0,core,0.0,outer,0.0,,0.0,0.0,,,True,False,14
2018-01-14,2018-01-14 14:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,14
2018-01-14,2018-01-14 15:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,15
2018-01-14,2018-01-14 15:00:00,near,0.0,core,0.0,outer,0.0,,0.0,0.0,,,True,False,15
2018-01-14,2018-01-14 15:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,15
2018-01-14,2018-01-14 16:00:00,core,0.0,near,0.0,outer,0.0,,1.0,0.0,0.0,,True,False,16
2018-01-14,2018-01-14 16:00:00,near,0.0,core,0.0,outer,0.0,,0.0,0.0,,,True,False,16
2018-01-14,2018-01-14 16:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,16
2018-01-14,2018-01-14 17:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,17
2018-01-14,2018-01-14 17:00:00,near,0.0,core,0.0,outer,0.0,,0.0,0.0,,,True,False,17
2018-01-14,2018-01-14 17:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,17
2018-01-14,2018-01-14 18:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,18
2018-01-14,2018-01-14 18:00:00,near,0.0,core,0.0,outer,0.0,,1.0,0.0,0.0,,True,False,18
2018-01-14,2018-01-14 18:00:00,outer,0.0,core,0.0,near,0.0,,2.0,0.0,0.0,,True,False,18
2018-01-14,2018-01-14 19:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,19
2018-01-14,2018-01-14 19:00:00,near,0.0,core,0.0,outer,0.0,,0.0,0.0,,,True,False,19
2018-01-14,2018-01-14 19:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,19
2018-01-14,2018-01-14 20:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,20
2018-01-14,2018-01-14 20:00:00,near,0.0,core,0.0,outer,0.0,,0.0,0.0,,,True,False,20
2018-01-14,2018-01-14 20:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,20
2018-01-14,2018-01-14 21:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,21
2018-01-14,2018-01-14 21:00:00,near,0.0,core,0.0,outer,0.0,,2.0,0.0,0.0,,True,False,21
2018-01-14,2018-01-14 21:00:00,outer,0.0,core,0.0,near,0.0,,1.0,0.0,0.0,,True,False,21
2018-01-14,2018-01-14 22:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,22
2018-01-14,2018-01-14 22:00:00,near,0.0,core,0.0,outer,0.0,,0.0,0.0,,,True,False,22
2018-01-14,2018-01-14 22:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,22
2018-01-14,2018-01-14 23:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,23
2018-01-14,2018-01-14 23:00:00,near,0.0,core,0.0,outer,0.0,,6.0,1.0,0.0,0.0,True,False,23
2018-01-14,2018-01-14 23:00:00,outer,0.0,core,0.0,near,0.0,,2.0,2.0,0.0,0.0,True,False,23
2018-01-15,2018-01-15 00:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,0
2018-01-15,2018-01-15 00:00:00,near,0.0,core,0.0,outer,0.0,,1.0,1.0,0.0,0.0,True,False,0
2018-01-15,2018-01-15 00:00:00,outer,2.0,core,1.0,near,1.0,0.5,2.0,2.0,1.0,1.0,True,False,0
2018-01-15,2018-01-15 01:00:00,core,1.0,near,1.0,outer,0.0,1.0,1.0,1.0,1.0,1.0,True,False,1
2018-01-15,2018-01-15 01:00:00,near,0.0,core,0.0,outer,0.0,,3.0,0.0,0.0,,True,False,1
2018-01-15,2018-01-15 01:00:00,outer,0.0,core,0.0,near,0.0,,1.0,0.0,0.0,,True,False,1
2018-01-15,2018-01-15 02:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,2
2018-01-15,2018-01-15 02:00:00,near,0.0,core,0.0,outer,0.0,,3.0,1.0,0.0,0.0,True,False,2
2018-01-15,2018-01-15 02:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,2
2018-01-15,2018-01-15 03:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,3
2018-01-15,2018-01-15 03:00:00,near,0.0,core,0.0,outer,0.0,,2.0,2.0,0.0,0.0,True,False,3
2018-01-15,2018-01-15 03:00:00,outer,0.0,core,0.0,near,0.0,,1.0,0.0,0.0,,True,False,3
2018-01-15,2018-01-15 04:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,4
2018-01-15,2018-01-15 04:00:00,near,0.0,core,0.0,outer,0.0,,3.0,0.0,0.0,,True,False,4
2018-01-15,2018-01-15 04:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,4
2018-01-15,2018-01-15 05:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,5
2018-01-15,2018-01-15 05:00:00,near,0.0,core,0.0,outer,0.0,,1.0,0.0,0.0,,True,False,5
2018-01-15,2018-01-15 05:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,5
2018-01-15,2018-01-15 06:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,6
2018-01-15,2018-01-15 06:00:00,near,0.0,core,0.0,outer,0.0,,3.0,0.0,0.0,,True,False,6
2018-01-15,2018-01-15 06:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,6
2018-01-15,2018-01-15 07:00:00,core,0.0,near,0.0,outer,0.0,,0.0,0.0,,,True,False,7
2018-01-15,2018-01-15 07:00:00,near,0.0,core,0.0,outer,0.0,,0.0,0.0,,,True,False,7
2018-01-15,2018-01-15 07:00:00,outer,0.0,core,0.0,near,0.0,,0.0,0.0,,,True,False,7
2018-01-15,2018-01-15 08:00:00,core,1.0,near,1.0,outer,0.0,1.0,13.0,12.0,0.07692307692307693,0.08333333333333333,True,False,8
2018-01-15,2018-01-15 08:00:00,near,0.0,core,0.0,outer,0.0,,23.0,21.0,0.0,0.0,True,False,8
2018-01-15,2018-01-15 08:00:00,outer,0.0,core,0.0,near,0.0,,8.0,8.0,0.0,0.0,True,False,8
2018-01-15,2018-01-15 09:00:00,core,0.0,near,0.0,outer,0.0,,11.0,11.0,0.0,0.0,True,False,9
2018-01-15,2018-01-15 09:00:00,near,3.0,core,3.0,outer,0.0,1.0,23.0,23.0,0.13043478260869565,0.13043478260869565,True,False,9
2018-01-15,2018-01-15 09:00:00,outer,3.0,core,2.0,near,1.0,0.6666666666666666,8.0,8.0,0.375,0.375,True,False,9
2018-01-15,2018-01-15 10:00:00,core,3.0,near,3.0,outer,0.0,1.0,17.0,17.0,0.17647058823529413,0.17647058823529413,True,False,10
2018-01-15,2018-01-15 10:00:00,near,1.0,core,1.0,outer,0.0,1.0,22.0,21.0,0.045454545454545456,0.047619047619047616,True,False,10
2018-01-15,2018-01-15 10:00:00,outer,1.0,core,0.0,near,1.0,0.0,5.0,5.0,0.2,0.2,True,False,10
2018-01-15,2018-01-15 11:00:00,core,2.0,near,2.0,outer,0.0,1.0,15.0,15.0,0.13333333333333333,0.13333333333333333,True,False,11
2018-01-15,2018-01-15 11:00:00,near,1.0,core,1.0,outer,0.0,1.0,25.0,24.0,0.04,0.041666666666666664,True,False,11
2018-01-15,2018-01-15 11:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,False,11
2018-01-15,2018-01-15 12:00:00,core,0.0,near,0.0,outer,0.0,,14.0,14.0,0.0,0.0,True,False,12
2018-01-15,2018-01-15 12:00:00,near,2.0,core,0.0,outer,2.0,0.0,26.0,25.0,0.07692307692307693,0.08,True,False,12
2018-01-15,2018-01-15 12:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,False,12
2018-01-15,2018-01-15 13:00:00,core,2.0,near,2.0,outer,0.0,1.0,14.0,14.0,0.14285714285714285,0.14285714285714285,True,False,13
2018-01-15,2018-01-15 13:00:00,near,1.0,core,1.0,outer,0.0,1.0,24.0,23.0,0.041666666666666664,0.043478260869565216,True,False,13
2018-01-15,2018-01-15 13:00:00,outer,1.0,core,0.0,near,1.0,0.0,6.0,5.0,0.16666666666666666,0.2,True,False,13
2018-01-15,2018-01-15 14:00:00,core,5.0,near,4.0,outer,1.0,0.8,13.0,13.0,0.38461538461538464,0.38461538461538464,True,False,14
2018-01-15,2018-01-15 14:00:00,near,1.0,core,1.0,outer,0.0,1.0,26.0,25.0,0.038461538461538464,0.04,True,False,14
2018-01-15,2018-01-15 14:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,False,14
2018-01-15,2018-01-15 15:00:00,core,0.0,near,0.0,outer,0.0,,9.0,9.0,0.0,0.0,True,False,15
2018-01-15,2018-01-15 15:00:00,near,6.0,core,5.0,outer,1.0,0.8333333333333334,28.0,26.0,0.21428571428571427,0.23076923076923078,True,False,15
2018-01-15,2018-01-15 15:00:00,outer,0.0,core,0.0,near,0.0,,5.0,5.0,0.0,0.0,True,False,15
2018-01-15,2018-01-15 16:00:00,core,1.0,near,0.0,outer,1.0,0.0,14.0,14.0,0.07142857142857142,0.07142857142857142,True,False,16
2018-01-15,2018-01-15 16:00:00,near,0.0,core,0.0,outer,0.0,,20.0,20.0,0.0,0.0,True,False,16
2018-01-15,2018-01-15 16:00:00,outer,0.0,core,0.0,near,0.0,,6.0,6.0,0.0,0.0,True,False,16
2018-01-15,2018-01-15 17:00:00,core,0.0,near,0.0,outer,0.0,,13.0,13.0,0.0,0.0,True,False,17
2018-01-15,2018-01-15 17:00:00,near,0.0,core,0.0,outer,0.0,,22.0,21.0,0.0,0.0,True,False,17
2018-01-15,2018-01-15 17:00:00,outer,2.0,core,0.0,near,2.0,0.0,7.0,7.0,0.2857142857142857,0.2857142857142857,True,False,17
2018-01-15,2018-01-15 18:00:00,core,6.0,near,6.0,outer,0.0,1.0,13.0,13.0,0.46153846153846156,0.46153846153846156,True,False,18
2018-01-15,2018-01-15 18:00:00,near,2.0,core,2.0,outer,0.0,1.0,24.0,24.0,0.08333333333333333,0.08333333333333333,True,False,18
2018-01-15,2018-01-15 18:00:00,outer,1.0,core,0.0,near,1.0,0.0,5.0,5.0,0.2,0.2,True,False,18
2018-01-15,2018-01-15 19:00:00,core,4.0,near,4.0,outer,0.0,1.0,9.0,9.0,0.4444444444444444,0.4444444444444444,True,False,19
2018-01-15,2018-01-15 19:00:00,near,3.0,core,3.0,outer,0.0,1.0,29.0,27.0,0.10344827586206896,0.1111111111111111,True,False,19
2018-01-15,2018-01-15 19:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,False,19
2018-01-15,2018-01-15 20:00:00,core,0.0,near,0.0,outer,0.0,,8.0,8.0,0.0,0.0,True,False,20
2018-01-15,2018-01-15 20:00:00,near,6.0,core,6.0,outer,0.0,1.0,28.0,28.0,0.21428571428571427,0.21428571428571427,True,False,20
2018-01-15,2018-01-15 20:00:00,outer,0.0,core,0.0,near,0.0,,4.0,4.0,0.0,0.0,True,False,20
