evaluation_id,evaluation_type,predictor_method,rounding_method,task_key,n_scored_rows,actual_total,predicted_total,sse_float,sse_rounded,mse_rounded,mae_rounded,mean_bias_rounded,zero_true_rate,zero_prediction_rate
fold_01,rolling_7d,present_shrunk20,paired,near->outer,168,59.0,49.0,120.01227782024247,130.0,0.7738095238095238,0.42857142857142855,-0.05952380952380952,0.7916666666666666,0.7083333333333334
fold_01,rolling_7d,present_shrunk20,paired,outer->core,168,33.0,7.0,45.94060496378829,56.0,0.3333333333333333,0.2261904761904762,-0.15476190476190477,0.8571428571428571,0.9583333333333334
fold_01,rolling_7d,present_shrunk20,paired,outer->near,168,65.0,84.0,89.2422410876962,117.0,0.6964285714285714,0.5416666666666666,0.1130952380952381,0.7261904761904762,0.5
fold_01,rolling_7d,present_shrunk20_scale_cv,independent,core->near,168,187.0,161.0,331.85706590636096,360.0,2.142857142857143,1.0238095238095237,-0.15476190476190477,0.5238095238095238,0.20833333333333334
fold_01,rolling_7d,present_shrunk20_scale_cv,independent,core->outer,168,35.0,7.0,43.648804574171606,50.0,0.2976190476190476,0.21428571428571427,-0.16666666666666666,0.8452380952380952,0.9583333333333334
fold_01,rolling_7d,present_shrunk20_scale_cv,independent,near->core,168,180.0,168.0,292.9778780127732,314.0,1.869047619047619,0.9880952380952381,-0.07142857142857142,0.4583333333333333,0.20833333333333334
fold_01,rolling_7d,present_shrunk20_scale_cv,independent,near->outer,168,59.0,49.0,119.12060718752312,124.0,0.7380952380952381,0.42857142857142855,-0.05952380952380952,0.7916666666666666,0.7083333333333334
fold_01,rolling_7d,present_shrunk20_scale_cv,independent,outer->core,168,33.0,0.0,45.79559769724665,51.0,0.30357142857142855,0.19642857142857142,-0.19642857142857142,0.8571428571428571,1.0
fold_01,rolling_7d,present_shrunk20_scale_cv,independent,outer->near,168,65.0,49.0,88.08379366929194,108.0,0.6428571428571429,0.4642857142857143,-0.09523809523809523,0.7261904761904762,0.7083333333333334
fold_01,rolling_7d,present_shrunk20_scale_cv,paired,core->near,168,187.0,210.0,327.5056693203877,345.0,2.0535714285714284,1.0773809523809523,0.13690476190476192,0.5238095238095238,0.16666666666666666
fold_01,rolling_7d,present_shrunk20_scale_cv,paired,core->outer,168,35.0,7.0,43.622132563251164,50.0,0.2976190476190476,0.21428571428571427,-0.16666666666666666,0.8452380952380952,0.9583333333333334
fold_01,rolling_7d,present_shrunk20_scale_cv,paired,near->core,168,180.0,196.0,297.5838006240241,336.0,2.0,1.0714285714285714,0.09523809523809523,0.4583333333333333,0.125
fold_01,rolling_7d,present_shrunk20_scale_cv,paired,near->outer,168,59.0,49.0,120.01227782024247,130.0,0.7738095238095238,0.42857142857142855,-0.05952380952380952,0.7916666666666666,0.7083333333333334
fold_01,rolling_7d,present_shrunk20_scale_cv,paired,outer->core,168,33.0,7.0,45.94060496378829,56.0,0.3333333333333333,0.2261904761904762,-0.15476190476190477,0.8571428571428571,0.9583333333333334
fold_01,rolling_7d,present_shrunk20_scale_cv,paired,outer->near,168,65.0,84.0,89.2422410876962,117.0,0.6964285714285714,0.5416666666666666,0.1130952380952381,0.7261904761904762,0.5
fold_01,rolling_7d,pair_hour_direction_scale_cv,independent,core->near,168,187.0,119.0,356.2918833996328,372.0,2.2142857142857144,0.9761904761904762,-0.40476190476190477,0.5238095238095238,0.375
fold_01,rolling_7d,pair_hour_direction_scale_cv,independent,core->outer,168,35.0,21.0,43.622132563251164,52.0,0.30952380952380953,0.25,-0.08333333333333333,0.8452380952380952,0.875
fold_01,rolling_7d,pair_hour_direction_scale_cv,independent,near->core,168,180.0,196.0,301.8407238087202,314.0,1.869047619047619,1.0357142857142858,0.09523809523809523,0.4583333333333333,0.125
fold_01,rolling_7d,pair_hour_direction_scale_cv,independent,near->outer,168,59.0,21.0,119.5975611558812,144.0,0.8571428571428571,0.39285714285714285,-0.2261904761904762,0.7916666666666666,0.875
fold_01,rolling_7d,pair_hour_direction_scale_cv,independent,outer->core,168,33.0,0.0,45.84931461833534,51.0,0.30357142857142855,0.19642857142857142,-0.19642857142857142,0.8571428571428571,1.0
fold_01,rolling_7d,pair_hour_direction_scale_cv,independent,outer->near,168,65.0,63.0,90.14931673936789,106.0,0.6309523809523809,0.4642857142857143,-0.011904761904761904,0.7261904761904762,0.625
fold_01,rolling_7d,pair_hour_direction_scale_cv,paired,core->near,168,187.0,133.0,356.2918833996328,372.0,2.2142857142857144,1.0238095238095237,-0.32142857142857145,0.5238095238095238,0.2916666666666667
fold_01,rolling_7d,pair_hour_direction_scale_cv,paired,core->outer,168,35.0,28.0,43.718056118853816,53.0,0.31547619047619047,0.26785714285714285,-0.041666666666666664,0.8452380952380952,0.8333333333333334
fold_01,rolling_7d,pair_hour_direction_scale_cv,paired,near->core,168,180.0,175.0,292.9778780127732,323.0,1.9226190476190477,1.0297619047619047,-0.02976190476190476,0.4583333333333333,0.125
