date,hour,hour_of_day,dayofweek,day_type,audit_quality_regime,period,pair,y_ab,y_ba,X,r,F,T_daily,p
2018-01-19,2018-01-19 09:00:00,9,4,weekday,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,39,0.07692307692307693
2018-01-19,2018-01-19 10:00:00,10,4,weekday,normal,post_recovery,core_near,2,2,4,0.5,0,39,0.10256410256410256
2018-01-19,2018-01-19 11:00:00,11,4,weekday,normal,post_recovery,core_near,1,0,1,1.0,1,39,0.02564102564102564
2018-01-19,2018-01-19 12:00:00,12,4,weekday,normal,post_recovery,core_near,0,0,0,,0,39,0.0
2018-01-19,2018-01-19 13:00:00,13,4,weekday,normal,post_recovery,core_near,4,1,5,0.8,3,39,0.1282051282051282
2018-01-19,2018-01-19 14:00:00,14,4,weekday,normal,post_recovery,core_near,1,2,3,0.3333333333333333,-1,39,0.07692307692307693
2018-01-19,2018-01-19 15:00:00,15,4,weekday,normal,post_recovery,core_near,0,2,2,0.0,-2,39,0.05128205128205128
2018-01-19,2018-01-19 16:00:00,16,4,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,39,0.02564102564102564
2018-01-19,2018-01-19 17:00:00,17,4,weekday,normal,post_recovery,core_near,0,0,0,,0,39,0.0
2018-01-19,2018-01-19 18:00:00,18,4,weekday,normal,post_recovery,core_near,0,0,0,,0,39,0.0
2018-01-19,2018-01-19 19:00:00,19,4,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,39,0.02564102564102564
2018-01-19,2018-01-19 20:00:00,20,4,weekday,normal,post_recovery,core_near,0,0,0,,0,39,0.0
2018-01-19,2018-01-19 21:00:00,21,4,weekday,normal,post_recovery,core_near,2,0,2,1.0,2,39,0.05128205128205128
2018-01-19,2018-01-19 22:00:00,22,4,weekday,normal,post_recovery,core_near,4,0,4,1.0,4,39,0.10256410256410256
2018-01-19,2018-01-19 23:00:00,23,4,weekday,normal,post_recovery,core_near,0,5,5,0.0,-5,39,0.1282051282051282
2018-01-20,2018-01-20 00:00:00,0,5,weekend,normal,post_recovery,core_near,0,1,1,0.0,-1,56,0.017857142857142856
2018-01-20,2018-01-20 01:00:00,1,5,weekend,normal,post_recovery,core_near,0,1,1,0.0,-1,56,0.017857142857142856
2018-01-20,2018-01-20 02:00:00,2,5,weekend,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,56,0.05357142857142857
2018-01-20,2018-01-20 03:00:00,3,5,weekend,normal,post_recovery,core_near,0,1,1,0.0,-1,56,0.017857142857142856
2018-01-20,2018-01-20 04:00:00,4,5,weekend,normal,post_recovery,core_near,0,0,0,,0,56,0.0
2018-01-20,2018-01-20 05:00:00,5,5,weekend,normal,post_recovery,core_near,0,0,0,,0,56,0.0
2018-01-20,2018-01-20 06:00:00,6,5,weekend,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,56,0.05357142857142857
2018-01-20,2018-01-20 07:00:00,7,5,weekend,normal,post_recovery,core_near,1,2,3,0.3333333333333333,-1,56,0.05357142857142857
2018-01-20,2018-01-20 08:00:00,8,5,weekend,normal,post_recovery,core_near,0,0,0,,0,56,0.0
2018-01-20,2018-01-20 09:00:00,9,5,weekend,normal,post_recovery,core_near,0,3,3,0.0,-3,56,0.05357142857142857
2018-01-20,2018-01-20 10:00:00,10,5,weekend,normal,post_recovery,core_near,5,0,5,1.0,5,56,0.08928571428571429
2018-01-20,2018-01-20 11:00:00,11,5,weekend,normal,post_recovery,core_near,2,4,6,0.3333333333333333,-2,56,0.10714285714285714
2018-01-20,2018-01-20 12:00:00,12,5,weekend,normal,post_recovery,core_near,0,1,1,0.0,-1,56,0.017857142857142856
2018-01-20,2018-01-20 13:00:00,13,5,weekend,normal,post_recovery,core_near,0,0,0,,0,56,0.0
2018-01-20,2018-01-20 14:00:00,14,5,weekend,normal,post_recovery,core_near,1,0,1,1.0,1,56,0.017857142857142856
2018-01-20,2018-01-20 15:00:00,15,5,weekend,normal,post_recovery,core_near,2,3,5,0.4,-1,56,0.08928571428571429
2018-01-20,2018-01-20 16:00:00,16,5,weekend,normal,post_recovery,core_near,2,2,4,0.5,0,56,0.07142857142857142
2018-01-20,2018-01-20 17:00:00,17,5,weekend,normal,post_recovery,core_near,1,2,3,0.3333333333333333,-1,56,0.05357142857142857
2018-01-20,2018-01-20 18:00:00,18,5,weekend,normal,post_recovery,core_near,1,2,3,0.3333333333333333,-1,56,0.05357142857142857
2018-01-20,2018-01-20 19:00:00,19,5,weekend,normal,post_recovery,core_near,3,1,4,0.75,2,56,0.07142857142857142
2018-01-20,2018-01-20 20:00:00,20,5,weekend,normal,post_recovery,core_near,1,0,1,1.0,1,56,0.017857142857142856
2018-01-20,2018-01-20 21:00:00,21,5,weekend,normal,post_recovery,core_near,3,0,3,1.0,3,56,0.05357142857142857
2018-01-20,2018-01-20 22:00:00,22,5,weekend,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,56,0.05357142857142857
2018-01-20,2018-01-20 23:00:00,23,5,weekend,normal,post_recovery,core_near,2,0,2,1.0,2,56,0.03571428571428571
2018-01-21,2018-01-21 00:00:00,0,6,weekend,normal,post_recovery,core_near,0,4,4,0.0,-4,54,0.07407407407407407
2018-01-21,2018-01-21 01:00:00,1,6,weekend,normal,post_recovery,core_near,0,0,0,,0,54,0.0
2018-01-21,2018-01-21 02:00:00,2,6,weekend,normal,post_recovery,core_near,1,2,3,0.3333333333333333,-1,54,0.05555555555555555
2018-01-21,2018-01-21 03:00:00,3,6,weekend,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,54,0.05555555555555555
2018-01-21,2018-01-21 04:00:00,4,6,weekend,normal,post_recovery,core_near,1,1,2,0.5,0,54,0.037037037037037035
2018-01-21,2018-01-21 05:00:00,5,6,weekend,normal,post_recovery,core_near,0,1,1,0.0,-1,54,0.018518518518518517
2018-01-21,2018-01-21 06:00:00,6,6,weekend,normal,post_recovery,core_near,0,1,1,0.0,-1,54,0.018518518518518517
2018-01-21,2018-01-21 07:00:00,7,6,weekend,normal,post_recovery,core_near,0,1,1,0.0,-1,54,0.018518518518518517
2018-01-21,2018-01-21 08:00:00,8,6,weekend,normal,post_recovery,core_near,2,0,2,1.0,2,54,0.037037037037037035
2018-01-21,2018-01-21 09:00:00,9,6,weekend,normal,post_recovery,core_near,1,0,1,1.0,1,54,0.018518518518518517
2018-01-21,2018-01-21 10:00:00,10,6,weekend,normal,post_recovery,core_near,1,1,2,0.5,0,54,0.037037037037037035
2018-01-21,2018-01-21 11:00:00,11,6,weekend,normal,post_recovery,core_near,1,0,1,1.0,1,54,0.018518518518518517
2018-01-21,2018-01-21 12:00:00,12,6,weekend,normal,post_recovery,core_near,0,2,2,0.0,-2,54,0.037037037037037035
2018-01-21,2018-01-21 13:00:00,13,6,weekend,normal,post_recovery,core_near,0,0,0,,0,54,0.0
2018-01-21,2018-01-21 14:00:00,14,6,weekend,normal,post_recovery,core_near,2,0,2,1.0,2,54,0.037037037037037035
2018-01-21,2018-01-21 15:00:00,15,6,weekend,normal,post_recovery,core_near,1,3,4,0.25,-2,54,0.07407407407407407
2018-01-21,2018-01-21 16:00:00,16,6,weekend,normal,post_recovery,core_near,1,1,2,0.5,0,54,0.037037037037037035
2018-01-21,2018-01-21 17:00:00,17,6,weekend,normal,post_recovery,core_near,0,1,1,0.0,-1,54,0.018518518518518517
2018-01-21,2018-01-21 18:00:00,18,6,weekend,normal,post_recovery,core_near,0,3,3,0.0,-3,54,0.05555555555555555
2018-01-21,2018-01-21 19:00:00,19,6,weekend,normal,post_recovery,core_near,4,1,5,0.8,3,54,0.09259259259259259
2018-01-21,2018-01-21 20:00:00,20,6,weekend,normal,post_recovery,core_near,3,2,5,0.6,1,54,0.09259259259259259
2018-01-21,2018-01-21 21:00:00,21,6,weekend,normal,post_recovery,core_near,0,2,2,0.0,-2,54,0.037037037037037035
2018-01-21,2018-01-21 22:00:00,22,6,weekend,normal,post_recovery,core_near,0,4,4,0.0,-4,54,0.07407407407407407
2018-01-21,2018-01-21 23:00:00,23,6,weekend,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,54,0.05555555555555555
2018-01-22,2018-01-22 00:00:00,0,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 01:00:00,1,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 02:00:00,2,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 03:00:00,3,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 04:00:00,4,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 05:00:00,5,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 06:00:00,6,0,weekday,normal,post_recovery,core_near,1,0,1,1.0,1,36,0.027777777777777776
2018-01-22,2018-01-22 07:00:00,7,0,weekday,normal,post_recovery,core_near,3,0,3,1.0,3,36,0.08333333333333333
2018-01-22,2018-01-22 08:00:00,8,0,weekday,normal,post_recovery,core_near,0,3,3,0.0,-3,36,0.08333333333333333
2018-01-22,2018-01-22 09:00:00,9,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 10:00:00,10,0,weekday,normal,post_recovery,core_near,1,1,2,0.5,0,36,0.05555555555555555
2018-01-22,2018-01-22 11:00:00,11,0,weekday,normal,post_recovery,core_near,3,0,3,1.0,3,36,0.08333333333333333
2018-01-22,2018-01-22 12:00:00,12,0,weekday,normal,post_recovery,core_near,1,3,4,0.25,-2,36,0.1111111111111111
2018-01-22,2018-01-22 13:00:00,13,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 14:00:00,14,0,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,36,0.027777777777777776
2018-01-22,2018-01-22 15:00:00,15,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 16:00:00,16,0,weekday,normal,post_recovery,core_near,3,0,3,1.0,3,36,0.08333333333333333
2018-01-22,2018-01-22 17:00:00,17,0,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,36,0.027777777777777776
2018-01-22,2018-01-22 18:00:00,18,0,weekday,normal,post_recovery,core_near,3,4,7,0.42857142857142855,-1,36,0.19444444444444445
2018-01-22,2018-01-22 19:00:00,19,0,weekday,normal,post_recovery,core_near,0,2,2,0.0,-2,36,0.05555555555555555
2018-01-22,2018-01-22 20:00:00,20,0,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,36,0.027777777777777776
2018-01-22,2018-01-22 21:00:00,21,0,weekday,normal,post_recovery,core_near,0,0,0,,0,36,0.0
2018-01-22,2018-01-22 22:00:00,22,0,weekday,normal,post_recovery,core_near,1,1,2,0.5,0,36,0.05555555555555555
2018-01-22,2018-01-22 23:00:00,23,0,weekday,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,36,0.08333333333333333
2018-01-23,2018-01-23 00:00:00,0,1,weekday,normal,post_recovery,core_near,0,2,2,0.0,-2,57,0.03508771929824561
2018-01-23,2018-01-23 01:00:00,1,1,weekday,normal,post_recovery,core_near,0,0,0,,0,57,0.0
2018-01-23,2018-01-23 02:00:00,2,1,weekday,normal,post_recovery,core_near,3,0,3,1.0,3,57,0.05263157894736842
2018-01-23,2018-01-23 03:00:00,3,1,weekday,normal,post_recovery,core_near,0,3,3,0.0,-3,57,0.05263157894736842
2018-01-23,2018-01-23 04:00:00,4,1,weekday,normal,post_recovery,core_near,0,0,0,,0,57,0.0
2018-01-23,2018-01-23 05:00:00,5,1,weekday,normal,post_recovery,core_near,0,0,0,,0,57,0.0
2018-01-23,2018-01-23 06:00:00,6,1,weekday,normal,post_recovery,core_near,4,0,4,1.0,4,57,0.07017543859649122
2018-01-23,2018-01-23 07:00:00,7,1,weekday,normal,post_recovery,core_near,0,4,4,0.0,-4,57,0.07017543859649122
2018-01-23,2018-01-23 08:00:00,8,1,weekday,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,57,0.05263157894736842
2018-01-23,2018-01-23 09:00:00,9,1,weekday,normal,post_recovery,core_near,1,0,1,1.0,1,57,0.017543859649122806
2018-01-23,2018-01-23 10:00:00,10,1,weekday,normal,post_recovery,core_near,4,0,4,1.0,4,57,0.07017543859649122
2018-01-23,2018-01-23 11:00:00,11,1,weekday,normal,post_recovery,core_near,0,3,3,0.0,-3,57,0.05263157894736842
2018-01-23,2018-01-23 12:00:00,12,1,weekday,normal,post_recovery,core_near,1,1,2,0.5,0,57,0.03508771929824561
2018-01-23,2018-01-23 13:00:00,13,1,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,57,0.017543859649122806
2018-01-23,2018-01-23 14:00:00,14,1,weekday,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,57,0.05263157894736842
2018-01-23,2018-01-23 15:00:00,15,1,weekday,normal,post_recovery,core_near,1,2,3,0.3333333333333333,-1,57,0.05263157894736842
2018-01-23,2018-01-23 16:00:00,16,1,weekday,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,57,0.05263157894736842
2018-01-23,2018-01-23 17:00:00,17,1,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,57,0.017543859649122806
2018-01-23,2018-01-23 18:00:00,18,1,weekday,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,57,0.05263157894736842
2018-01-23,2018-01-23 19:00:00,19,1,weekday,normal,post_recovery,core_near,3,1,4,0.75,2,57,0.07017543859649122
2018-01-23,2018-01-23 20:00:00,20,1,weekday,normal,post_recovery,core_near,0,4,4,0.0,-4,57,0.07017543859649122
2018-01-23,2018-01-23 21:00:00,21,1,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,57,0.017543859649122806
2018-01-23,2018-01-23 22:00:00,22,1,weekday,normal,post_recovery,core_near,2,0,2,1.0,2,57,0.03508771929824561
2018-01-23,2018-01-23 23:00:00,23,1,weekday,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,57,0.05263157894736842
2018-01-24,2018-01-24 00:00:00,0,2,weekday,normal,post_recovery,core_near,0,2,2,0.0,-2,67,0.029850746268656716
2018-01-24,2018-01-24 01:00:00,1,2,weekday,normal,post_recovery,core_near,0,2,2,0.0,-2,67,0.029850746268656716
2018-01-24,2018-01-24 02:00:00,2,2,weekday,normal,post_recovery,core_near,0,2,2,0.0,-2,67,0.029850746268656716
2018-01-24,2018-01-24 03:00:00,3,2,weekday,normal,post_recovery,core_near,1,0,1,1.0,1,67,0.014925373134328358
2018-01-24,2018-01-24 04:00:00,4,2,weekday,normal,post_recovery,core_near,2,0,2,1.0,2,67,0.029850746268656716
2018-01-24,2018-01-24 05:00:00,5,2,weekday,normal,post_recovery,core_near,0,0,0,,0,67,0.0
2018-01-24,2018-01-24 06:00:00,6,2,weekday,normal,post_recovery,core_near,0,0,0,,0,67,0.0
2018-01-24,2018-01-24 07:00:00,7,2,weekday,normal,post_recovery,core_near,1,0,1,1.0,1,67,0.014925373134328358
2018-01-24,2018-01-24 08:00:00,8,2,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,67,0.014925373134328358
2018-01-24,2018-01-24 09:00:00,9,2,weekday,normal,post_recovery,core_near,2,2,4,0.5,0,67,0.05970149253731343
2018-01-24,2018-01-24 10:00:00,10,2,weekday,normal,post_recovery,core_near,1,2,3,0.3333333333333333,-1,67,0.04477611940298507
2018-01-24,2018-01-24 11:00:00,11,2,weekday,normal,post_recovery,core_near,1,1,2,0.5,0,67,0.029850746268656716
2018-01-24,2018-01-24 12:00:00,12,2,weekday,normal,post_recovery,core_near,1,0,1,1.0,1,67,0.014925373134328358
2018-01-24,2018-01-24 13:00:00,13,2,weekday,normal,post_recovery,core_near,0,1,1,0.0,-1,67,0.014925373134328358
2018-01-24,2018-01-24 14:00:00,14,2,weekday,normal,post_recovery,core_near,7,1,8,0.875,6,67,0.11940298507462686
2018-01-24,2018-01-24 15:00:00,15,2,weekday,normal,post_recovery,core_near,2,4,6,0.3333333333333333,-2,67,0.08955223880597014
2018-01-24,2018-01-24 16:00:00,16,2,weekday,normal,post_recovery,core_near,2,4,6,0.3333333333333333,-2,67,0.08955223880597014
2018-01-24,2018-01-24 17:00:00,17,2,weekday,normal,post_recovery,core_near,2,1,3,0.6666666666666666,1,67,0.04477611940298507
2018-01-24,2018-01-24 18:00:00,18,2,weekday,normal,post_recovery,core_near,4,1,5,0.8,3,67,0.07462686567164178
2018-01-24,2018-01-24 19:00:00,19,2,weekday,normal,post_recovery,core_near,6,0,6,1.0,6,67,0.08955223880597014
2018-01-24,2018-01-24 20:00:00,20,2,weekday,normal,post_recovery,core_near,0,9,9,0.0,-9,67,0.13432835820895522
2018-01-24,2018-01-24 21:00:00,21,2,weekday,normal,post_recovery,core_near,0,0,0,,0,67,0.0
2018-01-24,2018-01-24 22:00:00,22,2,weekday,normal,post_recovery,core_near,2,0,2,1.0,2,67,0.029850746268656716
2018-01-01,2018-01-01 00:00:00,0,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 01:00:00,1,0,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,19,0.05263157894736842
2018-01-01,2018-01-01 02:00:00,2,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 03:00:00,3,0,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,19,0.05263157894736842
2018-01-01,2018-01-01 04:00:00,4,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 05:00:00,5,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 06:00:00,6,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 07:00:00,7,0,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,19,0.10526315789473684
2018-01-01,2018-01-01 08:00:00,8,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 09:00:00,9,0,weekday,normal,pre_outage,near_outer,1,2,3,0.3333333333333333,-1,19,0.15789473684210525
2018-01-01,2018-01-01 10:00:00,10,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 11:00:00,11,0,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,19,0.05263157894736842
2018-01-01,2018-01-01 12:00:00,12,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 13:00:00,13,0,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,19,0.10526315789473684
2018-01-01,2018-01-01 14:00:00,14,0,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,19,0.05263157894736842
2018-01-01,2018-01-01 15:00:00,15,0,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,19,0.05263157894736842
2018-01-01,2018-01-01 16:00:00,16,0,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,19,0.10526315789473684
2018-01-01,2018-01-01 17:00:00,17,0,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,19,0.05263157894736842
2018-01-01,2018-01-01 18:00:00,18,0,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,19,0.05263157894736842
2018-01-01,2018-01-01 19:00:00,19,0,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,19,0.05263157894736842
2018-01-01,2018-01-01 20:00:00,20,0,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,19,0.05263157894736842
2018-01-01,2018-01-01 21:00:00,21,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 22:00:00,22,0,weekday,normal,pre_outage,near_outer,0,0,0,,0,19,0.0
2018-01-01,2018-01-01 23:00:00,23,0,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,19,0.05263157894736842
2018-01-02,2018-01-02 00:00:00,0,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,27,0.0
2018-01-02,2018-01-02 01:00:00,1,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,27,0.0
2018-01-02,2018-01-02 02:00:00,2,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,27,0.0
2018-01-02,2018-01-02 03:00:00,3,1,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,27,0.037037037037037035
2018-01-02,2018-01-02 04:00:00,4,1,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,27,0.037037037037037035
2018-01-02,2018-01-02 05:00:00,5,1,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,27,0.037037037037037035
2018-01-02,2018-01-02 06:00:00,6,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,27,0.0
2018-01-02,2018-01-02 07:00:00,7,1,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,27,0.037037037037037035
2018-01-02,2018-01-02 08:00:00,8,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,27,0.0
2018-01-02,2018-01-02 09:00:00,9,1,weekday,normal,pre_outage,near_outer,1,1,2,0.5,0,27,0.07407407407407407
2018-01-02,2018-01-02 10:00:00,10,1,weekday,normal,pre_outage,near_outer,0,4,4,0.0,-4,27,0.14814814814814814
2018-01-02,2018-01-02 11:00:00,11,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,27,0.0
2018-01-02,2018-01-02 12:00:00,12,1,weekday,normal,pre_outage,near_outer,2,1,3,0.6666666666666666,1,27,0.1111111111111111
2018-01-02,2018-01-02 13:00:00,13,1,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,27,0.037037037037037035
2018-01-02,2018-01-02 14:00:00,14,1,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,27,0.07407407407407407
2018-01-02,2018-01-02 15:00:00,15,1,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,27,0.037037037037037035
2018-01-02,2018-01-02 16:00:00,16,1,weekday,normal,pre_outage,near_outer,1,1,2,0.5,0,27,0.07407407407407407
2018-01-02,2018-01-02 17:00:00,17,1,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,27,0.037037037037037035
2018-01-02,2018-01-02 18:00:00,18,1,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,27,0.037037037037037035
2018-01-02,2018-01-02 19:00:00,19,1,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,27,0.07407407407407407
2018-01-02,2018-01-02 20:00:00,20,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,27,0.0
2018-01-02,2018-01-02 21:00:00,21,1,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,27,0.07407407407407407
2018-01-02,2018-01-02 22:00:00,22,1,weekday,normal,pre_outage,near_outer,0,0,0,,0,27,0.0
2018-01-02,2018-01-02 23:00:00,23,1,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,27,0.07407407407407407
2018-01-03,2018-01-03 00:00:00,0,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 01:00:00,1,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 02:00:00,2,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 03:00:00,3,2,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,16,0.0625
2018-01-03,2018-01-03 04:00:00,4,2,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,16,0.0625
2018-01-03,2018-01-03 05:00:00,5,2,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,16,0.0625
2018-01-03,2018-01-03 06:00:00,6,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 07:00:00,7,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 08:00:00,8,2,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,16,0.0625
2018-01-03,2018-01-03 09:00:00,9,2,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,16,0.0625
2018-01-03,2018-01-03 10:00:00,10,2,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,16,0.0625
2018-01-03,2018-01-03 11:00:00,11,2,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,16,0.0625
2018-01-03,2018-01-03 12:00:00,12,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 13:00:00,13,2,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,16,0.125
2018-01-03,2018-01-03 14:00:00,14,2,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,16,0.0625
2018-01-03,2018-01-03 15:00:00,15,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 16:00:00,16,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 17:00:00,17,2,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,16,0.0625
2018-01-03,2018-01-03 18:00:00,18,2,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,16,0.0625
2018-01-03,2018-01-03 19:00:00,19,2,weekday,normal,pre_outage,near_outer,2,0,2,1.0,2,16,0.125
2018-01-03,2018-01-03 20:00:00,20,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 21:00:00,21,2,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,16,0.0625
2018-01-03,2018-01-03 22:00:00,22,2,weekday,normal,pre_outage,near_outer,0,0,0,,0,16,0.0
2018-01-03,2018-01-03 23:00:00,23,2,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,16,0.0625
2018-01-04,2018-01-04 00:00:00,0,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 01:00:00,1,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 02:00:00,2,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 03:00:00,3,3,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-04,2018-01-04 04:00:00,4,3,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,18,0.05555555555555555
2018-01-04,2018-01-04 05:00:00,5,3,weekday,normal,pre_outage,near_outer,0,2,2,0.0,-2,18,0.1111111111111111
2018-01-04,2018-01-04 06:00:00,6,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 07:00:00,7,3,weekday,normal,pre_outage,near_outer,0,3,3,0.0,-3,18,0.16666666666666666
2018-01-04,2018-01-04 08:00:00,8,3,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,18,0.05555555555555555
2018-01-04,2018-01-04 09:00:00,9,3,weekday,normal,pre_outage,near_outer,1,0,1,1.0,1,18,0.05555555555555555
2018-01-04,2018-01-04 10:00:00,10,3,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-04,2018-01-04 11:00:00,11,3,weekday,normal,pre_outage,near_outer,0,1,1,0.0,-1,18,0.05555555555555555
2018-01-04,2018-01-04 12:00:00,12,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
2018-01-04,2018-01-04 13:00:00,13,3,weekday,normal,pre_outage,near_outer,1,1,2,0.5,0,18,0.1111111111111111
2018-01-04,2018-01-04 14:00:00,14,3,weekday,normal,pre_outage,near_outer,0,0,0,,0,18,0.0
