date,hour,region,quality,N_ge1,N_ge2,N_ge3,N_ge4,N_ge5,N_ge6,N_eq1,N_eq2,N_eq3,N_eq4,active_rows,active_mmsi
2018-01-10,22,near,normal,3,2,2,2,2,2,1,0,0,0,111,3
2018-01-10,22,outer,normal,2,2,1,1,1,1,0,1,0,0,66,2
2018-01-10,23,core,normal,11,11,11,10,9,9,0,0,1,1,288,11
2018-01-10,23,near,normal,5,5,5,3,3,3,0,0,2,0,147,5
2018-01-10,23,outer,normal,1,1,1,1,1,1,0,0,0,0,34,1
2018-01-11,0,core,normal,8,7,5,5,5,5,1,2,0,0,157,8
2018-01-11,0,near,normal,6,5,5,2,2,2,1,0,3,0,117,6
2018-01-11,0,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-11,1,core,normal,2,2,2,2,1,1,0,0,0,1,18,2
2018-01-11,1,near,normal,2,1,1,1,1,1,1,0,0,0,14,2
2018-01-11,1,outer,normal,1,1,1,1,1,1,0,0,0,0,93,1
2018-01-11,2,core,normal,2,2,2,1,1,1,0,0,1,0,18,2
2018-01-11,2,near,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-11,2,outer,normal,1,1,1,1,1,1,0,0,0,0,236,1
2018-01-11,3,core,normal,6,6,6,6,6,6,0,0,0,0,759,6
2018-01-11,3,near,normal,3,3,3,3,3,3,0,0,0,0,134,3
2018-01-11,3,outer,normal,1,1,1,1,1,1,0,0,0,0,33,1
2018-01-11,4,core,normal,3,3,3,3,3,3,0,0,0,0,138,3
2018-01-11,4,near,normal,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-11,4,outer,normal,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-11,5,core,normal,1,1,1,1,1,1,0,0,0,0,91,1
2018-01-11,5,near,normal,1,1,1,1,1,1,0,0,0,0,88,1
2018-01-11,5,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-11,6,core,normal,5,5,5,5,5,4,0,0,0,0,184,5
2018-01-11,6,near,normal,4,4,3,3,3,3,0,1,0,0,143,4
2018-01-11,6,outer,normal,1,1,1,1,1,1,0,0,0,0,369,1
2018-01-11,7,core,normal,7,7,6,6,6,6,0,1,0,0,445,7
2018-01-11,7,near,normal,4,4,4,4,4,4,0,0,0,0,456,4
2018-01-11,7,outer,normal,3,3,3,3,3,2,0,0,0,0,231,3
2018-01-11,8,core,normal,5,5,2,2,2,2,0,3,0,0,23,5
2018-01-11,8,near,normal,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-11,8,outer,normal,3,3,3,3,1,1,0,0,0,2,14,3
2018-01-11,9,core,normal,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-11,9,near,normal,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-11,9,outer,normal,4,4,3,3,2,2,0,1,0,1,27,4
2018-01-11,10,core,normal,9,8,6,5,3,1,1,2,1,2,33,9
2018-01-11,10,near,normal,10,6,4,1,0,0,4,2,3,1,21,10
2018-01-11,10,outer,normal,4,4,3,3,3,3,0,1,0,0,30,4
2018-01-11,11,core,normal,7,7,6,5,4,2,0,1,1,1,32,7
2018-01-11,11,near,normal,9,5,5,3,2,1,4,0,2,1,29,9
2018-01-11,11,outer,normal,4,4,4,3,2,2,0,0,1,1,22,4
2018-01-11,12,core,normal,4,2,2,1,0,0,2,0,1,1,9,4
2018-01-11,12,near,normal,9,6,4,0,0,0,3,2,4,0,19,9
2018-01-11,12,outer,normal,7,6,5,3,1,1,1,1,2,2,24,7
2018-01-11,13,core,normal,5,3,2,2,2,2,2,1,0,0,18,5
2018-01-11,13,near,normal,6,3,2,1,1,1,3,1,1,0,15,6
2018-01-11,13,outer,normal,8,7,7,7,6,6,1,0,0,1,55,8
2018-01-11,14,core,normal,8,8,6,6,5,5,0,2,0,1,345,8
2018-01-11,14,near,normal,5,5,4,4,4,4,0,1,0,0,295,5
2018-01-11,14,outer,normal,6,5,4,2,2,2,1,1,2,0,93,6
2018-01-11,15,core,normal,9,9,9,8,8,7,0,0,1,0,222,9
2018-01-11,15,near,normal,10,9,9,9,8,8,1,0,0,1,434,10
2018-01-11,15,outer,normal,3,3,3,3,3,2,0,0,0,0,123,3
2018-01-11,16,core,normal,7,7,7,7,7,7,0,0,0,0,302,7
2018-01-11,16,near,normal,6,6,5,4,4,4,0,1,1,0,332,6
2018-01-11,16,outer,normal,2,2,2,2,2,2,0,0,0,0,181,2
2018-01-11,17,core,normal,8,8,8,8,8,8,0,0,0,0,455,8
2018-01-11,17,near,normal,8,8,8,8,8,8,0,0,0,0,524,8
2018-01-11,17,outer,normal,3,3,3,3,2,2,0,0,0,1,232,3
2018-01-11,18,core,normal,8,8,8,8,8,8,0,0,0,0,421,8
2018-01-11,18,near,normal,2,2,2,2,2,2,0,0,0,0,147,2
2018-01-11,18,outer,normal,4,4,4,4,4,4,0,0,0,0,488,4
2018-01-11,19,core,normal,12,12,12,12,12,12,0,0,0,0,998,12
2018-01-11,19,near,normal,6,6,6,6,6,6,0,0,0,0,257,6
2018-01-11,19,outer,normal,1,1,1,1,1,1,0,0,0,0,172,1
2018-01-11,20,core,normal,12,11,11,11,11,10,1,0,0,0,418,12
2018-01-11,20,near,normal,4,4,4,4,4,4,0,0,0,0,146,4
2018-01-11,20,outer,normal,2,2,2,2,2,2,0,0,0,0,58,2
2018-01-11,21,core,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-11,21,near,normal,2,1,1,1,1,1,1,0,0,0,14,2
2018-01-11,21,outer,normal,3,3,3,3,3,3,0,0,0,0,256,3
2018-01-11,22,core,normal,3,3,3,3,3,3,0,0,0,0,195,3
2018-01-11,22,near,normal,3,2,2,2,2,2,1,0,0,0,151,3
2018-01-11,22,outer,normal,2,2,2,2,2,2,0,0,0,0,225,2
2018-01-11,23,core,normal,14,14,14,14,14,14,0,0,0,0,1453,14
2018-01-11,23,near,normal,10,9,9,9,9,9,1,0,0,0,706,10
2018-01-11,23,outer,normal,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,0,core,reduced,13,13,13,13,13,13,0,0,0,0,408,13
2018-01-12,0,near,reduced,6,6,6,6,6,6,0,0,0,0,402,6
2018-01-12,0,outer,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,1,core,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,1,near,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,1,outer,reduced,2,2,2,2,2,2,0,0,0,0,179,2
2018-01-12,2,core,reduced,9,9,9,8,8,8,0,0,1,0,377,9
2018-01-12,2,near,reduced,1,1,1,1,1,1,0,0,0,0,10,1
2018-01-12,2,outer,reduced,1,1,1,0,0,0,0,0,1,0,3,1
2018-01-12,3,core,reduced,14,14,14,14,14,14,0,0,0,0,764,14
2018-01-12,3,near,reduced,5,3,3,3,3,3,2,0,0,0,73,5
2018-01-12,3,outer,reduced,2,2,1,1,1,1,0,1,0,0,145,2
2018-01-12,4,core,reduced,9,9,9,9,9,9,0,0,0,0,351,9
2018-01-12,4,near,reduced,4,4,4,3,2,2,0,0,1,1,55,4
2018-01-12,4,outer,reduced,3,3,3,3,3,3,0,0,0,0,201,3
2018-01-12,5,core,reduced,5,3,3,3,3,3,2,0,0,0,114,5
2018-01-12,5,near,reduced,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-12,5,outer,reduced,3,3,3,3,3,3,0,0,0,0,149,3
2018-01-12,6,core,reduced,14,12,12,11,11,11,2,0,1,0,612,14
2018-01-12,6,near,reduced,4,4,4,4,4,4,0,0,0,0,185,4
2018-01-12,6,outer,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,7,core,reduced,6,5,4,3,3,3,1,1,1,0,66,6
2018-01-12,7,near,reduced,6,4,2,1,0,0,2,2,1,1,13,6
2018-01-12,7,outer,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,8,core,reduced,3,1,0,0,0,0,2,1,0,0,4,3
2018-01-12,8,near,reduced,2,0,0,0,0,0,2,0,0,0,2,2
2018-01-12,8,outer,reduced,4,3,3,2,1,0,1,0,1,1,13,4
2018-01-12,9,core,reduced,3,1,1,1,1,1,2,0,0,0,11,3
2018-01-12,9,near,reduced,3,1,0,0,0,0,2,1,0,0,4,3
2018-01-12,9,outer,reduced,6,6,5,4,3,2,0,1,1,1,33,6
2018-01-12,10,core,reduced,10,9,8,7,6,6,1,1,1,1,54,10
2018-01-12,10,near,reduced,6,5,5,2,0,0,1,0,3,2,18,6
2018-01-12,10,outer,reduced,5,4,3,2,2,2,1,1,1,0,24,5
2018-01-12,11,core,reduced,13,8,7,7,5,2,5,1,0,2,47,13
2018-01-12,11,near,reduced,6,5,3,2,1,0,1,2,1,1,17,6
2018-01-12,11,outer,reduced,3,2,2,2,2,1,1,0,0,0,15,3
2018-01-12,12,core,reduced,7,6,6,3,0,0,1,0,3,3,22,7
2018-01-12,12,near,reduced,6,5,3,2,0,0,1,2,1,2,16,6
2018-01-12,12,outer,reduced,4,3,2,1,0,0,1,1,1,1,10,4
2018-01-12,13,core,reduced,5,2,0,0,0,0,3,2,0,0,7,5
2018-01-12,13,near,reduced,2,2,1,1,1,0,0,1,0,0,7,2
2018-01-12,13,outer,reduced,4,4,3,3,1,1,0,1,0,2,17,4
2018-01-12,14,core,reduced,12,9,6,6,5,3,3,3,0,1,49,12
2018-01-12,14,near,reduced,7,6,5,3,2,1,1,1,2,1,25,7
2018-01-12,14,outer,reduced,2,1,1,1,1,0,1,0,0,0,6,2
2018-01-12,15,core,reduced,7,5,5,4,2,1,2,0,1,2,25,7
2018-01-12,15,near,reduced,9,5,5,3,3,2,4,0,2,0,35,9
2018-01-12,15,outer,reduced,2,2,2,1,1,1,0,0,1,0,12,2
2018-01-12,16,core,reduced,6,3,2,2,1,0,3,1,0,1,14,6
2018-01-12,16,near,reduced,8,6,5,1,1,0,2,1,4,0,21,8
2018-01-12,16,outer,reduced,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-12,17,core,reduced,3,3,3,3,3,2,0,0,0,0,19,3
2018-01-12,17,near,reduced,6,5,3,2,0,0,1,2,1,2,16,6
2018-01-12,17,outer,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,18,core,reduced,7,6,5,4,3,2,1,1,1,1,30,7
2018-01-12,18,near,reduced,5,2,1,1,0,0,3,1,0,1,9,5
2018-01-12,18,outer,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,19,core,reduced,8,6,4,2,2,1,2,2,2,0,23,8
2018-01-12,19,near,reduced,6,5,3,2,1,0,1,2,1,1,17,6
2018-01-12,19,outer,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,20,core,reduced,4,3,3,2,2,0,1,0,1,0,14,4
2018-01-12,20,near,reduced,2,2,2,2,1,1,0,0,0,1,10,2
2018-01-12,20,outer,reduced,2,2,2,2,2,2,0,0,0,0,20,2
2018-01-12,21,core,reduced,3,2,1,0,0,0,1,1,1,0,6,3
2018-01-12,21,near,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,21,outer,reduced,3,3,3,3,3,2,0,0,0,0,19,3
2018-01-12,22,core,reduced,15,12,10,7,5,3,3,2,3,2,54,15
2018-01-12,22,near,reduced,4,4,4,2,2,2,0,0,2,0,20,4
2018-01-12,22,outer,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,23,core,reduced,13,9,6,6,6,3,4,3,0,0,45,13
2018-01-12,23,near,reduced,7,5,4,2,0,0,2,1,2,2,18,7
2018-01-12,23,outer,reduced,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,0,core,outage,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-13,0,near,outage,2,1,1,0,0,0,1,0,1,0,4,2
2018-01-13,0,outer,outage,1,1,1,1,1,1,0,0,0,0,6,1
2018-01-13,1,core,outage,5,3,2,2,2,1,2,1,0,0,16,5
2018-01-13,1,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,1,outer,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-13,2,core,outage,2,2,1,0,0,0,0,1,1,0,5,2
2018-01-13,2,near,outage,2,2,2,2,0,0,0,0,0,2,8,2
2018-01-13,2,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,3,core,outage,4,4,3,3,1,1,0,1,0,2,18,4
2018-01-13,3,near,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-13,3,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,4,core,outage,4,4,0,0,0,0,0,4,0,0,8,4
2018-01-13,4,near,outage,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-13,4,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,5,core,outage,3,3,2,1,0,0,0,1,1,1,9,3
2018-01-13,5,near,outage,2,1,1,0,0,0,1,0,1,0,4,2
2018-01-13,5,outer,outage,2,2,2,1,0,0,0,0,1,1,7,2
2018-01-13,6,core,outage,5,5,3,2,1,1,0,2,1,1,17,5
2018-01-13,6,near,outage,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-13,6,outer,outage,2,2,2,2,2,2,0,0,0,0,35,2
2018-01-13,7,core,outage,5,5,4,4,3,1,0,1,0,1,23,5
2018-01-13,7,near,outage,8,7,4,2,1,1,1,3,2,1,23,8
2018-01-13,7,outer,outage,4,4,4,4,4,4,0,0,0,0,35,4
2018-01-13,8,core,outage,7,2,1,1,1,0,5,1,0,0,12,7
2018-01-13,8,near,outage,9,7,7,6,3,1,2,0,1,3,33,9
2018-01-13,8,outer,outage,6,4,2,2,0,0,2,2,0,2,14,6
2018-01-13,9,core,outage,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-13,9,near,outage,3,1,0,0,0,0,2,1,0,0,4,3
2018-01-13,9,outer,outage,7,5,4,4,4,3,2,1,0,0,38,7
2018-01-13,10,core,outage,6,5,4,4,3,2,1,1,0,1,26,6
2018-01-13,10,near,outage,4,3,2,1,1,0,1,1,1,0,11,4
2018-01-13,10,outer,outage,8,6,4,2,2,2,2,2,2,0,27,8
2018-01-13,11,core,outage,13,11,10,8,8,7,2,1,2,0,67,13
2018-01-13,11,near,outage,7,6,5,3,2,1,1,1,2,1,24,7
2018-01-13,11,outer,outage,4,3,3,3,3,3,1,0,0,0,28,4
2018-01-13,12,core,outage,9,5,4,3,1,0,4,1,1,2,22,9
2018-01-13,12,near,outage,8,3,3,2,1,0,5,0,1,1,17,8
2018-01-13,12,outer,outage,3,3,3,3,3,3,0,0,0,0,35,3
2018-01-13,13,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,13,near,outage,2,2,2,1,0,0,0,0,1,1,7,2
2018-01-13,13,outer,outage,4,4,3,1,1,1,0,1,2,0,14,4
2018-01-13,14,core,outage,9,7,4,3,0,0,2,3,1,3,23,9
2018-01-13,14,near,outage,4,2,2,0,0,0,2,0,2,0,8,4
2018-01-13,14,outer,outage,4,4,3,3,2,2,0,1,0,1,19,4
2018-01-13,15,core,outage,7,6,4,4,4,1,1,2,0,0,28,7
2018-01-13,15,near,outage,12,9,9,9,8,6,3,0,0,1,65,12
2018-01-13,15,outer,outage,2,1,1,1,1,1,1,0,0,0,8,2
2018-01-13,16,core,outage,15,8,5,1,0,0,7,3,4,1,29,15
2018-01-13,16,near,outage,7,6,3,1,1,0,1,3,2,0,18,7
2018-01-13,16,outer,outage,4,2,0,0,0,0,2,2,0,0,6,4
2018-01-13,17,core,outage,12,10,8,5,3,2,2,2,3,2,41,12
2018-01-13,17,near,outage,7,6,4,3,2,0,1,2,1,1,22,7
2018-01-13,17,outer,outage,3,3,0,0,0,0,0,3,0,0,6,3
2018-01-13,18,core,outage,10,9,9,5,5,4,1,0,4,0,47,10
2018-01-13,18,near,outage,8,5,3,2,0,0,3,2,1,2,18,8
2018-01-13,18,outer,outage,1,1,1,1,1,1,0,0,0,0,7,1
2018-01-13,19,core,outage,11,5,1,0,0,0,6,4,1,0,17,11
2018-01-13,19,near,outage,7,5,4,2,1,1,2,1,2,1,21,7
2018-01-13,19,outer,outage,2,1,1,1,1,1,1,0,0,0,10,2
2018-01-13,20,core,outage,4,3,2,1,1,1,1,1,1,0,12,4
2018-01-13,20,near,outage,4,3,2,0,0,0,1,1,2,0,9,4
2018-01-13,20,outer,outage,3,2,2,2,1,1,1,0,0,1,18,3
2018-01-13,21,core,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-13,21,near,outage,2,1,1,0,0,0,1,0,1,0,4,2
2018-01-13,21,outer,outage,3,2,2,2,2,2,1,0,0,0,19,3
2018-01-13,22,core,outage,5,2,1,1,1,0,3,1,0,0,10,5
2018-01-13,22,near,outage,1,1,1,1,0,0,0,0,0,1,4,1
2018-01-13,22,outer,outage,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-13,23,core,outage,12,10,7,7,4,1,2,3,0,3,41,12
2018-01-13,23,near,outage,3,2,2,2,1,1,1,0,0,1,11,3
2018-01-13,23,outer,outage,2,2,2,2,2,0,0,0,0,0,10,2
2018-01-14,0,core,outage,2,1,0,0,0,0,1,1,0,0,3,2
2018-01-14,0,near,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-14,0,outer,outage,6,6,5,4,4,4,0,1,1,0,40,6
2018-01-14,1,core,outage,3,2,1,0,0,0,1,1,1,0,6,3
2018-01-14,1,near,outage,3,3,3,1,0,0,0,0,2,1,10,3
2018-01-14,1,outer,outage,2,2,1,1,0,0,0,1,0,1,6,2
2018-01-14,2,core,outage,4,3,3,2,1,0,1,0,1,1,13,4
2018-01-14,2,near,outage,2,1,1,1,0,0,1,0,0,1,5,2
2018-01-14,2,outer,outage,2,2,1,1,1,0,0,1,0,0,7,2
2018-01-14,3,core,outage,5,4,3,3,2,2,1,1,0,1,20,5
2018-01-14,3,near,outage,2,2,2,2,2,1,0,0,0,0,11,2
2018-01-14,3,outer,outage,1,1,1,1,1,1,0,0,0,0,7,1
2018-01-14,4,core,outage,14,11,8,4,2,1,3,3,4,2,41,14
2018-01-14,4,near,outage,6,5,3,2,2,2,1,2,1,0,24,6
2018-01-14,4,outer,outage,2,2,0,0,0,0,0,2,0,0,4,2
2018-01-14,5,core,outage,9,8,3,2,1,1,1,5,1,1,26,9
2018-01-14,5,near,outage,2,1,1,0,0,0,1,0,1,0,4,2
2018-01-14,5,outer,outage,1,1,1,1,1,1,0,0,0,0,7,1
2018-01-14,6,core,outage,4,2,0,0,0,0,2,2,0,0,6,4
2018-01-14,6,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,6,outer,outage,2,2,1,0,0,0,0,1,1,0,5,2
2018-01-14,7,core,outage,10,9,6,3,1,0,1,3,3,2,29,10
2018-01-14,7,near,outage,7,6,6,2,2,2,1,0,4,0,25,7
2018-01-14,7,outer,outage,3,3,3,1,1,1,0,0,2,0,12,3
2018-01-14,8,core,outage,8,6,4,3,3,2,2,2,1,0,31,8
2018-01-14,8,near,outage,9,6,2,1,1,1,3,4,1,0,20,9
2018-01-14,8,outer,outage,5,5,5,5,5,4,0,0,0,0,46,5
2018-01-14,9,core,outage,4,2,1,1,1,1,2,1,0,0,10,4
2018-01-14,9,near,outage,11,7,4,3,3,1,4,3,1,0,31,11
2018-01-14,9,outer,outage,6,6,5,3,3,3,0,1,2,0,31,6
2018-01-14,10,core,outage,5,2,1,1,1,0,3,1,0,0,10,5
2018-01-14,10,near,outage,8,6,3,1,0,0,2,3,2,1,18,8
2018-01-14,10,outer,outage,4,4,3,2,2,2,0,1,1,0,19,4
2018-01-14,11,core,outage,8,7,7,6,5,4,1,0,1,1,40,8
2018-01-14,11,near,outage,11,7,5,2,2,1,4,2,3,0,28,11
2018-01-14,11,outer,outage,6,5,3,2,2,2,1,2,1,0,30,6
2018-01-14,12,core,outage,11,10,9,7,4,2,1,1,2,3,44,11
2018-01-14,12,near,outage,10,7,3,3,2,2,3,4,0,1,29,10
2018-01-14,12,outer,outage,4,3,1,1,1,0,1,2,0,0,10,4
2018-01-14,13,core,outage,3,3,0,0,0,0,0,3,0,0,6,3
2018-01-14,13,near,outage,8,5,2,1,0,0,3,3,1,1,16,8
2018-01-14,13,outer,outage,1,1,0,0,0,0,0,1,0,0,2,1
2018-01-14,14,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,14,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,14,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,15,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,15,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,15,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,16,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,16,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,16,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,17,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,17,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,17,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,18,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,18,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,18,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,19,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,19,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,19,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,20,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,20,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,20,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,21,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,21,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,21,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,22,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,22,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,22,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,23,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,23,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,23,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,0,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,0,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,0,outer,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-15,1,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,1,near,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-15,1,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,2,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,2,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,2,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,3,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,3,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,3,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,4,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,4,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,4,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,5,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,5,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,5,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,6,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,6,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,6,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,7,core,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,7,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,7,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,8,core,outage,2,2,1,0,0,0,0,1,1,0,5,2
2018-01-15,8,near,outage,3,1,0,0,0,0,2,1,0,0,4,3
2018-01-15,8,outer,outage,4,1,1,0,0,0,3,0,1,0,6,4
2018-01-15,9,core,outage,3,1,1,0,0,0,2,0,1,0,5,3
2018-01-15,9,near,outage,3,3,2,2,0,0,0,1,0,2,10,3
2018-01-15,9,outer,outage,5,3,3,3,3,2,2,0,0,0,27,5
2018-01-15,10,core,outage,13,11,11,8,6,4,2,0,3,2,58,13
2018-01-15,10,near,outage,6,5,3,1,0,0,1,2,2,1,15,6
2018-01-15,10,outer,outage,3,3,3,3,2,1,0,0,0,1,18,3
2018-01-15,11,core,outage,11,7,5,5,3,1,4,2,0,2,32,11
2018-01-15,11,near,outage,5,3,2,1,0,0,2,1,1,1,11,5
2018-01-15,11,outer,outage,3,1,1,0,0,0,2,0,1,0,5,3
2018-01-15,12,core,outage,7,4,3,2,0,0,3,1,1,2,16,7
2018-01-15,12,near,outage,5,4,4,1,0,0,1,0,3,1,14,5
2018-01-15,12,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,13,core,outage,2,0,0,0,0,0,2,0,0,0,2,2
2018-01-15,13,near,outage,2,2,1,1,1,1,0,1,0,0,10,2
2018-01-15,13,outer,outage,2,1,1,1,0,0,1,0,0,1,5,2
2018-01-15,14,core,outage,7,6,4,3,2,1,1,2,1,1,26,7
2018-01-15,14,near,outage,7,4,1,0,0,0,3,3,1,0,12,7
2018-01-15,14,outer,outage,2,1,1,1,1,1,1,0,0,0,7,2
2018-01-15,15,core,outage,11,9,7,5,4,3,2,2,2,1,46,11
2018-01-15,15,near,outage,12,8,5,3,1,1,4,3,2,2,32,12
2018-01-15,15,outer,outage,2,1,1,1,0,0,1,0,0,1,5,2
2018-01-15,16,core,outage,10,8,5,2,0,0,2,3,3,2,25,10
2018-01-15,16,near,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-15,16,outer,outage,3,2,1,1,1,1,1,1,0,0,9,3
2018-01-15,17,core,outage,1,0,0,0,0,0,1,0,0,0,1,1
2018-01-15,17,near,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,17,outer,outage,2,2,2,2,2,2,0,0,0,0,12,2
2018-01-15,18,core,outage,9,9,7,6,3,2,0,2,1,3,36,9
2018-01-15,18,near,outage,9,5,4,4,2,1,4,1,0,2,26,9
2018-01-15,18,outer,outage,2,1,1,0,0,0,1,0,1,0,4,2
2018-01-15,19,core,outage,8,8,6,5,5,3,0,2,1,0,47,8
2018-01-15,19,near,outage,12,9,5,5,4,3,3,4,0,1,43,12
2018-01-15,19,outer,outage,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,20,core,outage,6,2,1,0,0,0,4,1,1,0,9,6
2018-01-15,20,near,outage,10,8,4,1,1,0,2,4,3,0,24,10
2018-01-15,20,outer,outage,1,1,1,1,1,0,0,0,0,0,5,1
2018-01-15,21,core,outage,4,2,1,0,0,0,2,1,1,0,7,4
2018-01-15,21,near,outage,3,3,1,0,0,0,0,2,1,0,7,3
2018-01-15,21,outer,outage,1,1,1,1,1,1,0,0,0,0,9,1
2018-01-15,22,core,outage,10,10,9,8,6,2,0,1,1,2,45,10
2018-01-15,22,near,outage,6,4,2,1,0,0,2,2,1,1,13,6
