date,hour,region,raw_region_vessel_count,active_region_vessel_count,active_vessels_ge2,active_vessels_ge3,active_vessels_ge4,a_label,active_ais_record_count,median_active_records_per_vessel,china_coastal_active_record_count,e_globe_daily_active_record_count,f_globe_dynamic_active_record_count,active_source_count,ge3_rate_among_active
2018-01-14,10,core,10,5,2,1,1,1,10,1.0,0,10,0,1,0.2
2018-01-14,10,near,32,8,6,3,1,3,18,2.0,0,18,0,1,0.375
2018-01-14,10,outer,11,4,4,3,2,3,19,4.5,0,19,0,1,0.75
2018-01-14,11,core,14,8,7,7,6,7,40,5.5,0,40,0,1,0.875
2018-01-14,11,near,35,11,7,5,2,5,28,2.0,0,28,0,1,0.45454545454545453
2018-01-14,11,outer,13,6,5,3,2,3,30,2.5,0,30,0,1,0.5
2018-01-14,12,core,14,11,10,9,7,9,44,4.0,0,44,0,1,0.8181818181818182
2018-01-14,12,near,35,10,7,3,3,3,29,2.0,0,29,0,1,0.3
2018-01-14,12,outer,14,4,3,1,1,1,10,2.0,0,10,0,1,0.25
2018-01-14,13,core,9,3,3,0,0,0,6,2.0,0,6,0,1,0.0
2018-01-14,13,near,26,8,5,2,1,2,16,2.0,0,16,0,1,0.25
2018-01-14,13,outer,10,1,1,0,0,0,2,2.0,0,2,0,1,0.0
2018-01-14,14,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,14,near,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,14,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,15,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,15,near,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,15,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,16,core,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,16,near,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,16,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,17,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,17,near,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,17,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,18,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,18,near,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,18,outer,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,19,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,19,near,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,19,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,20,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,20,near,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,20,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,21,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,21,near,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,21,outer,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,22,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,22,near,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,22,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,23,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,23,near,6,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-14,23,outer,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,0,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,0,near,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,0,outer,2,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-15,1,core,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,1,near,4,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-15,1,outer,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,2,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,2,near,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,2,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,3,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,3,near,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,3,outer,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,4,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,4,near,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,4,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,5,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,5,near,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,5,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,6,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,6,near,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,6,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,7,core,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,7,near,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,7,outer,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,8,core,13,2,2,1,0,1,5,2.5,0,5,0,1,0.5
2018-01-15,8,near,27,3,1,0,0,0,4,1.0,0,4,0,1,0.0
2018-01-15,8,outer,8,4,1,1,0,1,6,1.0,0,6,0,1,0.25
2018-01-15,9,core,13,3,1,1,0,1,5,1.0,0,5,0,1,0.3333333333333333
2018-01-15,9,near,24,3,3,2,2,2,10,4.0,0,10,0,1,0.6666666666666666
2018-01-15,9,outer,8,5,3,3,3,3,27,5.0,0,27,0,1,0.6
2018-01-15,10,core,18,13,11,11,8,11,58,4.0,0,58,0,1,0.8461538461538461
2018-01-15,10,near,29,6,5,3,1,3,15,2.5,0,15,0,1,0.5
2018-01-15,10,outer,5,3,3,3,3,3,18,5.0,0,18,0,1,1.0
2018-01-15,11,core,17,11,7,5,5,5,32,2.0,0,32,0,1,0.45454545454545453
2018-01-15,11,near,27,5,3,2,1,2,11,2.0,0,11,0,1,0.4
2018-01-15,11,outer,5,3,1,1,0,1,5,1.0,0,5,0,1,0.3333333333333333
2018-01-15,12,core,17,7,4,3,2,3,16,2.0,0,16,0,1,0.42857142857142855
2018-01-15,12,near,28,5,4,4,1,4,14,3.0,0,14,0,1,0.8
2018-01-15,12,outer,6,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,13,core,14,2,0,0,0,0,2,1.0,0,2,0,1,0.0
2018-01-15,13,near,24,2,2,1,1,1,10,5.0,0,10,0,1,0.5
2018-01-15,13,outer,6,2,1,1,1,1,5,2.5,0,5,0,1,0.5
2018-01-15,14,core,15,7,6,4,3,4,26,3.0,0,26,0,1,0.5714285714285714
2018-01-15,14,near,29,7,4,1,0,1,12,2.0,0,12,0,1,0.14285714285714285
2018-01-15,14,outer,5,2,1,1,1,1,7,3.5,0,7,0,1,0.5
2018-01-15,15,core,14,11,9,7,5,7,46,3.0,0,46,0,1,0.6363636363636364
2018-01-15,15,near,33,12,8,5,3,5,32,2.0,0,32,0,1,0.4166666666666667
2018-01-15,15,outer,5,2,1,1,1,1,5,2.5,0,5,0,1,0.5
2018-01-15,16,core,14,10,8,5,2,5,25,2.5,0,25,0,1,0.5
2018-01-15,16,near,23,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-15,16,outer,7,3,2,1,1,1,9,2.0,0,9,0,1,0.3333333333333333
2018-01-15,17,core,14,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-15,17,near,23,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,17,outer,7,2,2,2,2,2,12,6.0,0,12,0,1,1.0
2018-01-15,18,core,14,9,9,7,6,7,36,4.0,0,36,0,1,0.7777777777777778
2018-01-15,18,near,31,9,5,4,4,4,26,2.0,0,26,0,1,0.4444444444444444
2018-01-15,18,outer,6,2,1,1,0,1,4,2.0,0,4,0,1,0.5
2018-01-15,19,core,10,8,8,6,5,6,47,5.0,0,47,0,1,0.75
2018-01-15,19,near,34,12,9,5,5,5,43,2.0,0,43,0,1,0.4166666666666667
2018-01-15,19,outer,4,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,20,core,16,6,2,1,0,1,9,1.0,0,9,0,1,0.16666666666666666
2018-01-15,20,near,31,10,8,4,1,4,24,2.0,0,24,0,1,0.4
2018-01-15,20,outer,4,1,1,1,1,1,5,5.0,0,5,0,1,1.0
2018-01-15,21,core,15,4,2,1,0,1,7,1.5,0,7,0,1,0.25
2018-01-15,21,near,24,3,3,1,0,1,7,2.0,0,7,0,1,0.3333333333333333
2018-01-15,21,outer,4,1,1,1,1,1,9,9.0,0,9,0,1,1.0
2018-01-15,22,core,17,10,10,9,8,9,45,5.0,0,45,0,1,0.9
2018-01-15,22,near,27,6,4,2,1,2,13,2.0,0,13,0,1,0.3333333333333333
2018-01-15,22,outer,4,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-15,23,core,14,5,5,1,1,1,12,2.0,0,12,0,1,0.2
2018-01-15,23,near,27,4,3,2,2,2,18,4.5,0,18,0,1,0.5
2018-01-15,23,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,0,core,15,5,4,1,0,1,10,2.0,0,10,0,1,0.2
2018-01-16,0,near,23,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,0,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,1,core,15,2,2,1,1,1,6,3.0,0,6,0,1,0.5
2018-01-16,1,near,19,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,1,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,2,core,15,9,5,4,2,4,20,2.0,0,20,0,1,0.4444444444444444
2018-01-16,2,near,29,6,5,3,1,3,15,2.5,0,15,0,1,0.5
2018-01-16,2,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,3,core,16,12,8,6,4,6,33,2.5,0,33,0,1,0.5
2018-01-16,3,near,27,4,2,1,1,1,8,1.5,0,8,0,1,0.25
2018-01-16,3,outer,5,1,1,1,0,1,3,3.0,0,3,0,1,1.0
2018-01-16,4,core,15,3,1,0,0,0,4,1.0,0,4,0,1,0.0
2018-01-16,4,near,25,1,1,1,1,1,4,4.0,0,4,0,1,1.0
2018-01-16,4,outer,6,3,2,2,1,2,10,3.0,0,10,0,1,0.6666666666666666
2018-01-16,5,core,16,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,5,near,25,2,1,1,0,1,4,2.0,0,4,0,1,0.5
2018-01-16,5,outer,6,1,1,1,1,1,5,5.0,0,5,0,1,1.0
2018-01-16,6,core,16,9,8,5,4,5,35,3.0,0,35,0,1,0.5555555555555556
2018-01-16,6,near,28,5,3,2,0,2,10,2.0,0,10,0,1,0.4
2018-01-16,6,outer,5,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-16,7,core,13,10,5,3,1,3,20,1.5,0,20,0,1,0.3
2018-01-16,7,near,35,9,8,6,3,6,30,3.0,0,30,0,1,0.6666666666666666
2018-01-16,7,outer,8,4,3,3,3,3,23,6.5,0,23,0,1,0.75
2018-01-16,8,core,10,4,3,3,0,3,10,3.0,0,10,0,1,0.75
2018-01-16,8,near,35,10,8,8,5,8,36,3.5,0,36,0,1,0.8
2018-01-16,8,outer,9,6,4,4,2,4,17,3.0,0,17,0,1,0.6666666666666666
2018-01-16,9,core,14,5,2,0,0,0,7,1.0,0,7,0,1,0.0
2018-01-16,9,near,32,8,7,6,4,6,27,3.5,0,27,0,1,0.75
2018-01-16,9,outer,11,8,6,5,5,5,38,5.0,0,38,0,1,0.625
2018-01-16,10,core,16,8,6,3,3,3,26,2.0,0,26,0,1,0.375
2018-01-16,10,near,27,7,5,3,3,3,23,2.0,0,23,0,1,0.42857142857142855
2018-01-16,10,outer,8,4,4,3,3,3,31,7.0,0,31,0,1,0.75
2018-01-16,11,core,18,16,12,9,4,9,47,3.0,0,47,0,1,0.5625
2018-01-16,11,near,26,5,5,4,3,4,22,4.0,0,22,0,1,0.8
2018-01-16,11,outer,6,3,3,2,1,2,11,3.0,0,11,0,1,0.6666666666666666
2018-01-16,12,core,16,6,4,2,1,2,13,2.0,0,13,0,1,0.3333333333333333
2018-01-16,12,near,24,2,1,0,0,0,3,1.5,0,3,0,1,0.0
2018-01-16,12,outer,6,2,2,1,1,1,7,3.5,0,7,0,1,0.5
2018-01-16,13,core,16,3,0,0,0,0,3,1.0,0,3,0,1,0.0
2018-01-16,13,near,23,1,1,0,0,0,2,2.0,0,2,0,1,0.0
2018-01-16,13,outer,7,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-16,14,core,18,8,8,7,6,7,48,5.5,0,48,0,1,0.875
2018-01-16,14,near,28,8,4,3,2,3,18,1.5,0,18,0,1,0.375
2018-01-16,14,outer,5,2,1,1,1,1,5,2.5,0,5,0,1,0.5
2018-01-16,15,core,20,16,16,14,11,14,76,4.5,0,76,0,1,0.875
2018-01-16,15,near,31,9,4,3,2,3,23,1.0,0,23,0,1,0.3333333333333333
2018-01-16,15,outer,4,2,1,0,0,0,3,1.5,0,3,0,1,0.0
2018-01-16,16,core,18,10,7,4,2,4,28,2.0,0,28,0,1,0.4
2018-01-16,16,near,30,6,0,0,0,0,6,1.0,0,6,0,1,0.0
2018-01-16,16,outer,4,3,3,0,0,0,6,2.0,0,6,0,1,0.0
2018-01-16,17,core,19,3,1,1,1,1,9,1.0,0,9,0,1,0.3333333333333333
2018-01-16,17,near,25,4,2,2,1,2,9,2.0,0,9,0,1,0.5
2018-01-16,17,outer,4,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-16,18,core,18,8,8,8,8,8,50,6.0,0,50,0,1,1.0
2018-01-16,18,near,26,3,2,0,0,0,5,2.0,0,5,0,1,0.0
2018-01-16,18,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,19,core,22,11,7,5,3,5,28,2.0,0,28,0,1,0.45454545454545453
2018-01-16,19,near,27,8,8,8,4,8,31,3.5,0,31,0,1,1.0
2018-01-16,19,outer,6,2,1,1,1,1,12,6.0,0,12,0,1,0.5
2018-01-16,20,core,21,5,4,0,0,0,9,2.0,0,9,0,1,0.0
2018-01-16,20,near,25,4,3,2,1,2,10,2.5,0,10,0,1,0.5
2018-01-16,20,outer,8,5,4,2,2,2,13,2.0,0,13,0,1,0.4
2018-01-16,21,core,16,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,21,near,21,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,21,outer,7,2,1,0,0,0,3,1.5,0,3,0,1,0.0
2018-01-16,22,core,17,3,3,0,0,0,6,2.0,0,6,0,1,0.0
2018-01-16,22,near,21,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-16,22,outer,4,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-16,23,core,17,8,6,2,0,2,16,2.0,0,16,0,1,0.25
2018-01-16,23,near,21,2,2,2,0,2,6,3.0,0,6,0,1,1.0
2018-01-16,23,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,0,core,16,5,3,2,2,2,13,2.0,0,13,0,1,0.4
2018-01-17,0,near,21,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,0,outer,4,1,1,1,1,1,14,14.0,0,14,0,1,1.0
2018-01-17,1,core,16,4,3,1,0,1,8,2.0,0,8,0,1,0.25
2018-01-17,1,near,19,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,1,outer,5,2,2,1,1,1,9,4.5,0,9,0,1,0.5
2018-01-17,2,core,16,8,8,6,5,6,33,4.0,0,33,0,1,0.75
2018-01-17,2,near,26,6,4,2,2,2,15,2.0,0,15,0,1,0.3333333333333333
2018-01-17,2,outer,5,1,1,1,1,1,7,7.0,0,7,0,1,1.0
2018-01-17,3,core,17,11,6,5,2,5,25,2.0,0,25,0,1,0.45454545454545453
2018-01-17,3,near,28,7,4,2,0,2,13,2.0,0,13,0,1,0.2857142857142857
2018-01-17,3,outer,4,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-17,4,core,16,4,4,2,1,2,11,2.5,0,11,0,1,0.5
2018-01-17,4,near,24,2,2,2,2,2,9,4.5,0,9,0,1,1.0
2018-01-17,4,outer,5,1,1,1,0,1,3,3.0,0,3,0,1,1.0
2018-01-17,5,core,14,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,5,near,20,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,5,outer,6,3,3,3,3,3,28,11.0,0,28,0,1,1.0
2018-01-17,6,core,18,7,7,3,3,3,23,2.0,0,23,0,1,0.42857142857142855
2018-01-17,6,near,23,4,3,2,0,2,9,2.5,0,9,0,1,0.5
2018-01-17,6,outer,5,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-17,7,core,18,6,6,4,3,4,23,3.5,0,23,0,1,0.6666666666666666
2018-01-17,7,near,20,5,2,1,1,1,9,1.0,0,9,0,1,0.2
2018-01-17,7,outer,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,8,core,16,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-17,8,near,21,2,1,1,1,1,5,2.5,0,5,0,1,0.5
2018-01-17,8,outer,3,1,1,1,1,1,5,5.0,4,1,0,2,1.0
2018-01-17,9,core,15,3,3,0,0,0,6,2.0,0,6,0,1,0.0
2018-01-17,9,near,20,2,1,0,0,0,3,1.5,0,3,0,1,0.0
2018-01-17,9,outer,3,2,2,1,1,1,6,3.0,2,4,0,2,0.5
2018-01-17,10,core,17,13,11,9,8,9,57,4.0,0,57,0,1,0.6923076923076923
2018-01-17,10,near,27,12,9,6,4,6,34,2.5,0,34,0,1,0.5
2018-01-17,10,outer,4,2,1,1,1,1,5,2.5,0,5,0,1,0.5
2018-01-17,11,core,14,11,6,4,2,4,23,2.0,0,23,0,1,0.36363636363636365
2018-01-17,11,near,22,11,7,5,3,5,29,2.0,0,29,0,1,0.45454545454545453
2018-01-17,11,outer,4,1,1,1,1,1,12,12.0,0,12,0,1,1.0
2018-01-17,12,core,14,2,1,0,0,0,3,1.5,0,3,0,1,0.0
2018-01-17,12,near,16,3,1,0,0,0,4,1.0,0,4,0,1,0.0
2018-01-17,12,outer,4,1,1,0,0,0,2,2.0,0,2,0,1,0.0
2018-01-17,13,core,13,3,3,3,1,3,11,3.0,0,11,0,1,1.0
2018-01-17,13,near,12,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,13,outer,5,2,2,1,1,1,6,3.0,0,6,0,1,0.5
2018-01-17,14,core,14,10,9,4,1,4,25,2.0,0,25,0,1,0.4
2018-01-17,14,near,17,8,6,4,4,4,30,3.0,0,30,0,1,0.5
2018-01-17,14,outer,6,2,1,1,1,1,6,3.0,0,6,0,1,0.5
2018-01-17,15,core,9,6,2,1,0,1,9,1.0,0,9,0,1,0.16666666666666666
2018-01-17,15,near,20,8,7,5,5,5,29,4.0,0,29,0,1,0.625
2018-01-17,15,outer,6,2,2,2,1,2,11,5.5,0,11,0,1,1.0
2018-01-17,16,core,13,6,1,1,1,1,10,1.0,0,10,0,1,0.16666666666666666
2018-01-17,16,near,14,3,3,2,0,2,8,3.0,0,8,0,1,0.6666666666666666
2018-01-17,16,outer,6,3,1,1,1,1,9,1.0,0,9,0,1,0.3333333333333333
2018-01-17,17,core,17,7,5,3,1,3,18,2.0,0,18,0,1,0.42857142857142855
2018-01-17,17,near,12,5,4,1,0,1,10,2.0,0,10,0,1,0.2
2018-01-17,17,outer,6,1,1,1,0,1,3,3.0,0,3,0,1,1.0
2018-01-17,18,core,16,9,5,5,5,5,28,4.0,0,28,0,1,0.5555555555555556
2018-01-17,18,near,12,5,2,2,0,2,9,1.0,0,9,0,1,0.4
2018-01-17,18,outer,4,1,0,0,0,0,1,1.0,0,1,0,1,0.0
2018-01-17,19,core,16,8,4,2,2,2,19,1.5,0,19,0,1,0.25
2018-01-17,19,near,19,3,0,0,0,0,3,1.0,0,3,0,1,0.0
2018-01-17,19,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,20,core,14,5,1,1,0,1,7,1.0,0,7,0,1,0.2
2018-01-17,20,near,16,5,2,1,0,1,8,1.0,0,8,0,1,0.2
2018-01-17,20,outer,4,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,21,core,11,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,21,near,15,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-17,21,outer,6,3,3,3,3,3,25,8.0,0,25,0,1,1.0
2018-01-17,22,core,13,3,1,1,0,1,5,1.0,0,5,0,1,0.3333333333333333
2018-01-17,22,near,17,2,1,1,0,1,4,2.0,0,4,0,1,0.5
2018-01-17,22,outer,6,3,2,2,1,2,9,3.0,0,9,0,1,0.6666666666666666
2018-01-17,23,core,11,6,4,3,3,3,29,3.0,0,29,0,1,0.5
2018-01-17,23,near,21,6,3,1,1,1,11,1.5,0,11,0,1,0.16666666666666666
2018-01-17,23,outer,5,1,1,0,0,0,2,2.0,0,2,0,1,0.0
2018-01-18,0,core,14,8,5,4,2,4,22,2.5,3,19,0,2,0.5
2018-01-18,0,near,22,2,1,1,1,1,8,4.0,0,8,0,1,0.5
2018-01-18,0,outer,5,1,1,0,0,0,2,2.0,0,2,0,1,0.0
2018-01-18,1,core,15,1,1,1,1,1,5,5.0,5,0,0,1,1.0
2018-01-18,1,near,17,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-18,1,outer,5,2,1,1,1,1,9,4.5,0,9,0,1,0.5
2018-01-18,2,core,15,4,2,1,1,1,9,1.5,0,9,0,1,0.25
2018-01-18,2,near,16,3,2,0,0,0,5,2.0,0,5,0,1,0.0
2018-01-18,2,outer,5,3,3,2,0,2,8,3.0,0,8,0,1,0.6666666666666666
2018-01-18,3,core,17,15,13,10,9,10,59,4.0,0,59,0,1,0.6666666666666666
2018-01-18,3,near,23,5,4,1,1,1,11,2.0,0,11,0,1,0.2
2018-01-18,3,outer,6,2,0,0,0,0,2,1.0,0,2,0,1,0.0
2018-01-18,4,core,15,7,3,3,1,3,14,1.0,0,14,0,1,0.42857142857142855
2018-01-18,4,near,19,3,1,1,1,1,7,1.0,0,7,0,1,0.3333333333333333
2018-01-18,4,outer,8,4,2,2,1,2,11,2.0,0,11,0,1,0.5
2018-01-18,5,core,15,3,3,1,1,1,8,2.0,0,8,0,1,0.3333333333333333
2018-01-18,5,near,14,4,4,1,1,1,10,2.0,0,10,0,1,0.25
2018-01-18,5,outer,7,4,3,2,0,2,9,2.5,0,9,0,1,0.5
2018-01-18,6,core,17,6,6,4,3,4,30,4.5,0,30,0,1,0.6666666666666666
2018-01-18,6,near,21,7,4,1,1,1,13,2.0,0,13,0,1,0.14285714285714285
2018-01-18,6,outer,8,4,3,3,2,3,22,4.0,0,22,0,1,0.75
2018-01-18,7,core,13,10,9,7,3,7,33,3.0,0,33,0,1,0.7
2018-01-18,7,near,23,9,6,4,3,4,26,2.0,0,26,0,1,0.4444444444444444
2018-01-18,7,outer,7,4,3,1,1,1,11,2.0,0,11,0,1,0.25
2018-01-18,8,core,13,11,8,6,3,6,32,3.0,0,32,0,1,0.5454545454545454
2018-01-18,8,near,19,10,9,6,2,6,30,3.0,0,30,0,1,0.6
2018-01-18,8,outer,5,2,1,1,1,1,8,4.0,0,8,0,1,0.5
2018-01-18,9,core,13,8,4,1,1,1,14,1.5,0,14,0,1,0.125
2018-01-18,9,near,19,6,4,3,3,3,19,3.0,0,19,0,1,0.5
2018-01-18,9,outer,8,6,5,5,4,5,30,4.0,0,30,0,1,0.8333333333333334
2018-01-18,10,core,14,4,4,4,3,4,23,6.0,0,23,0,1,1.0
2018-01-18,10,near,13,3,3,2,2,2,11,4.0,0,11,0,1,0.6666666666666666
2018-01-18,10,outer,8,7,5,5,4,5,31,4.0,0,31,0,1,0.7142857142857143
2018-01-18,11,core,13,9,8,4,3,4,29,2.0,0,29,0,1,0.4444444444444444
2018-01-18,11,near,18,6,1,1,1,1,12,1.0,0,12,0,1,0.16666666666666666
2018-01-18,11,outer,6,5,4,4,2,4,19,3.0,0,19,0,1,0.8
2018-01-18,12,core,14,10,7,3,3,3,27,2.0,0,27,0,1,0.3
2018-01-18,12,near,21,6,2,2,2,2,16,1.0,0,16,0,1,0.3333333333333333
2018-01-18,12,outer,8,5,2,2,1,2,17,1.0,0,17,0,1,0.4
2018-01-18,13,core,10,1,1,0,0,0,2,2.0,0,2,0,1,0.0
2018-01-18,13,near,17,1,1,0,0,0,2,2.0,0,2,0,1,0.0
2018-01-18,13,outer,6,2,0,0,0,0,2,1.0,0,2,0,1,0.0
2018-01-18,14,core,16,3,3,3,2,3,20,8.0,0,20,0,1,1.0
2018-01-18,14,near,19,9,9,7,5,7,32,4.0,0,32,0,1,0.7777777777777778
2018-01-18,14,outer,6,3,3,0,0,0,6,2.0,0,6,0,1,0.0
2018-01-18,15,core,13,6,4,2,2,2,17,2.0,0,17,0,1,0.3333333333333333
2018-01-18,15,near,24,10,7,4,1,4,22,2.0,0,22,0,1,0.4
2018-01-18,15,outer,5,1,1,1,0,1,3,3.0,0,3,0,1,1.0
2018-01-18,16,core,15,8,4,0,0,0,12,1.5,0,12,0,1,0.0
2018-01-18,16,near,25,6,4,3,3,3,20,3.0,0,20,0,1,0.5
2018-01-18,16,outer,5,4,4,2,2,2,18,4.0,0,18,0,1,0.5
2018-01-18,17,core,13,6,3,3,1,3,16,2.0,0,16,0,1,0.5
2018-01-18,17,near,17,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-18,17,outer,3,1,1,0,0,0,2,2.0,0,2,0,1,0.0
2018-01-18,18,core,14,7,6,6,6,6,194,31.0,174,20,0,2,0.8571428571428571
2018-01-18,18,near,24,4,3,2,2,2,120,28.5,113,7,0,2,0.5
2018-01-18,18,outer,4,2,2,1,1,1,28,14.0,27,1,0,2,0.5
2018-01-18,19,core,20,13,13,12,12,12,291,29.0,270,21,0,2,0.9230769230769231
2018-01-18,19,near,26,8,8,8,8,8,171,15.5,153,18,0,2,1.0
2018-01-18,19,outer,4,1,1,1,1,1,16,16.0,16,0,0,1,1.0
2018-01-18,20,core,14,4,3,1,1,1,9,2.0,0,9,0,1,0.25
2018-01-18,20,near,13,1,1,0,0,0,2,2.0,0,2,0,1,0.0
2018-01-18,20,outer,5,1,1,1,1,1,8,8.0,0,8,0,1,1.0
2018-01-18,21,core,14,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-18,21,near,12,0,0,0,0,0,0,0.0,0,0,0,0,0.0
2018-01-18,21,outer,3,1,1,1,0,1,3,3.0,0,3,0,1,1.0
2018-01-18,22,core,16,6,4,1,0,1,11,2.0,0,11,0,1,0.16666666666666666
2018-01-18,22,near,13,2,2,2,1,2,11,5.5,0,11,0,1,1.0
2018-01-18,22,outer,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0
