block,date,hour,region,residual,stock_dev,a_true,bl_pred,stock_true,stock_mean
block_post_outage_stress,2018-01-07,22,outer,-1.0,2.1666666666666665,0.0,1.0,6.0,3.8333333333333335
block_post_outage_stress,2018-01-07,23,core,-6.0,-2.333333333333334,6.0,12.0,11.0,13.333333333333334
block_post_outage_stress,2018-01-07,23,near,1.0,0.33333333333333215,6.0,5.0,27.0,26.666666666666668
block_post_outage_stress,2018-01-07,23,outer,-1.0,2.5,0.0,1.0,7.0,4.5
block_post_outage_stress,2018-01-08,0,core,-3.0,-1.0,2.0,5.0,13.0,14.0
block_post_outage_stress,2018-01-08,0,near,0.0,1.2857142857142847,2.0,2.0,25.0,23.714285714285715
block_post_outage_stress,2018-01-08,0,outer,-1.0,1.1428571428571432,1.0,2.0,7.0,5.857142857142857
block_post_outage_stress,2018-01-08,1,core,0.0,-1.2857142857142865,2.0,2.0,13.0,14.285714285714286
block_post_outage_stress,2018-01-08,1,near,-1.0,2.428571428571427,0.0,1.0,26.0,23.571428571428573
block_post_outage_stress,2018-01-08,1,outer,-1.0,1.4285714285714288,1.0,2.0,7.0,5.571428571428571
block_post_outage_stress,2018-01-08,2,core,1.0,-1.1428571428571423,6.0,5.0,13.0,14.142857142857142
block_post_outage_stress,2018-01-08,2,near,2.0,0.2857142857142847,4.0,2.0,25.0,24.714285714285715
block_post_outage_stress,2018-01-08,2,outer,-1.0,2.571428571428571,0.0,1.0,7.0,4.428571428571429
block_post_outage_stress,2018-01-08,3,core,-2.0,0.2857142857142865,9.0,11.0,14.0,13.714285714285714
block_post_outage_stress,2018-01-08,3,near,1.0,-0.7142857142857153,6.0,5.0,25.0,25.714285714285715
block_post_outage_stress,2018-01-08,3,outer,1.0,3.571428571428571,2.0,1.0,8.0,4.428571428571429
block_post_outage_stress,2018-01-08,4,core,-2.0,0.0,4.0,6.0,14.0,14.0
block_post_outage_stress,2018-01-08,4,near,-1.0,0.2857142857142847,2.0,3.0,25.0,24.714285714285715
block_post_outage_stress,2018-01-08,4,outer,0.0,4.142857142857143,2.0,2.0,9.0,4.857142857142857
block_post_outage_stress,2018-01-08,5,core,-1.0,0.4285714285714288,3.0,4.0,15.0,14.571428571428571
block_post_outage_stress,2018-01-08,5,near,2.0,1.8571428571428577,4.0,2.0,26.0,24.142857142857142
block_post_outage_stress,2018-01-08,5,outer,-1.0,2.428571428571429,1.0,2.0,7.0,4.571428571428571
block_post_outage_stress,2018-01-08,6,core,-4.0,-0.5714285714285712,8.0,12.0,14.0,14.571428571428571
block_post_outage_stress,2018-01-08,6,near,-2.0,3.571428571428573,3.0,5.0,29.0,25.428571428571427
block_post_outage_stress,2018-01-08,6,outer,-1.0,0.5714285714285716,0.0,1.0,4.0,3.4285714285714284
block_post_outage_stress,2018-01-08,7,core,4.0,1.1428571428571423,15.0,11.0,12.0,10.857142857142858
block_post_outage_stress,2018-01-08,7,near,-2.0,2.2857142857142847,6.0,8.0,31.0,28.714285714285715
block_post_outage_stress,2018-01-08,7,outer,-2.0,0.2857142857142856,0.0,2.0,5.0,4.714285714285714
block_post_outage_stress,2018-01-08,8,core,2.0,-0.7142857142857135,9.0,7.0,11.0,11.714285714285714
block_post_outage_stress,2018-01-08,8,near,-3.0,3.7142857142857153,4.0,7.0,31.0,27.285714285714285
block_post_outage_stress,2018-01-08,8,outer,0.0,1.2857142857142856,2.0,2.0,7.0,5.714285714285714
block_post_outage_stress,2018-01-08,9,core,-1.0,-1.7142857142857135,3.0,4.0,11.0,12.714285714285714
block_post_outage_stress,2018-01-08,9,near,0.0,4.428571428571427,4.0,4.0,31.0,26.571428571428573
block_post_outage_stress,2018-01-08,9,outer,1.0,3.428571428571429,4.0,3.0,10.0,6.571428571428571
block_post_outage_stress,2018-01-08,10,core,-1.0,-1.2857142857142865,8.0,9.0,11.0,12.285714285714286
block_post_outage_stress,2018-01-08,10,near,0.0,4.285714285714285,7.0,7.0,31.0,26.714285714285715
block_post_outage_stress,2018-01-08,10,outer,0.0,1.4285714285714288,3.0,3.0,8.0,6.571428571428571
block_post_outage_stress,2018-01-08,11,core,3.0,6.428571428571429,14.0,11.0,17.0,10.571428571428571
block_post_outage_stress,2018-01-08,11,near,1.0,-2.7142857142857153,10.0,9.0,27.0,29.714285714285715
block_post_outage_stress,2018-01-08,11,outer,-1.0,1.4285714285714288,1.0,2.0,7.0,5.571428571428571
block_post_outage_stress,2018-01-08,12,core,1.0,3.428571428571429,8.0,7.0,15.0,11.571428571428571
block_post_outage_stress,2018-01-08,12,near,-2.0,0.2857142857142847,2.0,4.0,27.0,26.714285714285715
block_post_outage_stress,2018-01-08,12,outer,0.0,-0.4285714285714288,4.0,4.0,7.0,7.428571428571429
block_post_outage_stress,2018-01-08,13,core,-3.0,3.0,2.0,5.0,15.0,12.0
block_post_outage_stress,2018-01-08,13,near,-2.0,-0.8571428571428577,3.0,5.0,26.0,26.857142857142858
block_post_outage_stress,2018-01-08,13,outer,1.0,1.8571428571428568,5.0,4.0,9.0,7.142857142857143
block_post_outage_stress,2018-01-08,14,core,1.0,2.2857142857142865,9.0,8.0,15.0,12.714285714285714
block_post_outage_stress,2018-01-08,14,near,-1.0,0.0,6.0,7.0,27.0,27.0
block_post_outage_stress,2018-01-08,14,outer,2.0,1.4285714285714288,4.0,2.0,7.0,5.571428571428571
block_post_outage_stress,2018-01-08,15,core,2.0,2.8571428571428577,12.0,10.0,15.0,12.142857142857142
block_post_outage_stress,2018-01-08,15,near,0.0,-0.571428571428573,8.0,8.0,27.0,27.571428571428573
block_post_outage_stress,2018-01-08,15,outer,-2.0,-1.1428571428571432,0.0,2.0,5.0,6.142857142857143
block_post_outage_stress,2018-01-08,16,core,0.0,-0.2857142857142865,9.0,9.0,12.0,12.285714285714286
block_post_outage_stress,2018-01-08,16,near,1.0,3.2857142857142847,6.0,5.0,31.0,27.714285714285715
block_post_outage_stress,2018-01-08,16,outer,-1.0,-0.5714285714285712,1.0,2.0,5.0,5.571428571428571
block_post_outage_stress,2018-01-08,17,core,1.0,0.5714285714285712,5.0,4.0,14.0,13.428571428571429
block_post_outage_stress,2018-01-08,17,near,0.0,-0.14285714285714235,2.0,2.0,27.0,27.142857142857142
block_post_outage_stress,2018-01-08,17,outer,1.0,1.7142857142857144,2.0,1.0,7.0,5.285714285714286
block_post_outage_stress,2018-01-08,18,core,-7.0,1.4285714285714288,2.0,9.0,14.0,12.571428571428571
block_post_outage_stress,2018-01-08,18,near,-6.0,-0.14285714285714235,0.0,6.0,28.0,28.142857142857142
block_post_outage_stress,2018-01-08,18,outer,1.0,2.428571428571429,2.0,1.0,7.0,4.571428571428571
block_post_outage_stress,2018-01-08,19,core,-4.0,2.1428571428571423,9.0,13.0,13.0,10.857142857142858
block_post_outage_stress,2018-01-08,19,near,-5.0,-1.2857142857142847,4.0,9.0,29.0,30.285714285714285
block_post_outage_stress,2018-01-08,19,outer,-1.0,-0.2857142857142856,0.0,1.0,4.0,4.285714285714286
block_post_outage_stress,2018-01-08,20,core,6.0,-0.4285714285714288,11.0,5.0,13.0,13.428571428571429
block_post_outage_stress,2018-01-08,20,near,4.0,5.142857142857142,7.0,3.0,31.0,25.857142857142858
block_post_outage_stress,2018-01-08,20,outer,-1.0,-2.571428571428571,1.0,2.0,4.0,6.571428571428571
block_post_outage_stress,2018-01-08,21,core,0.0,-0.5714285714285712,4.0,4.0,14.0,14.571428571428571
block_post_outage_stress,2018-01-08,21,near,1.0,3.571428571428573,4.0,3.0,28.0,24.428571428571427
block_post_outage_stress,2018-01-08,21,outer,-1.0,-0.8571428571428568,1.0,2.0,5.0,5.857142857142857
block_post_outage_stress,2018-01-08,22,core,-8.0,-1.2857142857142865,0.0,8.0,14.0,15.285714285714286
block_post_outage_stress,2018-01-08,22,near,-3.0,3.7142857142857153,0.0,3.0,28.0,24.285714285714285
block_post_outage_stress,2018-01-08,22,outer,0.0,1.8571428571428568,1.0,1.0,6.0,4.142857142857143
block_post_outage_stress,2018-01-08,23,core,0.0,1.0,10.0,10.0,14.0,13.0
block_post_outage_stress,2018-01-08,23,near,1.0,1.2857142857142847,6.0,5.0,28.0,26.714285714285715
block_post_outage_stress,2018-01-08,23,outer,-1.0,0.14285714285714324,0.0,1.0,5.0,4.857142857142857
block_post_outage_stress,2018-01-09,0,core,6.0,-2.875,10.0,4.0,11.0,13.875
block_post_outage_stress,2018-01-09,0,near,6.0,8.125,8.0,2.0,32.0,23.875
block_post_outage_stress,2018-01-09,0,outer,-2.0,-2.0,0.0,2.0,4.0,6.0
block_post_outage_stress,2018-01-09,1,core,8.0,-0.125,10.0,2.0,14.0,14.125
block_post_outage_stress,2018-01-09,1,near,7.0,4.125,7.0,0.0,28.0,23.875
block_post_outage_stress,2018-01-09,1,outer,-1.0,-0.75,1.0,2.0,5.0,5.75
block_post_outage_stress,2018-01-09,2,core,-6.0,0.0,0.0,6.0,14.0,14.0
block_post_outage_stress,2018-01-09,2,near,1.0,0.25,3.0,2.0,25.0,24.75
block_post_outage_stress,2018-01-09,2,outer,3.0,3.25,4.0,1.0,8.0,4.75
block_post_outage_stress,2018-01-09,3,core,-6.0,0.25,5.0,11.0,14.0,13.75
block_post_outage_stress,2018-01-09,3,near,-2.0,-0.625,3.0,5.0,25.0,25.625
block_post_outage_stress,2018-01-09,3,outer,2.0,3.125,3.0,1.0,8.0,4.875
block_post_outage_stress,2018-01-09,4,core,7.0,0.0,13.0,6.0,14.0,14.0
block_post_outage_stress,2018-01-09,4,near,0.0,1.25,2.0,2.0,26.0,24.75
block_post_outage_stress,2018-01-09,4,outer,-1.0,-0.375,1.0,2.0,5.0,5.375
block_post_outage_stress,2018-01-09,5,core,-1.0,-5.625,3.0,4.0,9.0,14.625
block_post_outage_stress,2018-01-09,5,near,0.0,3.625,2.0,2.0,28.0,24.375
block_post_outage_stress,2018-01-09,5,outer,-1.0,1.125,1.0,2.0,6.0,4.875
block_post_outage_stress,2018-01-09,6,core,-9.0,-1.5,2.0,11.0,13.0,14.5
block_post_outage_stress,2018-01-09,6,near,-3.0,-0.875,1.0,4.0,25.0,25.875
block_post_outage_stress,2018-01-09,6,outer,0.0,1.5,1.0,1.0,5.0,3.5
block_post_outage_stress,2018-01-09,7,core,-12.0,-1.0,0.0,12.0,10.0,11.0
block_post_outage_stress,2018-01-09,7,near,-6.0,-6.0,2.0,8.0,23.0,29.0
block_post_outage_stress,2018-01-09,7,outer,1.0,5.25,3.0,2.0,10.0,4.75
block_post_outage_stress,2018-01-09,8,core,-4.0,-3.625,4.0,8.0,8.0,11.625
block_post_outage_stress,2018-01-09,8,near,-1.0,3.25,5.0,6.0,31.0,27.75
block_post_outage_stress,2018-01-09,8,outer,1.0,-0.875,3.0,2.0,5.0,5.875
block_post_outage_stress,2018-01-09,9,core,3.0,-0.5,7.0,4.0,12.0,12.5
block_post_outage_stress,2018-01-09,9,near,1.0,-4.125,5.0,4.0,23.0,27.125
block_post_outage_stress,2018-01-09,9,outer,2.0,3.0,5.0,3.0,10.0,7.0
block_post_outage_stress,2018-01-09,10,core,1.0,-0.125,10.0,9.0,12.0,12.125
block_post_outage_stress,2018-01-09,10,near,-1.0,-2.25,6.0,7.0,25.0,27.25
block_post_outage_stress,2018-01-09,10,outer,0.0,0.25,3.0,3.0,7.0,6.75
block_post_outage_stress,2018-01-09,11,core,0.0,-0.375,11.0,11.0,11.0,11.375
block_post_outage_stress,2018-01-09,11,near,-2.0,-2.375,7.0,9.0,27.0,29.375
block_post_outage_stress,2018-01-09,11,outer,-1.0,0.25,1.0,2.0,6.0,5.75
block_post_outage_stress,2018-01-09,12,core,5.0,0.0,12.0,7.0,12.0,12.0
block_post_outage_stress,2018-01-09,12,near,6.0,-1.75,9.0,3.0,25.0,26.75
block_post_outage_stress,2018-01-09,12,outer,-2.0,-0.375,2.0,4.0,7.0,7.375
block_post_outage_stress,2018-01-09,13,core,-1.0,-0.375,4.0,5.0,12.0,12.375
block_post_outage_stress,2018-01-09,13,near,-3.0,-1.75,2.0,5.0,25.0,26.75
block_post_outage_stress,2018-01-09,13,outer,-2.0,-1.375,2.0,4.0,6.0,7.375
block_post_outage_stress,2018-01-09,14,core,-8.0,0.0,0.0,8.0,13.0,13.0
block_post_outage_stress,2018-01-09,14,near,-7.0,-1.0,0.0,7.0,26.0,27.0
block_post_outage_stress,2018-01-09,14,outer,-2.0,-0.75,1.0,3.0,5.0,5.75
block_post_outage_stress,2018-01-09,15,core,1.0,-3.5,11.0,10.0,9.0,12.5
block_post_outage_stress,2018-01-09,15,near,-1.0,2.5,7.0,8.0,30.0,27.5
block_post_outage_stress,2018-01-09,15,outer,-1.0,-2.0,1.0,2.0,4.0,6.0
block_post_outage_stress,2018-01-09,16,core,-6.0,-4.25,3.0,9.0,8.0,12.25
block_post_outage_stress,2018-01-09,16,near,-2.0,-0.125,3.0,5.0,28.0,28.125
block_post_outage_stress,2018-01-09,16,outer,1.0,1.5,3.0,2.0,7.0,5.5
block_post_outage_stress,2018-01-09,17,core,-1.0,-2.5,3.0,4.0,11.0,13.5
block_post_outage_stress,2018-01-09,17,near,-1.0,-1.125,1.0,2.0,26.0,27.125
block_post_outage_stress,2018-01-09,17,outer,2.0,1.5,3.0,1.0,7.0,5.5
block_post_outage_stress,2018-01-09,18,core,1.0,-1.75,9.0,8.0,11.0,12.75
block_post_outage_stress,2018-01-09,18,near,2.0,-2.125,7.0,5.0,26.0,28.125
block_post_outage_stress,2018-01-09,18,outer,1.0,2.125,2.0,1.0,7.0,4.875
block_post_outage_stress,2018-01-09,19,core,-2.0,-3.125,10.0,12.0,8.0,11.125
block_post_outage_stress,2018-01-09,19,near,1.0,0.875,9.0,8.0,31.0,30.125
block_post_outage_stress,2018-01-09,19,outer,-1.0,0.75,0.0,1.0,5.0,4.25
block_post_outage_stress,2018-01-09,20,core,6.0,-2.375,12.0,6.0,11.0,13.375
block_post_outage_stress,2018-01-09,20,near,6.0,1.5,10.0,4.0,28.0,26.5
block_post_outage_stress,2018-01-09,20,outer,-1.0,-0.25,1.0,2.0,6.0,6.25
block_post_outage_stress,2018-01-09,21,core,-4.0,-2.5,0.0,4.0,12.0,14.5
block_post_outage_stress,2018-01-09,21,near,-3.0,1.125,0.0,3.0,26.0,24.875
block_post_outage_stress,2018-01-09,21,outer,0.0,0.25,2.0,2.0,6.0,5.75
block_post_outage_stress,2018-01-09,22,core,-6.0,-2.125,1.0,7.0,13.0,15.125
block_post_outage_stress,2018-01-09,22,near,-3.0,0.25,0.0,3.0,25.0,24.75
block_post_outage_stress,2018-01-09,22,outer,0.0,0.625,1.0,1.0,5.0,4.375
block_post_outage_stress,2018-01-09,23,core,-4.0,-0.125,6.0,10.0,13.0,13.125
block_post_outage_stress,2018-01-09,23,near,1.0,-1.875,6.0,5.0,25.0,26.875
block_post_outage_stress,2018-01-09,23,outer,0.0,0.125,1.0,1.0,5.0,4.875
block_post_outage_stress,2018-01-10,0,core,2.0,1.4444444444444446,7.0,5.0,15.0,13.555555555555555
block_post_outage_stress,2018-01-10,0,near,-2.0,0.22222222222222143,1.0,3.0,25.0,24.77777777777778
block_post_outage_stress,2018-01-10,0,outer,-2.0,-1.7777777777777777,0.0,2.0,4.0,5.777777777777778
block_post_outage_stress,2018-01-10,1,core,-2.0,0.8888888888888893,1.0,3.0,15.0,14.11111111111111
block_post_outage_stress,2018-01-10,1,near,-1.0,0.6666666666666679,0.0,1.0,25.0,24.333333333333332
block_post_outage_stress,2018-01-10,1,outer,-2.0,-1.666666666666667,0.0,2.0,4.0,5.666666666666667
block_post_outage_stress,2018-01-10,2,core,1.0,1.0,6.0,5.0,15.0,14.0
block_post_outage_stress,2018-01-10,2,near,0.0,-0.7777777777777786,2.0,2.0,24.0,24.77777777777778
block_post_outage_stress,2018-01-10,2,outer,-1.0,-1.1111111111111107,0.0,1.0,4.0,5.111111111111111
block_post_outage_stress,2018-01-10,3,core,-1.0,-0.7777777777777786,9.0,10.0,13.0,13.777777777777779
block_post_outage_stress,2018-01-10,3,near,-1.0,1.4444444444444429,4.0,5.0,27.0,25.555555555555557
block_post_outage_stress,2018-01-10,3,outer,-2.0,-1.2222222222222223,0.0,2.0,4.0,5.222222222222222
block_post_outage_stress,2018-01-10,4,core,0.0,-2.0,7.0,7.0,12.0,14.0
block_post_outage_stress,2018-01-10,4,near,0.0,1.1111111111111107,2.0,2.0,26.0,24.88888888888889
block_post_outage_stress,2018-01-10,4,outer,-1.0,0.666666666666667,1.0,2.0,6.0,5.333333333333333
block_post_outage_stress,2018-01-10,5,core,-4.0,-1.0,0.0,4.0,13.0,14.0
block_post_outage_stress,2018-01-10,5,near,-2.0,0.22222222222222143,0.0,2.0,25.0,24.77777777777778
block_post_outage_stress,2018-01-10,5,outer,0.0,1.0,2.0,2.0,6.0,5.0
block_post_outage_stress,2018-01-10,6,core,-9.0,-0.3333333333333339,1.0,10.0,14.0,14.333333333333334
block_post_outage_stress,2018-01-10,6,near,-4.0,-3.7777777777777786,0.0,4.0,22.0,25.77777777777778
block_post_outage_stress,2018-01-10,6,outer,1.0,2.3333333333333335,2.0,1.0,6.0,3.6666666666666665
block_post_outage_stress,2018-01-10,7,core,-7.0,1.1111111111111107,3.0,10.0,12.0,10.88888888888889
block_post_outage_stress,2018-01-10,7,near,-3.0,-4.333333333333332,4.0,7.0,24.0,28.333333333333332
block_post_outage_stress,2018-01-10,7,outer,1.0,2.666666666666667,3.0,2.0,8.0,5.333333333333333
block_post_outage_stress,2018-01-10,8,core,-6.0,-4.222222222222221,1.0,7.0,7.0,11.222222222222221
block_post_outage_stress,2018-01-10,8,near,2.0,1.8888888888888893,8.0,6.0,30.0,28.11111111111111
block_post_outage_stress,2018-01-10,8,outer,-2.0,0.22222222222222232,1.0,3.0,6.0,5.777777777777778
block_post_outage_stress,2018-01-10,9,core,-3.0,-6.444444444444445,2.0,5.0,6.0,12.444444444444445
block_post_outage_stress,2018-01-10,9,near,-1.0,5.333333333333332,3.0,4.0,32.0,26.666666666666668
block_post_outage_stress,2018-01-10,9,outer,-2.0,-0.33333333333333304,1.0,3.0,7.0,7.333333333333333
block_post_outage_stress,2018-01-10,10,core,-2.0,-4.111111111111111,7.0,9.0,8.0,12.11111111111111
block_post_outage_stress,2018-01-10,10,near,-1.0,4.0,6.0,7.0,31.0,27.0
block_post_outage_stress,2018-01-10,10,outer,-2.0,0.22222222222222232,1.0,3.0,7.0,6.777777777777778
block_post_outage_stress,2018-01-10,11,core,-4.0,1.666666666666666,7.0,11.0,13.0,11.333333333333334
block_post_outage_stress,2018-01-10,11,near,-3.0,-4.111111111111111,6.0,9.0,25.0,29.11111111111111
block_post_outage_stress,2018-01-10,11,outer,0.0,2.2222222222222223,2.0,2.0,8.0,5.777777777777778
block_post_outage_stress,2018-01-10,12,core,3.0,-2.0,11.0,8.0,10.0,12.0
block_post_outage_stress,2018-01-10,12,near,3.0,3.444444444444443,7.0,4.0,30.0,26.555555555555557
block_post_outage_stress,2018-01-10,12,outer,-3.0,-0.33333333333333304,1.0,4.0,7.0,7.333333333333333
block_post_outage_stress,2018-01-10,13,core,5.0,0.6666666666666661,10.0,5.0,13.0,12.333333333333334
block_post_outage_stress,2018-01-10,13,near,1.0,1.4444444444444429,5.0,4.0,28.0,26.555555555555557
block_post_outage_stress,2018-01-10,13,outer,-3.0,-1.2222222222222223,1.0,4.0,6.0,7.222222222222222
block_post_outage_stress,2018-01-10,14,core,-3.0,0.0,4.0,7.0,13.0,13.0
block_post_outage_stress,2018-01-10,14,near,-4.0,1.1111111111111107,2.0,6.0,28.0,26.88888888888889
block_post_outage_stress,2018-01-10,14,outer,-3.0,0.33333333333333304,0.0,3.0,6.0,5.666666666666667
block_post_outage_stress,2018-01-10,15,core,-1.0,-0.11111111111111072,9.0,10.0,12.0,12.11111111111111
block_post_outage_stress,2018-01-10,15,near,-3.0,0.22222222222222143,5.0,8.0,28.0,27.77777777777778
block_post_outage_stress,2018-01-10,15,outer,-2.0,-0.7777777777777777,0.0,2.0,5.0,5.777777777777778
block_post_outage_stress,2018-01-10,16,core,-4.0,0.22222222222222143,4.0,8.0,12.0,11.777777777777779
block_post_outage_stress,2018-01-10,16,near,-1.0,-1.1111111111111107,4.0,5.0,27.0,28.11111111111111
block_post_outage_stress,2018-01-10,16,outer,-1.0,2.333333333333333,1.0,2.0,8.0,5.666666666666667
block_post_outage_stress,2018-01-10,17,core,-1.0,-0.22222222222222143,3.0,4.0,13.0,13.222222222222221
block_post_outage_stress,2018-01-10,17,near,-2.0,-1.0,0.0,2.0,26.0,27.0
block_post_outage_stress,2018-01-10,17,outer,0.0,1.333333333333333,2.0,2.0,7.0,5.666666666666667
block_post_outage_stress,2018-01-10,18,core,-2.0,1.4444444444444446,6.0,8.0,14.0,12.555555555555555
block_post_outage_stress,2018-01-10,18,near,0.0,-3.8888888888888893,5.0,5.0,24.0,27.88888888888889
block_post_outage_stress,2018-01-10,18,outer,0.0,0.8888888888888893,1.0,1.0,6.0,5.111111111111111
block_post_outage_stress,2018-01-10,19,core,4.0,1.2222222222222214,16.0,12.0,12.0,10.777777777777779
block_post_outage_stress,2018-01-10,19,near,3.0,-4.222222222222221,11.0,8.0,26.0,30.22222222222222
block_post_outage_stress,2018-01-10,19,outer,-1.0,1.666666666666667,0.0,1.0,6.0,4.333333333333333
block_post_outage_stress,2018-01-10,20,core,4.0,-3.1111111111111107,11.0,7.0,10.0,13.11111111111111
block_post_outage_stress,2018-01-10,20,near,3.0,-0.6666666666666679,8.0,5.0,26.0,26.666666666666668
block_post_outage_stress,2018-01-10,20,outer,1.0,1.7777777777777777,3.0,2.0,8.0,6.222222222222222
block_post_outage_stress,2018-01-10,21,core,-3.0,-2.2222222222222214,0.0,3.0,12.0,14.222222222222221
block_post_outage_stress,2018-01-10,21,near,-3.0,-1.0,0.0,3.0,24.0,25.0
block_post_outage_stress,2018-01-10,21,outer,2.0,2.2222222222222223,4.0,2.0,8.0,5.777777777777778
block_post_outage_stress,2018-01-10,22,core,3.0,-3.8888888888888893,9.0,6.0,11.0,14.88888888888889
block_post_outage_stress,2018-01-10,22,near,0.0,-0.7777777777777786,2.0,2.0,24.0,24.77777777777778
block_post_outage_stress,2018-01-10,22,outer,0.0,3.5555555555555554,1.0,1.0,8.0,4.444444444444445
block_post_outage_stress,2018-01-10,23,core,2.0,-3.1111111111111107,11.0,9.0,10.0,13.11111111111111
block_post_outage_stress,2018-01-10,23,near,0.0,-1.6666666666666679,5.0,5.0,25.0,26.666666666666668
block_post_outage_stress,2018-01-10,23,outer,0.0,1.1111111111111107,1.0,1.0,6.0,4.888888888888889
block_post_outage_stress,2018-01-11,0,core,0.0,-2.6999999999999993,5.0,5.0,11.0,13.7
block_post_outage_stress,2018-01-11,0,near,2.0,1.1999999999999993,5.0,3.0,26.0,24.8
block_post_outage_stress,2018-01-11,0,outer,-1.0,-0.5999999999999996,0.0,1.0,5.0,5.6
block_post_outage_stress,2018-01-11,1,core,-1.0,-1.1999999999999993,2.0,3.0,13.0,14.2
block_post_outage_stress,2018-01-11,1,near,0.0,-0.3999999999999986,1.0,1.0,24.0,24.4
block_post_outage_stress,2018-01-11,1,outer,0.0,0.5,1.0,1.0,6.0,5.5
block_post_outage_stress,2018-01-11,2,core,-3.0,-1.0999999999999996,2.0,5.0,13.0,14.1
block_post_outage_stress,2018-01-11,2,near,-2.0,-1.6999999999999993,0.0,2.0,23.0,24.7
block_post_outage_stress,2018-01-11,2,outer,0.0,1.0,1.0,1.0,6.0,5.0
block_post_outage_stress,2018-01-11,3,core,-4.0,-0.6999999999999993,6.0,10.0,13.0,13.7
block_post_outage_stress,2018-01-11,3,near,-2.0,-1.6999999999999993,3.0,5.0,24.0,25.7
block_post_outage_stress,2018-01-11,3,outer,0.0,-0.09999999999999964,1.0,1.0,5.0,5.1
block_post_outage_stress,2018-01-11,4,core,-4.0,-0.8000000000000007,3.0,7.0,13.0,13.8
block_post_outage_stress,2018-01-11,4,near,-2.0,-1.0,0.0,2.0,24.0,25.0
block_post_outage_stress,2018-01-11,4,outer,-2.0,-0.40000000000000036,0.0,2.0,5.0,5.4
block_post_outage_stress,2018-01-11,5,core,-3.0,-0.9000000000000004,1.0,4.0,13.0,13.9
block_post_outage_stress,2018-01-11,5,near,-1.0,-0.8000000000000007,1.0,2.0,24.0,24.8
block_post_outage_stress,2018-01-11,5,outer,-2.0,-0.09999999999999964,0.0,2.0,5.0,5.1
block_post_outage_stress,2018-01-11,6,core,-4.0,-3.3000000000000007,5.0,9.0,11.0,14.3
block_post_outage_stress,2018-01-11,6,near,0.0,0.6000000000000014,3.0,3.0,26.0,25.4
block_post_outage_stress,2018-01-11,6,outer,0.0,2.1,1.0,1.0,6.0,3.9
block_post_outage_stress,2018-01-11,7,core,-3.0,-3.0,6.0,9.0,8.0,11.0
block_post_outage_stress,2018-01-11,7,near,-3.0,0.10000000000000142,4.0,7.0,28.0,27.9
block_post_outage_stress,2018-01-11,7,outer,1.0,0.40000000000000036,3.0,2.0,6.0,5.6
block_post_outage_stress,2018-01-11,8,core,-4.0,-2.8000000000000007,2.0,6.0,8.0,10.8
block_post_outage_stress,2018-01-11,8,near,-7.0,-6.300000000000001,0.0,7.0,22.0,28.3
block_post_outage_stress,2018-01-11,8,outer,1.0,3.2,3.0,2.0,9.0,5.8
block_post_outage_stress,2018-01-11,9,core,-4.0,-4.800000000000001,0.0,4.0,7.0,11.8
block_post_outage_stress,2018-01-11,9,near,-4.0,-2.1999999999999993,0.0,4.0,25.0,27.2
block_post_outage_stress,2018-01-11,9,outer,0.0,2.7,3.0,3.0,10.0,7.3
block_post_outage_stress,2018-01-11,10,core,-3.0,-3.6999999999999993,6.0,9.0,8.0,11.7
block_post_outage_stress,2018-01-11,10,near,-3.0,-1.3999999999999986,4.0,7.0,26.0,27.4
block_post_outage_stress,2018-01-11,10,outer,0.0,3.2,3.0,3.0,10.0,6.8
block_post_outage_stress,2018-01-11,11,core,-5.0,-5.5,6.0,11.0,6.0,11.5
block_post_outage_stress,2018-01-11,11,near,-3.0,-0.6999999999999993,5.0,8.0,28.0,28.7
block_post_outage_stress,2018-01-11,11,outer,2.0,3.0,4.0,2.0,9.0,6.0
block_post_outage_stress,2018-01-11,12,core,-6.0,-8.8,2.0,8.0,3.0,11.8
block_post_outage_stress,2018-01-11,12,near,-1.0,4.100000000000001,4.0,5.0,31.0,26.9
block_post_outage_stress,2018-01-11,12,outer,1.0,2.7,5.0,4.0,10.0,7.3
block_post_outage_stress,2018-01-11,13,core,-3.0,-4.4,2.0,5.0,8.0,12.4
block_post_outage_stress,2018-01-11,13,near,-2.0,-3.6999999999999993,2.0,4.0,23.0,26.7
block_post_outage_stress,2018-01-11,13,outer,4.0,4.9,7.0,3.0,12.0,7.1
block_post_outage_stress,2018-01-11,14,core,-1.0,-2.0,6.0,7.0,11.0,13.0
block_post_outage_stress,2018-01-11,14,near,-1.0,0.0,4.0,5.0,27.0,27.0
block_post_outage_stress,2018-01-11,14,outer,2.0,2.3,4.0,2.0,8.0,5.7
block_post_outage_stress,2018-01-11,15,core,-1.0,-0.09999999999999964,9.0,10.0,12.0,12.1
block_post_outage_stress,2018-01-11,15,near,2.0,-2.8000000000000007,9.0,7.0,25.0,27.8
block_post_outage_stress,2018-01-11,15,outer,1.0,2.3,3.0,2.0,8.0,5.7
block_post_outage_stress,2018-01-11,16,core,-1.0,-3.8000000000000007,7.0,8.0,8.0,11.8
block_post_outage_stress,2018-01-11,16,near,1.0,3.0,5.0,4.0,31.0,28.0
block_post_outage_stress,2018-01-11,16,outer,0.0,1.0999999999999996,2.0,2.0,7.0,5.9
block_post_outage_stress,2018-01-11,17,core,4.0,-5.199999999999999,8.0,4.0,8.0,13.2
