region,date_i,date_j,period_i,period_j,period_pair,day_type_i,day_type_j,same_day_type,pearson_profile,cosine_similarity,l1_distance,rmse_profile
near,2018-01-01,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3420342540690411,0.7795228223017863,0.6196581196581197,0.033937421597379926
near,2018-01-01,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.6969143279838229,0.8873604387874131,0.4862340216322517,0.02497096517364796
near,2018-01-01,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.29002894726947054,0.7702363947917956,0.6140979689366786,0.03437244874582823
near,2018-01-02,2018-01-03,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.5884993394831151,0.8836565695102726,0.44789081885856075,0.023739950172551334
near,2018-01-02,2018-01-04,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.5589224034751427,0.8849762639864414,0.45259938837920494,0.023246103457184513
near,2018-01-02,2018-01-05,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.6511706003849186,0.8937529607797747,0.45449974861739567,0.02306883433225375
near,2018-01-02,2018-01-06,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.5833860331213964,0.8695716163007027,0.4938784938784938,0.025738477935531273
near,2018-01-02,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.005790019865345622,0.7406714147886903,0.6509341199606686,0.034905734377075184
near,2018-01-02,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.5527230483953839,0.8793694180233689,0.4769230769230769,0.023948838944607524
near,2018-01-02,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.15933876869101346,0.6510885219800243,0.7995115995115996,0.04170614414919198
near,2018-01-02,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.3866355986173229,0.7972585385091239,0.5811965811965812,0.03259089908536345
near,2018-01-02,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.30945769619587793,0.7735537436922273,0.6529080675422139,0.03437241867791562
near,2018-01-02,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.4176526613253992,0.794484966583891,0.6650922177237966,0.03347930424475371
near,2018-01-02,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.4959205847155932,0.8660332962431778,0.47668997668997665,0.025170270774890428
near,2018-01-02,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.03479850956825488,0.7512834346514258,0.622674710910005,0.03411467406265829
near,2018-01-02,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.20086232904946727,0.7623701745124316,0.6813186813186813,0.03431498610717139
near,2018-01-02,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.4603014984390523,0.8163701961023406,0.5954163830270025,0.03127388141237669
near,2018-01-02,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.14394829456878727,0.756457255068364,0.7033360904328646,0.034394183545542065
near,2018-01-03,2018-01-04,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.46468388511066194,0.8522765301481362,0.5079905297425275,0.026636871673288084
near,2018-01-03,2018-01-05,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.6407107629792173,0.886827011858654,0.4449715370018975,0.023963400997135998
near,2018-01-03,2018-01-06,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.5749108046326533,0.8625256195963101,0.504068584713746,0.02658868369499216
near,2018-01-03,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,-0.06266030365151576,0.7076351456400218,0.7082500713673995,0.037451449571602534
near,2018-01-03,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.4660874341599621,0.8482672725687418,0.5103225806451613,0.027136587494622052
near,2018-01-03,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.2674034508946647,0.7691073921376909,0.6251920122887865,0.0342351467359806
near,2018-01-03,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.6318022779164073,0.8726663404151672,0.506810035842294,0.026067056230907618
near,2018-01-03,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.5205574811100442,0.8360395618403167,0.5594020456333595,0.029492577868586875
near,2018-01-03,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.7835490359636529,0.916801684297213,0.432088285229202,0.021718867769294235
near,2018-01-03,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.41568175037316435,0.8361150253401091,0.5498533724340176,0.028134766762140894
near,2018-01-03,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.15058077595957528,0.768658140227801,0.7044592030360531,0.03325931065903971
near,2018-01-03,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3586869373966257,0.8006846385506338,0.5398794753633465,0.03169941656760105
near,2018-01-03,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.6158327384998565,0.8640316582373708,0.5241221809877249,0.027126207748433148
near,2018-01-03,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.5667418545346676,0.8707604510635673,0.4838709677419355,0.025288827583638145
near,2018-01-04,2018-01-05,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.5992899281172359,0.8803017110885798,0.4533189422558014,0.024402419516948687
near,2018-01-04,2018-01-06,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.5284599939247764,0.8552509621958552,0.48731300107446895,0.027021476339966963
near,2018-01-04,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.11352520527685912,0.7752212696645365,0.6623366079402452,0.03233592769903632
near,2018-01-04,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.45710857315003117,0.8573914412544441,0.5126605504587156,0.025918662523860745
near,2018-01-04,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.031188589203439324,0.714629196612485,0.7334207077326342,0.03757993973660345
near,2018-01-04,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.4094294158970386,0.8075799434707778,0.5753312945973497,0.0316788455780319
near,2018-01-04,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.06266286248363168,0.7011900631131912,0.7243231147907809,0.03927803354985673
near,2018-01-04,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.28956386377149484,0.7556967061461195,0.7037662964751328,0.036322418543128246
near,2018-01-04,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.4952824024031741,0.8694810143306455,0.49165971643035855,0.0247248815883611
near,2018-01-04,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.10018979495107569,0.7245487117441072,0.7033189422558014,0.03571976768970686
near,2018-01-04,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.034190780498558386,0.7198579556369324,0.6911987095473334,0.037095925081202547
near,2018-01-04,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.3241243195392127,0.775937408760627,0.5967362182349598,0.03437767675909281
near,2018-01-04,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.1666314736022816,0.7686388318341338,0.662030186445694,0.03337979279127881
near,2018-01-05,2018-01-06,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.7674669791952792,0.9211768988532506,0.38420773714891365,0.02034992253219001
near,2018-01-05,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,-0.1180103273720388,0.6723322321913774,0.7707791081034183,0.04021977090577567
near,2018-01-05,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.6354948127817733,0.888611128416927,0.4,0.02363375556599116
near,2018-01-05,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.32329476514899536,0.7752337040891923,0.6352941176470588,0.03418457372984575
near,2018-01-05,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.5345383222320059,0.8337162110623946,0.5869281045751633,0.030000759432387697
near,2018-01-05,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.34841474825285274,0.7685185185185185,0.6255380200860832,0.03533964421566399
near,2018-01-05,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.48797556042179674,0.8070750084448463,0.6424148606811145,0.032876014016514604
near,2018-01-05,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.6563437830560995,0.8957505054541893,0.4607843137254902,0.022835148198581182
near,2018-01-05,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.1201152679120032,0.7439352593733469,0.6617647058823529,0.03551808026026823
near,2018-01-05,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.09672743874106533,0.7038126529760862,0.6882137470372764,0.03911818884762167
near,2018-01-05,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.5410579487193251,0.8326759311696277,0.5360055526635432,0.030284464195100017
near,2018-01-05,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.31684560007902796,0.7839740704546188,0.6672991777356103,0.03313352198298563
near,2018-01-06,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekend,True,0.0016914419763713478,0.6990723025078351,0.7318823248026787,0.03881451183368508
near,2018-01-06,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.6012426176652179,0.8745099864267267,0.46918918918918917,0.025270845705470495
near,2018-01-06,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.33384232215861664,0.7736915026195063,0.6455598455598456,0.034500117412191694
near,2018-01-06,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.5985193145668727,0.8538860543306948,0.4930930930930931,0.028255635960744693
near,2018-01-06,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.12454533062462225,0.6831010428025931,0.7701604043067457,0.04154598273803899
near,2018-01-06,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.4219805955815374,0.7791041409139807,0.7280701754385964,0.035300342883840916
near,2018-01-06,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,0.743182639814489,0.918413110938167,0.4168714168714168,0.02042145942828201
near,2018-01-06,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,-0.12580065473885493,0.6647547557936826,0.7906730259671436,0.04088315084559813
near,2018-01-06,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.3114449426397494,0.7689244714265976,0.6383526383526383,0.03475736602358955
near,2018-01-06,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.5844245302968752,0.8458223623242798,0.5394243801323447,0.02919917485877504
near,2018-01-06,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.08593173813162744,0.7040309731531796,0.7925021795989537,0.039017989297097926
near,2018-01-07,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,-0.14215533471877242,0.699946334915884,0.7582300884955753,0.03759616241318389
near,2018-01-07,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,-0.07051945948565028,0.684836440781729,0.8089338390223346,0.03948757683755091
near,2018-01-07,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.2702943532894393,0.7642980260675618,0.696165191740413,0.03499416585364852
near,2018-01-07,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekend,weekday,False,0.03945445836259617,0.6938115551454127,0.7578243039067558,0.039757893222761666
near,2018-01-07,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.01809013583768134,0.6676832919479034,0.8623660922217047,0.04220532231729375
near,2018-01-07,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,0.05301782075785564,0.7549539950001471,0.6055242692410834,0.03388194593110878
near,2018-01-07,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekend,True,0.28334442411664573,0.8203955098085466,0.530322748568454,0.02884813217155917
near,2018-01-07,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,0.4416813773208234,0.8366352583634955,0.5381697948069629,0.028376573424398765
near,2018-01-07,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,-0.09249194574966738,0.6444199708092542,0.831858407079646,0.0431274086053494
near,2018-01-07,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekend,weekday,False,-0.09333404164598899,0.6966520077607422,0.7051099057950329,0.038216503805033296
near,2018-01-08,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.15619966579888506,0.7438909157398576,0.6828571428571428,0.03578986711427475
near,2018-01-08,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.3796789796271197,0.7941568055994263,0.6266666666666667,0.032860848907879756
near,2018-01-08,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.4145589703069232,0.8061558998651162,0.6570731707317073,0.031864525842049
near,2018-01-08,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.35967746958396246,0.7743571717928868,0.7210526315789474,0.03505897945787763
near,2018-01-08,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.5523367927732498,0.8801668095738201,0.43212121212121213,0.023837206784842396
near,2018-01-08,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.11930498603492734,0.7094990803653913,0.6711764705882353,0.03691791605645634
near,2018-01-08,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,-0.17542988993357617,0.6492301080076068,0.8184615384615385,0.041715637607061117
near,2018-01-08,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.39931982300826774,0.7958044328254871,0.6205309734513274,0.03296419591522248
near,2018-01-08,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.36427172064043656,0.8178543265480628,0.5638709677419355,0.029783587562660592
near,2018-01-09,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.6486625781093294,0.8738657562963091,0.4571428571428571,0.026162402783229878
near,2018-01-09,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.28990415479653014,0.7470978090373067,0.743321718931475,0.036961104182285376
near,2018-01-09,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.30174226936458654,0.7375382147019742,0.799749373433584,0.0383145406101788
near,2018-01-09,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.22304898106568596,0.7667768806762632,0.6662337662337662,0.0340864423652472
near,2018-01-09,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.1699918511709191,0.757177197023463,0.7176470588235293,0.034630202745680655
near,2018-01-09,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.2401221170764354,0.7499631939101598,0.6783882783882784,0.03597273505954254
near,2018-01-09,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.5367435018154368,0.8307035705616617,0.6024441635061104,0.030479863974132538
near,2018-01-09,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.35594594878488733,0.7955358042777487,0.6059907834101382,0.0322660030950536
near,2018-01-10,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.2536425523903927,0.7175012240658183,0.7571815718157181,0.03972770942084069
near,2018-01-10,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.5080334972773695,0.8046225845617314,0.6426900584795322,0.033561363089020996
near,2018-01-10,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.41430915598960943,0.8069554769311588,0.5888888888888888,0.03178977674963959
near,2018-01-10,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.22735114557085317,0.7529859753913277,0.7238562091503269,0.03576179890783794
near,2018-01-10,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.5334301317625653,0.8345315816348366,0.5428571428571429,0.029874675468974994
near,2018-01-10,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.6209559032798662,0.8537128499982302,0.5854473942969518,0.028762644682713837
near,2018-01-10,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.47390252119923293,0.8188053124754328,0.6422939068100358,0.031057490721969637
near,2018-01-11,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.585750022246203,0.8357882539375954,0.5879332477535302,0.03075170674182862
near,2018-01-11,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.20463047614097654,0.741621368202854,0.7110125646711012,0.03664834186788535
near,2018-01-11,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.2667652143027762,0.7660323462854265,0.6506456241032998,0.03477963760744195
near,2018-01-11,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.274494019081475,0.7444773840369266,0.7137496649691772,0.037051298884345704
near,2018-01-11,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.4554402431863249,0.7904445203064788,0.6039283401683574,0.0343945991378307
near,2018-01-11,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.37149666960030947,0.7850124467068761,0.6730920535011802,0.033765904327944816
near,2018-01-19,2018-01-20,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekend,False,0.23829344811322162,0.7360638132452572,0.7583732057416268,0.03778809198537379
near,2018-01-19,2018-01-21,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekend,False,0.15611084769326353,0.7145606300761875,0.7917956656346749,0.03913487256642046
near,2018-01-19,2018-01-22,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.45833066375391884,0.7974261732236787,0.6257952573742047,0.033626973518864636
near,2018-01-19,2018-01-23,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.3700075814680576,0.746296780789936,0.6863064741499767,0.0384111376346392
near,2018-01-19,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.3396258990015579,0.760407254484251,0.7164685908319185,0.03632050955762721
near,2018-01-20,2018-01-21,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekend,True,-0.29223243757469874,0.6697714458060599,0.8083778966131907,0.03925038048968012
near,2018-01-20,2018-01-22,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.19497046024587714,0.7621638702788274,0.6778221778221778,0.034290150782324946
near,2018-01-20,2018-01-23,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.3633476738697752,0.7859236832744092,0.6835612764816305,0.03368510961780002
near,2018-01-20,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.17192608009317292,0.7660289536618727,0.676930596285435,0.03366991596923548
near,2018-01-21,2018-01-22,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.05039584574956062,0.7271521888662608,0.7527472527472527,0.03655339301580928
near,2018-01-21,2018-01-23,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.40598159464353006,0.8028965419920909,0.6507027589796981,0.03226313507033543
near,2018-01-21,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekend,weekday,False,0.20951314121076647,0.782657029913997,0.6000948766603416,0.03230134621026505
near,2018-01-22,2018-01-23,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.28310762130259326,0.741766473156417,0.6601186424195273,0.03750719723241774
near,2018-01-22,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,-0.01013591998017893,0.6840497148160186,0.7761432116270826,0.039964346387556526
near,2018-01-23,2018-01-24,post_recovery,post_recovery,post_recovery__post_recovery,weekday,weekday,True,0.35525481533033937,0.7740722013648107,0.7011133314302027,0.034870881087632345
outer,2018-01-01,2018-01-02,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.33830219892343416,0.7441603635729845,0.7277777777777777,0.03823020211703654
outer,2018-01-01,2018-01-03,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.4843052370758194,0.8067877918758461,0.5944444444444444,0.03303054998800789
outer,2018-01-01,2018-01-04,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.2815062191215874,0.529667026704737,1.0486997635933806,0.051196817749712895
outer,2018-01-01,2018-01-05,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.6302120914538518,0.8568984838975655,0.552046783625731,0.028640546156571262
outer,2018-01-01,2018-01-06,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.3838222184377743,0.7398822397069564,0.6666666666666667,0.039544734266782636
outer,2018-01-01,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.3854209685751518,0.747737941334186,0.6861111111111111,0.03858595636765512
outer,2018-01-01,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.3127793770679348,0.6951852194363441,0.7707602339181285,0.04361955074881265
outer,2018-01-01,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.15159082967756124,0.5734623443633284,0.8888888888888888,0.04885520725286266
outer,2018-01-01,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.20224246447273403,0.46535449911159166,1.0825396825396825,0.05783222476742831
outer,2018-01-01,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.5007631696283741,0.8012092993002111,0.7079365079365079,0.03395833961282705
outer,2018-01-01,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.2866725653398086,0.6984194633393257,0.734959349593496,0.042602051251638774
outer,2018-01-01,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.05926710501294042,0.65153919986906,0.8786324786324786,0.044175164960738374
outer,2018-01-01,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.28545669012774216,0.7150163090081589,0.7849462365591398,0.04066731699934543
outer,2018-01-01,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.4120323468819383,0.7663876370145867,0.7625,0.036786442451683596
outer,2018-01-01,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.2792917264652744,0.7186954835898702,0.6962962962962963,0.04017565455622958
outer,2018-01-01,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.5069323320700223,0.7934228356030575,0.607751937984496,0.03515003457488157
outer,2018-01-02,2018-01-03,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.11029436104106956,0.7269367286834795,0.7222222222222222,0.03701894812898027
outer,2018-01-02,2018-01-04,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.31122672193235323,0.7839029383755961,0.6377068557919622,0.033080322195554415
outer,2018-01-02,2018-01-05,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.3821966174793542,0.8052442584452645,0.6023391812865497,0.03143628997684331
outer,2018-01-02,2018-01-06,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.6215867088423029,0.857475792815596,0.5333333333333334,0.02824832927795704
outer,2018-01-02,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.514109109139907,0.8254323648532838,0.5694444444444444,0.03079660809178257
outer,2018-01-02,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.6053963174692056,0.8395234054377576,0.5526315789473684,0.03081828923033633
outer,2018-01-02,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.5456789083830862,0.8561819811384964,0.4555555555555556,0.0270387810193497
outer,2018-01-02,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.09289038713499517,0.6403043401642113,0.9166666666666667,0.04580354743453801
outer,2018-01-02,2018-01-11,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.48300330053383045,0.8234091224093779,0.5992063492063491,0.030523758622260123
outer,2018-01-02,2018-01-19,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.013881415536980232,0.6334615638690484,0.8800813008130082,0.045136161195551
outer,2018-01-02,2018-01-20,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,0.6170207879760043,0.8793772218647762,0.4341880341880342,0.024736001695341077
outer,2018-01-02,2018-01-21,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekend,False,-0.020495489993948953,0.648514786702222,0.8906810035842293,0.0431631314224606
outer,2018-01-02,2018-01-22,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.0603225829699998,0.6791024401543573,0.8333333333333333,0.04114497869873481
outer,2018-01-02,2018-01-23,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.49143609346716083,0.8298785168246077,0.5462962962962963,0.029794343481956517
outer,2018-01-02,2018-01-24,pre_outage,post_recovery,post_recovery__pre_outage,weekday,weekday,True,0.4311907540780351,0.7899563328133637,0.5981912144702842,0.03408107455800126
outer,2018-01-03,2018-01-04,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.025990103986072627,0.7019317735021912,0.7402482269503546,0.03819673070696014
outer,2018-01-03,2018-01-05,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.4787504959281433,0.8476952849212688,0.5350877192982456,0.027337251120218547
outer,2018-01-03,2018-01-06,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.5084848472283577,0.8235394981923919,0.5805555555555555,0.03110563361172428
outer,2018-01-03,2018-01-07,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekend,False,0.29319773580418684,0.7608131086536779,0.6666666666666667,0.03557969015958194
outer,2018-01-03,2018-01-08,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.5744976299723662,0.8319028880805401,0.5789473684210527,0.0313524278071718
outer,2018-01-03,2018-01-09,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,-0.26805220557026416,0.6282679458773527,0.8805555555555555,0.042738904294906975
outer,2018-01-03,2018-01-10,pre_outage,pre_outage,pre_outage__pre_outage,weekday,weekday,True,0.09308574042571369,0.6579971116995689,0.8630952380952381,0.04420252416411549
