evaluation_id,evaluation_type,training_policy,method,selected_alpha,train_start,train_end,valid_start,valid_end,n_valid_days,n_rows,sse_float,sse_rounded,mse_rounded,mae_rounded,mean_bias_rounded,actual_total,predicted_total_rounded,core_sse_rounded,near_sse_rounded,outer_sse_rounded
fold_02,rolling_7d,all,decomp_poisson_calendar_vessel_mean,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3154.63758244531,3221.0,6.390873015873016,1.9384920634920635,1.0972222222222223,1080.0,1633.0,2073.0,841.0,307.0
fold_02,rolling_7d,all,decomp_ridge_calendar_daytype,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3455.3054526976616,3474.0,6.892857142857143,2.007936507936508,1.1944444444444444,1080.0,1682.0,2262.0,922.0,290.0
fold_02,rolling_7d,all,decomp_ridge_calendar_mean,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3444.2152558434714,3459.0,6.863095238095238,2.005952380952381,1.1884920634920635,1080.0,1679.0,2211.0,952.0,296.0
fold_02,rolling_7d,all,decomp_ridge_calendar_vessel_daytype,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,2928.6211657506915,2969.0,5.890873015873016,1.8591269841269842,0.8908730158730159,1080.0,1529.0,1907.0,754.0,308.0
fold_02,rolling_7d,all,decomp_ridge_calendar_vessel_mean,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,2919.0379736559125,2967.0,5.886904761904762,1.8392857142857142,0.8869047619047619,1080.0,1527.0,1915.0,744.0,308.0
fold_02,rolling_7d,all,hour_mean,,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,6156.024793388429,6158.0,12.218253968253968,2.7063492063492065,2.2738095238095237,1080.0,2226.0,4153.0,1606.0,399.0
fold_02,rolling_7d,all,poisson_direct_calendar,0.01,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3440.655992180459,3481.0,6.906746031746032,2.0376984126984126,1.2638888888888888,1080.0,1717.0,2206.0,936.0,339.0
fold_02,rolling_7d,all,poisson_direct_calendar_vessel,0.01,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3133.7516983854503,3182.0,6.313492063492063,1.9365079365079365,1.0674603174603174,1080.0,1618.0,2065.0,809.0,308.0
fold_02,rolling_7d,all,ridge_direct_calendar,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3527.0744179520734,3527.0,6.998015873015873,1.9662698412698412,1.1805555555555556,1080.0,1675.0,2249.0,971.0,307.0
fold_02,rolling_7d,all,ridge_direct_calendar_vessel,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3133.026686243107,3197.0,6.343253968253968,1.8591269841269842,0.8908730158730159,1080.0,1529.0,2069.0,822.0,306.0
fold_02,rolling_7d,exclude_outage_severe,decomp_ewm7_daytype_shrunk,,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,5808.154945132355,5770.0,11.448412698412698,2.6031746031746033,2.134920634920635,1080.0,2156.0,3918.0,1482.0,370.0
fold_02,rolling_7d,exclude_outage_severe,decomp_mean_daytype_shrunk,,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,6230.077160532519,6381.0,12.660714285714286,2.744047619047619,2.3035714285714284,1080.0,2241.0,4280.0,1731.0,370.0
fold_02,rolling_7d,exclude_outage_severe,decomp_mean_mean,,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,6195.818575965255,6255.0,12.410714285714286,2.7162698412698414,2.2876984126984126,1080.0,2233.0,4207.0,1655.0,393.0
fold_02,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_daytype,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3595.9869373302317,3626.0,7.194444444444445,2.0674603174603177,1.3174603174603174,1080.0,1744.0,2318.0,1004.0,304.0
fold_02,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_mean,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3583.719583466055,3574.0,7.091269841269841,2.0555555555555554,1.3015873015873016,1080.0,1736.0,2235.0,1032.0,307.0
fold_02,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_daytype,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3166.025283112409,3218.0,6.384920634920635,1.9444444444444444,1.0992063492063493,1080.0,1634.0,2065.0,850.0,303.0
fold_02,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_mean,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3154.63758244531,3221.0,6.390873015873016,1.9384920634920635,1.0972222222222223,1080.0,1633.0,2073.0,841.0,307.0
fold_02,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_daytype,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3455.3054526976616,3474.0,6.892857142857143,2.007936507936508,1.1944444444444444,1080.0,1682.0,2262.0,922.0,290.0
fold_02,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_mean,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3444.2152558434714,3459.0,6.863095238095238,2.005952380952381,1.1884920634920635,1080.0,1679.0,2211.0,952.0,296.0
fold_02,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_daytype,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,2928.6211657506915,2969.0,5.890873015873016,1.8591269841269842,0.8908730158730159,1080.0,1529.0,1907.0,754.0,308.0
fold_02,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_mean,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,2919.0379736559125,2967.0,5.886904761904762,1.8392857142857142,0.8869047619047619,1080.0,1527.0,1915.0,744.0,308.0
fold_02,rolling_7d,exclude_outage_severe,hour_mean,,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,6156.024793388429,6158.0,12.218253968253968,2.7063492063492065,2.2738095238095237,1080.0,2226.0,4153.0,1606.0,399.0
fold_02,rolling_7d,exclude_outage_severe,poisson_direct_calendar,0.01,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3440.655992180459,3481.0,6.906746031746032,2.0376984126984126,1.2638888888888888,1080.0,1717.0,2206.0,936.0,339.0
fold_02,rolling_7d,exclude_outage_severe,poisson_direct_calendar_vessel,0.01,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3133.7516983854503,3182.0,6.313492063492063,1.9365079365079365,1.0674603174603174,1080.0,1618.0,2065.0,809.0,308.0
fold_02,rolling_7d,exclude_outage_severe,ridge_direct_calendar,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3527.0744179520734,3527.0,6.998015873015873,1.9662698412698412,1.1805555555555556,1080.0,1675.0,2249.0,971.0,307.0
fold_02,rolling_7d,exclude_outage_severe,ridge_direct_calendar_vessel,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3133.026686243107,3197.0,6.343253968253968,1.8591269841269842,0.8908730158730159,1080.0,1529.0,2069.0,822.0,306.0
fold_02,rolling_7d,quality_weighted,decomp_ewm7_daytype_shrunk,,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,5808.154945132355,5770.0,11.448412698412698,2.6031746031746033,2.134920634920635,1080.0,2156.0,3918.0,1482.0,370.0
fold_02,rolling_7d,quality_weighted,decomp_mean_daytype_shrunk,,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,6230.077160532519,6381.0,12.660714285714286,2.744047619047619,2.3035714285714284,1080.0,2241.0,4280.0,1731.0,370.0
fold_02,rolling_7d,quality_weighted,decomp_mean_mean,,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,6195.818575965255,6255.0,12.410714285714286,2.7162698412698414,2.2876984126984126,1080.0,2233.0,4207.0,1655.0,393.0
fold_02,rolling_7d,quality_weighted,decomp_poisson_calendar_daytype,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3595.9869373302317,3626.0,7.194444444444445,2.0674603174603177,1.3174603174603174,1080.0,1744.0,2318.0,1004.0,304.0
fold_02,rolling_7d,quality_weighted,decomp_poisson_calendar_mean,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3583.719583466055,3574.0,7.091269841269841,2.0555555555555554,1.3015873015873016,1080.0,1736.0,2235.0,1032.0,307.0
fold_02,rolling_7d,quality_weighted,decomp_poisson_calendar_vessel_daytype,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3166.025283112409,3218.0,6.384920634920635,1.9444444444444444,1.0992063492063493,1080.0,1634.0,2065.0,850.0,303.0
fold_02,rolling_7d,quality_weighted,decomp_poisson_calendar_vessel_mean,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3154.63758244531,3221.0,6.390873015873016,1.9384920634920635,1.0972222222222223,1080.0,1633.0,2073.0,841.0,307.0
fold_02,rolling_7d,quality_weighted,decomp_ridge_calendar_daytype,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3455.3054526976616,3474.0,6.892857142857143,2.007936507936508,1.1944444444444444,1080.0,1682.0,2262.0,922.0,290.0
fold_02,rolling_7d,quality_weighted,decomp_ridge_calendar_mean,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3444.2152558434714,3459.0,6.863095238095238,2.005952380952381,1.1884920634920635,1080.0,1679.0,2211.0,952.0,296.0
fold_02,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_daytype,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,2928.6211657506915,2969.0,5.890873015873016,1.8591269841269842,0.8908730158730159,1080.0,1529.0,1907.0,754.0,308.0
fold_02,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_mean,0.1,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,2919.0379736559125,2967.0,5.886904761904762,1.8392857142857142,0.8869047619047619,1080.0,1527.0,1915.0,744.0,308.0
fold_02,rolling_7d,quality_weighted,hour_mean,,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,6156.024793388429,6158.0,12.218253968253968,2.7063492063492065,2.2738095238095237,1080.0,2226.0,4153.0,1606.0,399.0
fold_02,rolling_7d,quality_weighted,poisson_direct_calendar,0.01,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3440.655992180459,3481.0,6.906746031746032,2.0376984126984126,1.2638888888888888,1080.0,1717.0,2206.0,936.0,339.0
fold_02,rolling_7d,quality_weighted,poisson_direct_calendar_vessel,0.01,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3133.7516983854503,3182.0,6.313492063492063,1.9365079365079365,1.0674603174603174,1080.0,1618.0,2065.0,809.0,308.0
fold_02,rolling_7d,quality_weighted,ridge_direct_calendar,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3527.0744179520734,3527.0,6.998015873015873,1.9662698412698412,1.1805555555555556,1080.0,1675.0,2249.0,971.0,307.0
fold_02,rolling_7d,quality_weighted,ridge_direct_calendar_vessel,1.0,2018-01-01,2018-01-11,2018-01-12,2018-01-18,7,504,3133.026686243107,3197.0,6.343253968253968,1.8591269841269842,0.8908730158730159,1080.0,1529.0,2069.0,822.0,306.0
fold_03,rolling_7d,all,decomp_ewm7_daytype_shrunk,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5269.0748353355175,5239.0,10.39484126984127,2.4503968253968256,1.9384920634920635,1096.0,2073.0,3594.0,1309.0,336.0
fold_03,rolling_7d,all,decomp_mean_daytype_shrunk,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5783.343055736785,5804.0,11.515873015873016,2.5833333333333335,2.1468253968253967,1096.0,2178.0,3959.0,1454.0,391.0
fold_03,rolling_7d,all,decomp_mean_mean,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5792.564145164648,5940.0,11.785714285714286,2.642857142857143,2.1865079365079363,1096.0,2198.0,3983.0,1581.0,376.0
fold_03,rolling_7d,all,decomp_poisson_calendar_daytype,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3383.2453344580754,3400.0,6.746031746031746,2.003968253968254,1.0277777777777777,1096.0,1614.0,2237.0,847.0,316.0
fold_03,rolling_7d,all,decomp_poisson_calendar_mean,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3400.685995794267,3412.0,6.76984126984127,1.9841269841269842,1.0238095238095237,1096.0,1612.0,2244.0,844.0,324.0
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_daytype,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3059.570644694203,3069.0,6.089285714285714,1.8908730158730158,0.8313492063492064,1096.0,1515.0,2005.0,743.0,321.0
fold_03,rolling_7d,all,decomp_poisson_calendar_vessel_mean,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3077.270706136343,3170.0,6.2896825396825395,1.9087301587301588,0.8492063492063492,1096.0,1524.0,2076.0,769.0,325.0
fold_03,rolling_7d,all,decomp_ridge_calendar_daytype,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3323.8639452182556,3340.0,6.626984126984127,1.9484126984126984,0.8571428571428571,1096.0,1528.0,2219.0,826.0,295.0
fold_03,rolling_7d,all,decomp_ridge_calendar_mean,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3341.361067642033,3377.0,6.700396825396825,1.9503968253968254,0.8670634920634921,1096.0,1533.0,2236.0,841.0,300.0
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_daytype,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,2948.111716071252,3008.0,5.968253968253968,1.8373015873015872,0.5674603174603174,1096.0,1382.0,1987.0,710.0,311.0
fold_03,rolling_7d,all,decomp_ridge_calendar_vessel_mean,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,2966.29072934633,2981.0,5.9146825396825395,1.8075396825396826,0.5615079365079365,1096.0,1379.0,1956.0,716.0,309.0
fold_03,rolling_7d,all,hour_mean,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5767.319444444444,5990.0,11.884920634920634,2.6666666666666665,2.2142857142857144,1096.0,2212.0,4034.0,1540.0,416.0
fold_03,rolling_7d,all,poisson_direct_calendar,0.01,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3305.7432317190737,3339.0,6.625,2.001984126984127,1.0178571428571428,1096.0,1609.0,2171.0,813.0,355.0
fold_03,rolling_7d,all,poisson_direct_calendar_vessel,0.01,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3094.9150728490195,3140.0,6.23015873015873,1.9126984126984128,0.7817460317460317,1096.0,1490.0,2092.0,739.0,309.0
fold_03,rolling_7d,all,ridge_direct_calendar,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3371.826559322023,3481.0,6.906746031746032,1.9464285714285714,0.8472222222222222,1096.0,1523.0,2305.0,843.0,333.0
fold_03,rolling_7d,all,ridge_direct_calendar_vessel,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3088.0104961240004,3148.0,6.246031746031746,1.8253968253968254,0.5396825396825397,1096.0,1368.0,2097.0,729.0,322.0
fold_03,rolling_7d,exclude_outage_severe,decomp_ewm7_daytype_shrunk,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5269.0748353355175,5239.0,10.39484126984127,2.4503968253968256,1.9384920634920635,1096.0,2073.0,3594.0,1309.0,336.0
fold_03,rolling_7d,exclude_outage_severe,decomp_mean_daytype_shrunk,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5783.343055736785,5804.0,11.515873015873016,2.5833333333333335,2.1468253968253967,1096.0,2178.0,3959.0,1454.0,391.0
fold_03,rolling_7d,exclude_outage_severe,decomp_mean_mean,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5792.564145164648,5940.0,11.785714285714286,2.642857142857143,2.1865079365079363,1096.0,2198.0,3983.0,1581.0,376.0
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_daytype,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3383.2453344580754,3400.0,6.746031746031746,2.003968253968254,1.0277777777777777,1096.0,1614.0,2237.0,847.0,316.0
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_mean,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3400.685995794267,3412.0,6.76984126984127,1.9841269841269842,1.0238095238095237,1096.0,1612.0,2244.0,844.0,324.0
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_daytype,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3059.570644694203,3069.0,6.089285714285714,1.8908730158730158,0.8313492063492064,1096.0,1515.0,2005.0,743.0,321.0
fold_03,rolling_7d,exclude_outage_severe,decomp_poisson_calendar_vessel_mean,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3077.270706136343,3170.0,6.2896825396825395,1.9087301587301588,0.8492063492063492,1096.0,1524.0,2076.0,769.0,325.0
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_daytype,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3323.8639452182556,3340.0,6.626984126984127,1.9484126984126984,0.8571428571428571,1096.0,1528.0,2219.0,826.0,295.0
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_mean,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3341.361067642033,3377.0,6.700396825396825,1.9503968253968254,0.8670634920634921,1096.0,1533.0,2236.0,841.0,300.0
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_daytype,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,2948.111716071252,3008.0,5.968253968253968,1.8373015873015872,0.5674603174603174,1096.0,1382.0,1987.0,710.0,311.0
fold_03,rolling_7d,exclude_outage_severe,decomp_ridge_calendar_vessel_mean,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,2966.29072934633,2981.0,5.9146825396825395,1.8075396825396826,0.5615079365079365,1096.0,1379.0,1956.0,716.0,309.0
fold_03,rolling_7d,exclude_outage_severe,hour_mean,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5767.319444444444,5990.0,11.884920634920634,2.6666666666666665,2.2142857142857144,1096.0,2212.0,4034.0,1540.0,416.0
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar,0.01,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3305.7432317190737,3339.0,6.625,2.001984126984127,1.0178571428571428,1096.0,1609.0,2171.0,813.0,355.0
fold_03,rolling_7d,exclude_outage_severe,poisson_direct_calendar_vessel,0.01,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3094.9150728490195,3140.0,6.23015873015873,1.9126984126984128,0.7817460317460317,1096.0,1490.0,2092.0,739.0,309.0
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3371.826559322023,3481.0,6.906746031746032,1.9464285714285714,0.8472222222222222,1096.0,1523.0,2305.0,843.0,333.0
fold_03,rolling_7d,exclude_outage_severe,ridge_direct_calendar_vessel,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3088.0104961240004,3148.0,6.246031746031746,1.8253968253968254,0.5396825396825397,1096.0,1368.0,2097.0,729.0,322.0
fold_03,rolling_7d,quality_weighted,decomp_ewm7_daytype_shrunk,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5436.299458874928,5358.0,10.630952380952381,2.484126984126984,2.011904761904762,1096.0,2110.0,3627.0,1369.0,362.0
fold_03,rolling_7d,quality_weighted,decomp_mean_daytype_shrunk,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5908.754344033534,6039.0,11.982142857142858,2.6448412698412698,2.2083333333333335,1096.0,2209.0,4121.0,1529.0,389.0
fold_03,rolling_7d,quality_weighted,decomp_mean_mean,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5917.712784634697,5960.0,11.825396825396826,2.634920634920635,2.1865079365079363,1096.0,2198.0,4014.0,1583.0,363.0
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_daytype,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3435.063215710325,3458.0,6.861111111111111,2.011904761904762,1.0952380952380953,1096.0,1648.0,2274.0,873.0,311.0
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_mean,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3453.188563326251,3464.0,6.873015873015873,2.0,1.0992063492063493,1096.0,1650.0,2244.0,899.0,321.0
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_vessel_daytype,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3077.019766640131,3092.0,6.134920634920635,1.9047619047619047,0.873015873015873,1096.0,1536.0,2021.0,757.0,314.0
fold_03,rolling_7d,quality_weighted,decomp_poisson_calendar_vessel_mean,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3095.5938567848225,3163.0,6.275793650793651,1.9027777777777777,0.8869047619047619,1096.0,1543.0,2082.0,761.0,320.0
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_daytype,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3356.2306330052534,3421.0,6.787698412698413,1.9821428571428572,0.9503968253968254,1096.0,1575.0,2278.0,850.0,293.0
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_mean,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3374.4623389302233,3418.0,6.781746031746032,1.9722222222222223,0.9325396825396826,1096.0,1566.0,2255.0,858.0,305.0
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_daytype,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,2939.6714559298925,3019.0,5.990079365079365,1.8472222222222223,0.628968253968254,1096.0,1413.0,1974.0,737.0,308.0
fold_03,rolling_7d,quality_weighted,decomp_ridge_calendar_vessel_mean,0.1,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,2958.7789901571737,2979.0,5.910714285714286,1.8273809523809523,0.621031746031746,1096.0,1409.0,1924.0,743.0,312.0
fold_03,rolling_7d,quality_weighted,hour_mean,,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,5899.196597353497,5961.0,11.827380952380953,2.6607142857142856,2.2281746031746033,1096.0,2219.0,3976.0,1569.0,416.0
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar,0.01,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3356.092119957125,3385.0,6.716269841269841,2.013888888888889,1.0654761904761905,1096.0,1633.0,2191.0,835.0,359.0
fold_03,rolling_7d,quality_weighted,poisson_direct_calendar_vessel,0.01,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3111.1552812560285,3169.0,6.287698412698413,1.9186507936507937,0.8472222222222222,1096.0,1523.0,2103.0,759.0,307.0
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3418.1409690637092,3475.0,6.89484126984127,1.9345238095238095,0.9186507936507936,1096.0,1559.0,2293.0,869.0,313.0
fold_03,rolling_7d,quality_weighted,ridge_direct_calendar_vessel,1.0,2018-01-01,2018-01-12,2018-01-13,2018-01-19,7,504,3101.380595824661,3171.0,6.291666666666667,1.8392857142857142,0.6011904761904762,1096.0,1399.0,2095.0,752.0,324.0
fold_04,rolling_7d,all,decomp_ewm7_daytype_shrunk,,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,4772.8507116566125,4808.0,9.53968253968254,2.369047619047619,1.3015873015873016,1323.0,1979.0,3154.0,1271.0,383.0
fold_04,rolling_7d,all,decomp_mean_daytype_shrunk,,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,5308.831641468782,5274.0,10.464285714285714,2.488095238095238,1.5277777777777777,1323.0,2093.0,3432.0,1417.0,425.0
fold_04,rolling_7d,all,decomp_mean_mean,,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,5285.240108244208,5224.0,10.365079365079366,2.4801587301587302,1.4722222222222223,1323.0,2065.0,3408.0,1397.0,419.0
fold_04,rolling_7d,all,decomp_poisson_calendar_daytype,1.0,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,4019.4518972563815,4134.0,8.202380952380953,2.0833333333333335,0.14285714285714285,1323.0,1395.0,2663.0,1084.0,387.0
fold_04,rolling_7d,all,decomp_poisson_calendar_mean,1.0,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,4020.4992689809833,4072.0,8.079365079365079,2.0555555555555554,0.13095238095238096,1323.0,1389.0,2589.0,1097.0,386.0
fold_04,rolling_7d,all,decomp_poisson_calendar_vessel_daytype,0.0001,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,3963.6119257930895,4023.0,7.982142857142857,1.998015873015873,-0.24404761904761904,1323.0,1200.0,2592.0,1052.0,379.0
fold_04,rolling_7d,all,decomp_poisson_calendar_vessel_mean,0.0001,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,3967.5040051002106,4019.0,7.974206349206349,1.9702380952380953,-0.23214285714285715,1323.0,1206.0,2584.0,1057.0,378.0
fold_04,rolling_7d,all,decomp_ridge_calendar_daytype,0.1,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,4350.377261305091,4374.0,8.678571428571429,2.0515873015873014,-0.19444444444444445,1323.0,1225.0,2847.0,1154.0,373.0
fold_04,rolling_7d,all,decomp_ridge_calendar_mean,0.1,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,4353.367107520021,4458.0,8.845238095238095,2.0714285714285716,-0.17857142857142858,1323.0,1233.0,2874.0,1187.0,397.0
fold_04,rolling_7d,all,decomp_ridge_calendar_vessel_daytype,0.1,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,4678.592575290208,4691.0,9.307539682539682,2.0654761904761907,-0.6726190476190477,1323.0,984.0,3108.0,1202.0,381.0
fold_04,rolling_7d,all,decomp_ridge_calendar_vessel_mean,0.1,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,4687.301143569928,4704.0,9.333333333333334,2.0555555555555554,-0.6706349206349206,1323.0,985.0,3131.0,1186.0,387.0
fold_04,rolling_7d,all,hour_mean,,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,5250.674556213018,5325.0,10.56547619047619,2.501984126984127,1.5138888888888888,1323.0,2086.0,3525.0,1391.0,409.0
fold_04,rolling_7d,all,poisson_direct_calendar,0.01,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,4069.981721208622,4132.0,8.198412698412698,2.0873015873015874,0.09523809523809523,1323.0,1371.0,2617.0,1083.0,432.0
fold_04,rolling_7d,all,poisson_direct_calendar_vessel,0.0001,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,3963.276067551623,4024.0,7.984126984126984,1.9761904761904763,-0.23809523809523808,1323.0,1203.0,2611.0,1030.0,383.0
fold_04,rolling_7d,all,ridge_direct_calendar,1.0,2018-01-01,2018-01-13,2018-01-14,2018-01-20,7,504,4213.224837113135,4228.0,8.38888888888889,2.0476190476190474,-0.17857142857142858,1323.0,1233.0,2702.0,1131.0,395.0
