fold_id,training_policy,method,component_type,component,n_rows,sse_float,sse_rounded,mae_rounded,mean_bias_rounded
fold_05,quality_weighted,recent_14d_hour,region,core,168,3383.298676748582,3361.0,3.7916666666666665,1.9583333333333333
fold_05,quality_weighted,recent_14d_hour,region,near,168,1554.3724007561436,1580.0,2.5238095238095237,1.25
fold_05,quality_weighted,recent_14d_hour,region,outer,168,471.65595463138,493.0,1.3630952380952381,0.3630952380952381
fold_05,quality_weighted,recent_14d_hour,validation_quality,normal,216,2086.2022684310023,2081.0,2.3935185185185186,-0.47685185185185186
fold_05,quality_weighted,recent_14d_hour,validation_quality,severe,144,1564.5841209829869,1567.0,2.5902777777777777,2.3819444444444446
fold_05,quality_weighted,recent_14d_hour,validation_quality,outage,144,1758.5406427221171,1786.0,2.7777777777777777,2.5
fold_05,quality_weighted,mixed_075_hour_dow,region,core,168,3430.156079342575,3396.0,3.7738095238095237,1.9642857142857142
fold_05,quality_weighted,mixed_075_hour_dow,region,near,168,1508.5670388311278,1537.0,2.4345238095238093,1.1964285714285714
fold_05,quality_weighted,mixed_075_hour_dow,region,outer,168,459.21747991493385,484.0,1.3452380952380953,0.34523809523809523
fold_05,quality_weighted,mixed_075_hour_dow,validation_quality,normal,216,1994.941070678429,1997.0,2.3287037037037037,-0.47685185185185186
fold_05,quality_weighted,mixed_075_hour_dow,validation_quality,severe,144,1556.0371278355387,1573.0,2.5347222222222223,2.298611111111111
fold_05,quality_weighted,mixed_075_hour_dow,validation_quality,outage,144,1846.9623995746692,1847.0,2.7847222222222223,2.5069444444444446
fold_05,quality_weighted,hour_scale_p025,region,core,168,3195.6683533991218,3232.0,3.7142857142857144,1.7976190476190477
fold_05,quality_weighted,hour_scale_p025,region,near,168,1475.7046151825261,1498.0,2.4404761904761907,1.130952380952381
fold_05,quality_weighted,hour_scale_p025,region,outer,168,458.59565356594294,453.0,1.3035714285714286,0.2916666666666667
fold_05,quality_weighted,hour_scale_p025,validation_quality,normal,216,2080.9794937805086,2075.0,2.384259259259259,-0.5231481481481481
fold_05,quality_weighted,hour_scale_p025,validation_quality,severe,144,1405.052581522705,1421.0,2.4375,2.173611111111111
fold_05,quality_weighted,hour_scale_p025,validation_quality,outage,144,1643.9365468443773,1687.0,2.6875,2.3680555555555554
fold_05,quality_weighted,hour_scale_p05,region,core,168,3028.9325279678696,3063.0,3.625,1.6607142857142858
fold_05,quality_weighted,hour_scale_p05,region,near,168,1405.7197829152883,1383.0,2.3392857142857144,0.9702380952380952
fold_05,quality_weighted,hour_scale_p05,region,outer,168,447.14754614881167,447.0,1.2916666666666667,0.23214285714285715
fold_05,quality_weighted,hour_scale_p05,validation_quality,normal,216,2077.1985054618203,2098.0,2.4074074074074074,-0.5648148148148148
fold_05,quality_weighted,hour_scale_p05,validation_quality,severe,144,1264.496585550768,1265.0,2.298611111111111,1.9652777777777777
fold_05,quality_weighted,hour_scale_p05,validation_quality,outage,144,1540.1047660193813,1530.0,2.5555555555555554,2.2222222222222223
fold_06,all,global_mean,region,core,168,3390.240740740741,3396.0,3.869047619047619,0.6309523809523809
fold_06,all,global_mean,region,near,168,1577.6318518518517,1612.0,2.642857142857143,0.5476190476190477
fold_06,all,global_mean,region,outer,168,427.19500000000005,443.0,1.3035714285714286,0.31547619047619047
fold_06,all,global_mean,validation_quality,normal,288,3432.1703703703706,3387.0,2.6215277777777777,-0.5659722222222222
fold_06,all,global_mean,validation_quality,severe,144,1236.9962962962964,1307.0,2.5208333333333335,1.9791666666666667
fold_06,all,global_mean,validation_quality,outage,72,725.9009259259259,757.0,2.7083333333333335,1.7916666666666667
fold_06,all,hour_mean,region,core,168,2710.7555555555555,2745.0,3.375,0.6726190476190477
fold_06,all,hour_mean,region,near,168,1321.3333333333335,1336.0,2.2142857142857144,0.21428571428571427
fold_06,all,hour_mean,region,outer,168,454.32,451.0,1.2678571428571428,0.1488095238095238
fold_06,all,hour_mean,validation_quality,normal,288,2842.7955555555554,2867.0,2.3645833333333335,-0.71875
fold_06,all,hour_mean,validation_quality,severe,144,1095.7644444444445,1105.0,2.1597222222222223,1.8263888888888888
fold_06,all,hour_mean,validation_quality,outage,72,547.848888888889,560.0,2.2222222222222223,1.6388888888888888
fold_06,all,dow_hour_mean,region,core,168,4265.555555555556,4307.0,4.041666666666667,0.6369047619047619
fold_06,all,dow_hour_mean,region,near,168,1857.611111111111,1859.0,2.5654761904761907,0.375
fold_06,all,dow_hour_mean,region,outer,168,560.3055555555555,606.0,1.4642857142857142,0.09523809523809523
fold_06,all,dow_hour_mean,validation_quality,normal,288,3989.222222222222,4018.0,2.7222222222222223,-1.0972222222222223
fold_06,all,dow_hour_mean,validation_quality,severe,144,1717.25,1784.0,2.5277777777777777,2.236111111111111
fold_06,all,dow_hour_mean,validation_quality,outage,72,977.0,970.0,2.888888888888889,2.5
fold_06,all,recent_7d_hour,region,core,168,3044.4285714285706,3109.0,3.4107142857142856,-0.9940476190476191
fold_06,all,recent_7d_hour,region,near,168,1455.7142857142856,1489.0,2.267857142857143,-0.6607142857142857
fold_06,all,recent_7d_hour,region,outer,168,469.2857142857142,487.0,1.2678571428571428,-0.18452380952380953
fold_06,all,recent_7d_hour,validation_quality,normal,288,3819.5714285714284,3877.0,2.7118055555555554,-1.6770833333333333
fold_06,all,recent_7d_hour,validation_quality,severe,144,720.1428571428571,747.0,1.7430555555555556,0.8680555555555556
fold_06,all,recent_7d_hour,validation_quality,outage,72,429.7142857142857,461.0,1.875,0.6805555555555556
fold_06,all,recent_14d_hour,region,core,168,2698.3571428571427,2691.0,3.3392857142857144,0.5892857142857143
fold_06,all,recent_14d_hour,region,near,168,1319.2857142857142,1353.0,2.255952380952381,0.25595238095238093
fold_06,all,recent_14d_hour,region,outer,168,459.8571428571429,473.0,1.2797619047619047,0.06547619047619048
fold_06,all,recent_14d_hour,validation_quality,normal,288,2883.9795918367345,2875.0,2.3715277777777777,-0.7604166666666666
fold_06,all,recent_14d_hour,validation_quality,severe,144,1052.6326530612246,1083.0,2.1597222222222223,1.7847222222222223
fold_06,all,recent_14d_hour,validation_quality,outage,72,540.8877551020408,559.0,2.236111111111111,1.5972222222222223
fold_06,all,mixed_075_hour_dow,region,core,168,2955.1097222222224,3000.0,3.5,0.6071428571428571
fold_06,all,mixed_075_hour_dow,region,near,168,1389.3840277777776,1416.0,2.2738095238095237,0.3333333333333333
fold_06,all,mixed_075_hour_dow,region,outer,168,456.83243055555556,444.0,1.2619047619047619,0.09523809523809523
fold_06,all,mixed_075_hour_dow,validation_quality,normal,288,2990.1780555555556,2987.0,2.3784722222222223,-0.8298611111111112
fold_06,all,mixed_075_hour_dow,validation_quality,severe,144,1196.533125,1222.0,2.25,1.9166666666666667
fold_06,all,mixed_075_hour_dow,validation_quality,outage,72,614.615,651.0,2.4027777777777777,1.9027777777777777
fold_06,all,hour_scale_p025,region,core,168,2638.0553069351627,2662.0,3.3214285714285716,0.5833333333333334
fold_06,all,hour_scale_p025,region,near,168,1290.773458226847,1322.0,2.2023809523809526,0.16666666666666666
fold_06,all,hour_scale_p025,region,outer,168,448.0602828773802,431.0,1.244047619047619,0.08928571428571429
fold_06,all,hour_scale_p025,validation_quality,normal,288,2839.1841843986554,2826.0,2.3472222222222223,-0.7569444444444444
fold_06,all,hour_scale_p025,validation_quality,severe,144,999.4061416168732,1044.0,2.111111111111111,1.6944444444444444
fold_06,all,hour_scale_p025,validation_quality,outage,72,538.2987220238617,545.0,2.1805555555555554,1.5972222222222223
fold_06,all,hour_scale_p05,region,core,168,2574.092457988921,2565.0,3.244047619047619,0.4583333333333333
fold_06,all,hour_scale_p05,region,near,168,1263.8688369909241,1297.0,2.1845238095238093,0.13690476190476192
fold_06,all,hour_scale_p05,region,outer,168,442.56718062212366,431.0,1.244047619047619,0.02976190476190476
fold_06,all,hour_scale_p05,validation_quality,normal,288,2836.7120872382748,2826.0,2.3472222222222223,-0.7777777777777778
fold_06,all,hour_scale_p05,validation_quality,severe,144,914.7706577561584,916.0,1.9861111111111112,1.5
fold_06,all,hour_scale_p05,validation_quality,outage,72,529.0457306075355,551.0,2.2083333333333335,1.5694444444444444
fold_06,exclude_outage_severe,global_mean,region,core,168,3687.6270254629635,3776.0,4.166666666666667,1.630952380952381
fold_06,exclude_outage_severe,global_mean,region,near,168,1669.4325810185187,1612.0,2.642857142857143,0.5476190476190477
fold_06,exclude_outage_severe,global_mean,region,outer,168,433.78125000000006,443.0,1.3035714285714286,0.31547619047619047
fold_06,exclude_outage_severe,global_mean,validation_quality,normal,288,3263.5231481481487,3275.0,2.607638888888889,-0.2326388888888889
fold_06,exclude_outage_severe,global_mean,validation_quality,severe,144,1626.2442129629628,1643.0,2.7847222222222223,2.3125
fold_06,exclude_outage_severe,global_mean,validation_quality,outage,72,901.0734953703703,913.0,2.9305555555555554,2.125
fold_06,exclude_outage_severe,hour_mean,region,core,168,3038.2569444444443,3067.0,3.5892857142857144,1.505952380952381
fold_06,exclude_outage_severe,hour_mean,region,near,168,1430.576388888889,1460.0,2.4047619047619047,0.8809523809523809
fold_06,exclude_outage_severe,hour_mean,region,outer,168,460.31944444444446,476.0,1.3214285714285714,0.27380952380952384
fold_06,exclude_outage_severe,hour_mean,validation_quality,normal,288,2670.111111111111,2653.0,2.3159722222222223,-0.17708333333333334
fold_06,exclude_outage_severe,hour_mean,validation_quality,severe,144,1511.1388888888891,1557.0,2.576388888888889,2.3680555555555554
fold_06,exclude_outage_severe,hour_mean,validation_quality,outage,72,747.9027777777778,793.0,2.6527777777777777,2.1805555555555554
fold_06,exclude_outage_severe,dow_hour_mean,region,core,168,3865.25,3921.0,3.8988095238095237,1.5178571428571428
fold_06,exclude_outage_severe,dow_hour_mean,region,near,168,1698.75,1710.0,2.488095238095238,0.8690476190476191
fold_06,exclude_outage_severe,dow_hour_mean,region,outer,168,531.25,549.0,1.3988095238095237,0.23214285714285715
fold_06,exclude_outage_severe,dow_hour_mean,validation_quality,normal,288,3401.0,3426.0,2.5555555555555554,-0.2152777777777778
fold_06,exclude_outage_severe,dow_hour_mean,validation_quality,severe,144,1717.25,1784.0,2.5277777777777777,2.236111111111111
fold_06,exclude_outage_severe,dow_hour_mean,validation_quality,outage,72,977.0,970.0,2.888888888888889,2.5
fold_06,exclude_outage_severe,recent_7d_hour,region,core,168,3208.125,3223.0,3.5892857142857144,0.25595238095238093
fold_06,exclude_outage_severe,recent_7d_hour,region,near,168,1514.5625,1504.0,2.3452380952380953,0.047619047619047616
fold_06,exclude_outage_severe,recent_7d_hour,region,outer,168,463.5625,444.0,1.2619047619047619,0.023809523809523808
fold_06,exclude_outage_severe,recent_7d_hour,validation_quality,normal,288,3192.0,3207.0,2.5381944444444446,-0.9548611111111112
fold_06,exclude_outage_severe,recent_7d_hour,validation_quality,severe,144,1263.5,1233.0,2.1597222222222223,1.5902777777777777
fold_06,exclude_outage_severe,recent_7d_hour,validation_quality,outage,72,730.75,731.0,2.3194444444444446,1.4027777777777777
fold_06,exclude_outage_severe,recent_14d_hour,region,core,168,3014.3057851239673,3007.0,3.5892857142857144,1.3392857142857142
fold_06,exclude_outage_severe,recent_14d_hour,region,near,168,1430.090909090909,1438.0,2.4166666666666665,0.7976190476190477
fold_06,exclude_outage_severe,recent_14d_hour,region,outer,168,465.0247933884297,456.0,1.2976190476190477,0.27380952380952384
fold_06,exclude_outage_severe,recent_14d_hour,validation_quality,normal,288,2679.0330578512394,2693.0,2.34375,-0.2604166666666667
fold_06,exclude_outage_severe,recent_14d_hour,validation_quality,severe,144,1480.107438016529,1453.0,2.5208333333333335,2.2847222222222223
fold_06,exclude_outage_severe,recent_14d_hour,validation_quality,outage,72,750.2809917355373,755.0,2.625,2.0972222222222223
fold_06,exclude_outage_severe,mixed_075_hour_dow,region,core,168,3065.55078125,3139.0,3.5892857142857144,1.4702380952380953
fold_06,exclude_outage_severe,mixed_075_hour_dow,region,near,168,1392.94921875,1442.0,2.3452380952380953,0.8214285714285714
fold_06,exclude_outage_severe,mixed_075_hour_dow,region,outer,168,449.0703125,472.0,1.2976190476190477,0.25
fold_06,exclude_outage_severe,mixed_075_hour_dow,validation_quality,normal,288,2620.453125,2687.0,2.295138888888889,-0.22569444444444445
fold_06,exclude_outage_severe,mixed_075_hour_dow,validation_quality,severe,144,1515.484375,1573.0,2.5347222222222223,2.298611111111111
fold_06,exclude_outage_severe,mixed_075_hour_dow,validation_quality,outage,72,771.6328125,793.0,2.625,2.236111111111111
fold_06,exclude_outage_severe,hour_scale_p025,region,core,168,2907.928545587708,2896.0,3.5,1.3214285714285714
fold_06,exclude_outage_severe,hour_scale_p025,region,near,168,1378.6125974406737,1374.0,2.3095238095238093,0.75
fold_06,exclude_outage_severe,hour_scale_p025,region,outer,168,451.17257940077377,442.0,1.2619047619047619,0.19047619047619047
fold_06,exclude_outage_severe,hour_scale_p025,validation_quality,normal,288,2654.528139996868,2624.0,2.2916666666666665,-0.2569444444444444
fold_06,exclude_outage_severe,hour_scale_p025,validation_quality,severe,144,1356.2013967518456,1336.0,2.375,2.0972222222222223
fold_06,exclude_outage_severe,hour_scale_p025,validation_quality,outage,72,726.9841856804418,752.0,2.5833333333333335,2.111111111111111
fold_06,exclude_outage_severe,hour_scale_p05,region,core,168,2792.580986549655,2792.0,3.4285714285714284,1.1547619047619047
fold_06,exclude_outage_severe,hour_scale_p05,region,near,168,1332.7130374142369,1333.0,2.267857142857143,0.6369047619047619
fold_06,exclude_outage_severe,hour_scale_p05,region,outer,168,443.17108487460814,430.0,1.2380952380952381,0.15476190476190477
fold_06,exclude_outage_severe,hour_scale_p05,validation_quality,normal,288,2641.6428180962275,2630.0,2.2916666666666665,-0.3333333333333333
fold_06,exclude_outage_severe,hour_scale_p05,validation_quality,severe,144,1219.951440963951,1221.0,2.2430555555555554,1.9375
fold_06,exclude_outage_severe,hour_scale_p05,validation_quality,outage,72,706.8708497783215,704.0,2.5277777777777777,2.0
fold_06,quality_weighted,global_mean,region,core,168,3717.493620037807,3776.0,4.166666666666667,1.630952380952381
fold_06,quality_weighted,global_mean,region,near,168,1688.802457466919,1612.0,2.642857142857143,0.5476190476190477
fold_06,quality_weighted,global_mean,region,outer,168,435.0529300567108,443.0,1.3035714285714286,0.31547619047619047
fold_06,quality_weighted,global_mean,validation_quality,normal,288,3257.148708254568,3275.0,2.607638888888889,-0.2326388888888889
fold_06,quality_weighted,global_mean,validation_quality,severe,144,1665.505513547574,1643.0,2.7847222222222223,2.3125
fold_06,quality_weighted,global_mean,validation_quality,outage,72,918.6947857592943,913.0,2.9305555555555554,2.125
fold_06,quality_weighted,hour_mean,region,core,168,3057.4725897920603,3027.0,3.5654761904761907,1.505952380952381
fold_06,quality_weighted,hour_mean,region,near,168,1463.9810964083176,1477.0,2.3988095238095237,0.9226190476190477
fold_06,quality_weighted,hour_mean,region,outer,168,462.4820415879017,476.0,1.3214285714285714,0.27380952380952384
fold_06,quality_weighted,hour_mean,validation_quality,normal,288,2656.3421550094517,2633.0,2.3020833333333335,-0.16319444444444445
fold_06,quality_weighted,hour_mean,validation_quality,severe,144,1564.5841209829869,1567.0,2.5902777777777777,2.3819444444444446
fold_06,quality_weighted,hour_mean,validation_quality,outage,72,763.0094517958412,780.0,2.611111111111111,2.1944444444444446
fold_06,quality_weighted,dow_hour_mean,region,core,168,3827.722222222222,3893.0,3.8988095238095237,1.5892857142857142
fold_06,quality_weighted,dow_hour_mean,region,near,168,1719.4166666666667,1730.0,2.511904761904762,0.9047619047619048
fold_06,quality_weighted,dow_hour_mean,region,outer,168,519.75,529.0,1.3630952380952381,0.26785714285714285
fold_06,quality_weighted,dow_hour_mean,validation_quality,normal,288,3372.6388888888887,3398.0,2.548611111111111,-0.13194444444444445
fold_06,quality_weighted,dow_hour_mean,validation_quality,severe,144,1717.25,1784.0,2.5277777777777777,2.236111111111111
fold_06,quality_weighted,dow_hour_mean,validation_quality,outage,72,977.0,970.0,2.888888888888889,2.5
fold_06,quality_weighted,recent_7d_hour,region,core,168,3271.0,3301.0,3.625,0.4226190476190476
fold_06,quality_weighted,recent_7d_hour,region,near,168,1578.0,1609.0,2.4345238095238093,0.25595238095238093
fold_06,quality_weighted,recent_7d_hour,region,outer,168,470.7142857142857,480.0,1.3214285714285714,0.023809523809523808
fold_06,quality_weighted,recent_7d_hour,validation_quality,normal,288,3173.734693877551,3205.0,2.5381944444444446,-0.8298611111111112
fold_06,quality_weighted,recent_7d_hour,validation_quality,severe,144,1379.9387755102039,1409.0,2.326388888888889,1.7152777777777777
fold_06,quality_weighted,recent_7d_hour,validation_quality,outage,72,766.0408163265305,776.0,2.4166666666666665,1.5277777777777777
fold_06,quality_weighted,recent_14d_hour,region,core,168,3029.4126984126983,3029.0,3.5773809523809526,1.4226190476190477
fold_06,quality_weighted,recent_14d_hour,region,near,168,1463.2063492063494,1483.0,2.4345238095238093,0.8392857142857143
fold_06,quality_weighted,recent_14d_hour,region,outer,168,467.2857142857143,453.0,1.3035714285714286,0.31547619047619047
fold_06,quality_weighted,recent_14d_hour,validation_quality,normal,288,2659.476190476191,2657.0,2.3229166666666665,-0.2048611111111111
fold_06,quality_weighted,recent_14d_hour,validation_quality,severe,144,1534.7142857142858,1527.0,2.5625,2.3402777777777777
fold_06,quality_weighted,recent_14d_hour,validation_quality,outage,72,765.7142857142858,781.0,2.6527777777777777,2.1527777777777777
fold_06,quality_weighted,mixed_075_hour_dow,region,core,168,3070.286514125183,3066.0,3.5595238095238093,1.5119047619047619
fold_06,quality_weighted,mixed_075_hour_dow,region,near,168,1425.0235605702583,1458.0,2.3452380952380953,0.8690476190476191
fold_06,quality_weighted,mixed_075_hour_dow,region,outer,168,448.0870451323251,469.0,1.3154761904761905,0.25595238095238093
fold_06,quality_weighted,mixed_075_hour_dow,validation_quality,normal,288,2603.822066661416,2631.0,2.2881944444444446,-0.17708333333333334
fold_06,quality_weighted,mixed_075_hour_dow,validation_quality,severe,144,1556.0371278355387,1573.0,2.5347222222222223,2.298611111111111
fold_06,quality_weighted,mixed_075_hour_dow,validation_quality,outage,72,783.5379253308129,789.0,2.625,2.263888888888889
fold_06,quality_weighted,hour_scale_p025,region,core,168,2923.9876117469585,2957.0,3.517857142857143,1.375
fold_06,quality_weighted,hour_scale_p025,region,near,168,1408.758612878635,1429.0,2.3511904761904763,0.8154761904761905
fold_06,quality_weighted,hour_scale_p025,region,outer,168,453.07300663548733,442.0,1.2738095238095237,0.20238095238095238
fold_06,quality_weighted,hour_scale_p025,validation_quality,normal,288,2638.926169071254,2633.0,2.295138888888889,-0.22569444444444445
fold_06,quality_weighted,hour_scale_p025,validation_quality,severe,144,1405.052581522705,1421.0,2.4375,2.173611111111111
fold_06,quality_weighted,hour_scale_p025,validation_quality,outage,72,741.8404806671214,774.0,2.611111111111111,2.138888888888889
fold_06,quality_weighted,hour_scale_p05,region,core,168,2805.568263122339,2844.0,3.4523809523809526,1.2619047619047619
fold_06,quality_weighted,hour_scale_p05,region,near,168,1359.7720155467123,1355.0,2.2916666666666665,0.6845238095238095
fold_06,quality_weighted,hour_scale_p05,region,outer,168,444.8140407184927,445.0,1.2797619047619047,0.16071428571428573
fold_06,quality_weighted,hour_scale_p05,validation_quality,normal,288,2624.1941227554526,2651.0,2.3090277777777777,-0.2673611111111111
fold_06,quality_weighted,hour_scale_p05,validation_quality,severe,144,1264.496585550768,1265.0,2.298611111111111,1.9652777777777777
fold_06,quality_weighted,hour_scale_p05,validation_quality,outage,72,721.463611081323,728.0,2.5555555555555554,2.0555555555555554
fold_07,all,global_mean,region,core,168,3262.2890625,3266.0,3.761904761904762,0.15476190476190477
fold_07,all,global_mean,region,near,168,1747.8865559895833,1752.0,2.6904761904761907,0.20238095238095238
fold_07,all,global_mean,region,outer,168,438.34358723958337,439.0,1.2916666666666667,0.1488095238095238
fold_07,all,global_mean,validation_quality,normal,360,4277.130533854167,4150.0,2.6055555555555556,-0.5555555555555556
fold_07,all,global_mean,validation_quality,severe,144,1171.388671875,1307.0,2.5208333333333335,1.9791666666666667
fold_07,all,hour_mean,region,core,168,2645.1328125,2645.0,3.244047619047619,-0.05357142857142857
fold_07,all,hour_mean,region,near,168,1389.56640625,1416.0,2.261904761904762,-0.13095238095238096
fold_07,all,hour_mean,region,outer,168,472.73046875,463.0,1.2916666666666667,-0.017857142857142856
fold_07,all,hour_mean,validation_quality,normal,360,3476.9140625,3501.0,2.3305555555555557,-0.7916666666666666
fold_07,all,hour_mean,validation_quality,severe,144,1030.515625,1023.0,2.1041666666666665,1.7430555555555556
fold_07,all,dow_hour_mean,region,core,168,3978.972222222222,4017.0,3.8154761904761907,-0.005952380952380952
fold_07,all,dow_hour_mean,region,near,168,1790.6666666666665,1806.0,2.5,-0.08333333333333333
fold_07,all,dow_hour_mean,region,outer,168,545.7222222222222,590.0,1.4642857142857142,-0.15476190476190477
fold_07,all,dow_hour_mean,validation_quality,normal,360,4598.111111111111,4629.0,2.6194444444444445,-1.0083333333333333
fold_07,all,dow_hour_mean,validation_quality,severe,144,1717.25,1784.0,2.5277777777777777,2.236111111111111
fold_07,all,recent_7d_hour,region,core,168,3352.142857142857,3318.0,3.392857142857143,-1.8452380952380953
fold_07,all,recent_7d_hour,region,near,168,1682.857142857143,1756.0,2.3333333333333335,-1.380952380952381
fold_07,all,recent_7d_hour,region,outer,168,548.5714285714286,560.0,1.380952380952381,-0.47619047619047616
fold_07,all,recent_7d_hour,validation_quality,normal,360,5009.387755102041,5053.0,2.7305555555555556,-1.9583333333333333
fold_07,all,recent_7d_hour,validation_quality,severe,144,574.1836734693877,581.0,1.4652777777777777,0.5763888888888888
fold_07,all,recent_14d_hour,region,core,168,2676.1785714285716,2699.0,3.2083333333333335,-0.3869047619047619
fold_07,all,recent_14d_hour,region,near,168,1404.5,1426.0,2.2738095238095237,-0.2976190476190476
fold_07,all,recent_14d_hour,region,outer,168,484.3571428571429,506.0,1.3095238095238095,-0.2261904761904762
fold_07,all,recent_14d_hour,validation_quality,normal,360,3640.474489795918,3724.0,2.388888888888889,-1.0277777777777777
fold_07,all,recent_14d_hour,validation_quality,severe,144,924.5612244897959,907.0,1.9513888888888888,1.5069444444444444
fold_07,all,mixed_075_hour_dow,region,core,168,2847.9518771701387,2870.0,3.3452380952380953,0.011904761904761904
fold_07,all,mixed_075_hour_dow,region,near,168,1428.1376139322915,1440.0,2.2738095238095237,-0.11904761904761904
fold_07,all,mixed_075_hour_dow,region,outer,168,470.3075900607639,444.0,1.2619047619047619,-0.10714285714285714
fold_07,all,mixed_075_hour_dow,validation_quality,normal,360,3603.591417100695,3555.0,2.325,-0.8472222222222222
fold_07,all,mixed_075_hour_dow,validation_quality,severe,144,1142.8056640625,1199.0,2.2152777777777777,1.8680555555555556
fold_07,all,hour_scale_p025,region,core,168,2591.9098773075693,2595.0,3.1845238095238093,-0.17261904761904762
fold_07,all,hour_scale_p025,region,near,168,1373.2115535823264,1374.0,2.2142857142857144,-0.21428571428571427
fold_07,all,hour_scale_p025,region,outer,168,468.87638718364593,506.0,1.3214285714285714,-0.16666666666666666
fold_07,all,hour_scale_p025,validation_quality,normal,360,3491.242184125844,3543.0,2.3361111111111112,-0.8805555555555555
fold_07,all,hour_scale_p025,validation_quality,severe,144,942.755633947698,932.0,2.0,1.5555555555555556
fold_07,all,hour_scale_p05,region,core,168,2548.1024716249276,2559.0,3.1488095238095237,-0.26785714285714285
fold_07,all,hour_scale_p05,region,near,168,1360.6091330881302,1360.0,2.2023809523809526,-0.2619047619047619
fold_07,all,hour_scale_p05,region,outer,168,465.8402525349521,497.0,1.3035714285714286,-0.19642857142857142
fold_07,all,hour_scale_p05,validation_quality,normal,360,3508.7807641581517,3536.0,2.3333333333333335,-0.9166666666666666
fold_07,all,hour_scale_p05,validation_quality,severe,144,865.7710930898588,880.0,1.9305555555555556,1.4444444444444444
fold_07,exclude_outage_severe,global_mean,region,core,168,3424.8492476851848,3486.0,3.9642857142857144,1.1547619047619047
fold_07,exclude_outage_severe,global_mean,region,near,168,1780.0298032407409,1752.0,2.6904761904761907,0.20238095238095238
fold_07,exclude_outage_severe,global_mean,region,outer,168,435.61458333333337,439.0,1.2916666666666667,0.1488095238095238
fold_07,exclude_outage_severe,global_mean,validation_quality,normal,360,4014.2494212962965,4034.0,2.5944444444444446,-0.2222222222222222
fold_07,exclude_outage_severe,global_mean,validation_quality,severe,144,1626.2442129629628,1643.0,2.7847222222222223,2.3125
fold_07,exclude_outage_severe,hour_mean,region,core,168,2800.9236111111113,2805.0,3.3511904761904763,1.0297619047619047
fold_07,exclude_outage_severe,hour_mean,region,near,168,1422.9097222222222,1440.0,2.3452380952380953,0.5357142857142857
fold_07,exclude_outage_severe,hour_mean,region,outer,168,456.1527777777777,454.0,1.2976190476190477,0.10714285714285714
fold_07,exclude_outage_severe,hour_mean,validation_quality,normal,360,3168.847222222222,3142.0,2.2333333333333334,-0.16666666666666666
fold_07,exclude_outage_severe,hour_mean,validation_quality,severe,144,1511.1388888888891,1557.0,2.576388888888889,2.3680555555555554
fold_07,exclude_outage_severe,dow_hour_mean,region,core,168,3637.25,3701.0,3.755952380952381,1.0416666666666667
fold_07,exclude_outage_severe,dow_hour_mean,region,near,168,1595.75,1614.0,2.380952380952381,0.5238095238095238
fold_07,exclude_outage_severe,dow_hour_mean,region,outer,168,516.25,521.0,1.3630952380952381,0.06547619047619048
fold_07,exclude_outage_severe,dow_hour_mean,validation_quality,normal,360,4032.0,4052.0,2.488888888888889,-0.13333333333333333
fold_07,exclude_outage_severe,dow_hour_mean,validation_quality,severe,144,1717.25,1784.0,2.5277777777777777,2.236111111111111
fold_07,exclude_outage_severe,recent_7d_hour,region,core,168,3012.0,3024.0,3.392857142857143,-0.34523809523809523
fold_07,exclude_outage_severe,recent_7d_hour,region,near,168,1515.3333333333335,1510.0,2.3095238095238093,-0.4642857142857143
fold_07,exclude_outage_severe,recent_7d_hour,region,outer,168,499.88888888888886,504.0,1.3214285714285714,-0.14285714285714285
fold_07,exclude_outage_severe,recent_7d_hour,validation_quality,normal,360,3905.1111111111113,3909.0,2.463888888888889,-1.0416666666666667
fold_07,exclude_outage_severe,recent_7d_hour,validation_quality,severe,144,1122.1111111111113,1129.0,2.0347222222222223,1.4930555555555556
fold_07,exclude_outage_severe,recent_14d_hour,region,core,168,2747.1000000000004,2747.0,3.3511904761904763,0.7797619047619048
fold_07,exclude_outage_severe,recent_14d_hour,region,near,168,1421.66,1466.0,2.392857142857143,0.4523809523809524
fold_07,exclude_outage_severe,recent_14d_hour,region,outer,168,458.43,452.0,1.2738095238095237,-0.05952380952380952
fold_07,exclude_outage_severe,recent_14d_hour,validation_quality,normal,360,3216.25,3256.0,2.2888888888888888,-0.3333333333333333
fold_07,exclude_outage_severe,recent_14d_hour,validation_quality,severe,144,1410.94,1409.0,2.4652777777777777,2.201388888888889
fold_07,exclude_outage_severe,mixed_075_hour_dow,region,core,168,2830.55078125,2887.0,3.375,0.9940476190476191
fold_07,exclude_outage_severe,mixed_075_hour_dow,region,near,168,1361.44921875,1408.0,2.2857142857142856,0.47619047619047616
fold_07,exclude_outage_severe,mixed_075_hour_dow,region,outer,168,442.1953125,458.0,1.2857142857142858,0.08333333333333333
fold_07,exclude_outage_severe,mixed_075_hour_dow,validation_quality,normal,360,3118.7109375,3180.0,2.227777777777778,-0.19444444444444445
fold_07,exclude_outage_severe,mixed_075_hour_dow,validation_quality,severe,144,1515.484375,1573.0,2.5347222222222223,2.298611111111111
fold_07,exclude_outage_severe,hour_scale_p025,region,core,168,2681.4146906946244,2659.0,3.2797619047619047,0.8035714285714286
fold_07,exclude_outage_severe,hour_scale_p025,region,near,168,1383.2054986874964,1373.0,2.2797619047619047,0.3630952380952381
